inputName,size,available[size],allocated[size][size],max[size][size]
values_21,6,"{259495964005386690, 7184742229406107294, 6140720839359536150, 8890012417351156210, 2165399582241590172, 1678680535996706328","[[3143288696208063298, 2513168693882547718, 4912177303050100729, 6528316990339325661, 2249960463245921671, 7212540912891899041],[3341332830408693948, 6747257228528323731, 115861586779506607, 9059761610752181352, 7656030611208294815, 600389742511359867],[7305975819921149008, 5530893319021137582, 7445855688927847807, 1423580348141304241, 4681251032789529281, 7077419787302988061],[6928533540719572885, 9072419212213637726, 5098154398804354677, 1887263327516603660, 9166697736419112695, 3704247432345961829],[945224428259156114, 951490450670310004, 7179287875812315185, 7977513596791093140, 4888046601496605660, 574873307022829103],[6410136694766275133, 9107033379060761082, 7452837248223481457, 693317097251786910, 8461279038004684844, 4238349300547738945]]","[[8818811339846974677, 3009438300333515781, 2533067119820402321, 1559776166412369605, 634342024212393364, 5322141199088888940],[8937207948448156631, 542576791928416487, 3998655228181628800, 3865780835872350500, 8321082926119232768, 4276233855921371935],[4078509393502728383, 5827772658014750489, 2779408843801635204, 5237935478414525405, 4946533301165387309, 3322472489525212693],[2871389832840340981, 1296019779883647090, 6265825559474722147, 8835440389281973347, 4048315002903386258, 7767402430574100127],[7147824533244015382, 7854796207161824615, 3982753072308891680, 765435193155488113, 964582991269567482, 2406050979829734667],[6875765970485095761, 5535802850481732346, 3052503736308935535, 5911811190794219600, 4388649451694944366, 4786724421083891602]]"
values_95,5,"{5534779104562883784, 4974284344292361270, 8563336854802443634, 4665122074485957701, 2906801995794728216","[[545132323448601969, 6767717054978845819, 6237405680149108949, 4048418293233144788, 3523701617616791700],[5764445906387783175, 7500527017851920979, 9088144614039800972, 8326260788906044148, 835179579535873941],[6042075131372735515, 4824882599310146, 157818030629002812, 7941671983520268166, 2117138103466210529],[3152236339680106041, 1698379491658117315, 6419833536523330474, 3831230159081648365, 2570808625518230936],[4390515141114970020, 2776226747955812316, 8784113919784491811, 7201736782507899111, 3901942242816033488]]","[[5550446883219785172, 7042717119444100029, 1474728464497633555, 7010753697475262083, 3906474389277917224],[7300153901519979354, 2485112496587264592, 260443584666728041, 345117430150401460, 1606671347487889099],[8790346586755875868, 6744573876997497791, 1473869185034741367, 4562699278721780843, 6895791955080515577],[2504097911553185763, 4943484135228817963, 7760554931604023900, 6787580912266293273, 1998301971432867435],[1927720702446371529, 9064277536980529067, 4623806530133760490, 9134787987515283019, 907949070038279036]]"
values_84,5,"{77592103850644299, 4475626505536955015, 2089479706667914117, 9211560107597328574, 7644715405053867769","[[3912947023078242957, 4119632168243926117, 1127182756462608792, 3401755081461844076, 1689484975277468435],[6534652064997548044, 3942003901040835141, 4271894905777767480, 2881128120862394266, 5678707506380085316],[3364586034164221439, 4926553273423787047, 4755019555302110867, 1962379431454019501, 5160078648788159199],[7618448875908280652, 53239317309213788, 1331045578482114047, 5001494713987498704, 6205397393370781399],[9136763674898326738, 6649624582006084552, 7592113887564379010, 5201480960937695568, 6763927918553876565]]","[[5647160631417617523, 1448274079904123987, 1209330698795005727, 6367224002507802664, 6797831090122843640],[8217978565834326310, 1479005146867154765, 2657397497396877868, 5047185002889773946, 8419879771002423083],[4894614955837937186, 6150888083851832386, 7751688525690586927, 8024131019799968602, 4186253832717070096],[2335422860055211548, 1797410729930110691, 941090832464063923, 2150898097766848135, 5602596393048148524],[7189232405610715396, 2109855167646596254, 804624142733012817, 8515470369654585467, 7167003848274336631]]"
values_58,9,"{7632967307388482343, 9103975988081365727, 4976277517090198332, 6483719962422251741, 272762339340053497, 4721354486446996961, 7159261632202956844, 4199887651711935629, 3981067546043469967","[[2047680257809780363, 6028842846658158073, 3083498156274511883, 3971880883741821680, 622054659964481697, 6751412144547202801, 8466363334025111723, 6736991547509034699, 450013219047758478],[6159308517402613204, 6930694455972716284, 1622362001846363492, 5163062348451372491, 8684792916308493027, 8133855675584297645, 5862054881337523160, 1315004918497881833, 6560756328729363283],[5948907909786943248, 4048149224829548630, 343055879246360390, 7689297513227644420, 4244484748483040582, 4394153621550589817, 8613160576618076970, 4525463652476050674, 5022011947301905695],[6492246026786062363, 3510622455837299087, 4344936075182798146, 4178073114510706767, 3525834663027371659, 2162659849516522436, 5491650572716016, 1175447048024644511, 873018703065606608],[7740547796696877313, 1742206647613454556, 595263923453865455, 1381582072504824804, 4585762351091617061, 1484859766442308139, 1992253480100936840, 3798594907197724380, 4910181087024233145],[2913682313767215511, 4464181579210160773, 3723914468101062340, 5458506100500606548, 8667215916215601652, 8178125532043965583, 7480449726603189827, 3973787244931646115, 6240147410710559557],[9145697479865026176, 8478938437820776684, 6713564630310661380, 2238553924649751279, 3876854420240939322, 1513317683629328536, 5337150310053496672, 3570865604044237030, 3040964781040245773],[6304122813831916008, 1622308402261265246, 4065122993501603404, 3104526780076737502, 2710328619389688884, 8181789771943067441, 3747677379836417836, 2550668094766588997, 8859431245525661835],[5114975975428338106, 5078186290171180140, 7847714855301071509, 1774554492568438037, 3970994597637401445, 7102825257500098431, 2042525837232799096, 6190521272083262626, 7941696532938103861]]","[[2981074002933918138, 631548869962533027, 1403871714553271814, 6423986690783066421, 2826736341649945484, 7693564534790781476, 5644333152260560112, 3062410557960009395, 5810721281140979875],[199926572455482452, 6385614601622410530, 6953077889504893992, 9035881904226554752, 267305245853404158, 2241735625788715023, 8052412685274338428, 3748256063840945127, 2370339430837395759],[2865355490508672585, 3621320109231260712, 3210647773241944827, 7670022274519222946, 5848996451903251689, 1785885468902308656, 5356176720067656387, 3441550551642341766, 4631122953660700668],[4830904047049505485, 2565386583943333842, 4043075301832727322, 1059553722002826139, 4201083308631468536, 6323275229965810057, 8992196781668247569, 2094450357299129115, 206958100158671563],[2679702094631201977, 6919438994173747294, 5658078378852739970, 8085520598415087125, 3525056564644307445, 7393642047081172896, 5548264602298621261, 6916452865308333605, 7418021699902043699],[2279159447990025501, 999506026331226450, 6277434553646522389, 4774618430501229913, 4262113565535455523, 8608195084934137933, 1614486494867941732, 7226362297953439871, 4872985009566110094],[2644446683509662290, 3357304559269637020, 5096641603724105718, 6426695647701116700, 2870849401171853916, 8234862868740836703, 282915204061412460, 7616772161885667176, 1801723781235520780],[147946276891840764, 3877642095357395601, 5086643021506974718, 3248035256240387345, 9112179596888812719, 5368594916941259702, 3005757673359240970, 7547737180034769838, 6446424553552225112],[5864057030651585032, 8796110178006471425, 4201897509096855722, 1230137671876556514, 1961649971895292816, 8444653463956378587, 7043770640898592414, 7221819158623419574, 8160540230196936371]]"
values_64,9,"{5632510437437180716, 1259675558409189950, 7957545959229343337, 3828990719451864773, 3645571490791821428, 4981049174879341742, 6927037967198946028, 3265657897651454365, 7916476540703730845","[[837537706203590601, 4510149017711991452, 1732972379017044990, 577459938603519799, 7697293598799888745, 414681302966572275, 6757887291563521785, 6081998187823507018, 5588673613338712911],[8558113338343968832, 6413850139849479330, 7783449890173571878, 2125983835292614547, 7630466167616381645, 7825940793652025846, 1498779287589333706, 6596617105177361949, 8990009485560081078],[4812312249726421655, 381197434729052306, 1567402634545003367, 6571035646754595197, 7218846376710210536, 3509026413026064675, 89658990198820667, 3422397106646547686, 7216588876957520965],[2320071904955292655, 6937532627994852862, 5764074036266039558, 6027105595623027617, 2306041875513384609, 8837689748925793792, 5527112956983401489, 5102268616231370096, 1106994167546301558],[7346378688530747713, 1611854457608316131, 1255007669870045136, 1376035250540738722, 7168064333339212198, 5153631161132687543, 6411112447349213733, 1949123372969920237, 8123610690795738371],[5784912478349894372, 2432217858781716539, 1035271339293473321, 4074677108709533860, 944189414068483674, 2518492937706280360, 8633715594405391742, 8691872431629819778, 973354562013988136],[1343714431053366476, 1426404742605006241, 5490328355433878025, 8141818601710809563, 243768592432706971, 4131078652655135410, 3131489433163230600, 4139485418093119686, 4838784439413748608],[1220222526059955268, 6380099764438261134, 3703350400328912880, 3116350788457575783, 6488722007518112252, 7868964255059884363, 2174324039455195542, 836139768293604645, 4671230982299580018],[7727760033919883978, 8543125198900633149, 842324629130793703, 8089765456946244035, 218410224059389440, 3875276944592570412, 4030390585681479824, 7713115308478669330, 5125040459837330588]]","[[7100245251614088420, 4243596456760476495, 4976586681450025578, 1915226339221392631, 2306020466182866412, 8107212125369461499, 5344739415221860912, 7454284142278573258, 2868765852696042969],[3592884746240086073, 360397042875563717, 7071461126008007743, 3472174288476036624, 4095442362399032599, 7637303273911746369, 1921947410334741462, 6639866285862390607, 8401038614167098844],[6727088535514388664, 8227772955191154965, 2566894940755234693, 3425893779796237622, 4907193132148108934, 7519814434405992652, 4744929036839838241, 3210124187040788935, 7448543416405580657],[1743918553098639960, 4440664856999890577, 204384796810970199, 8198208582561440681, 7122908257124293033, 3188630724223259070, 168469878259320660, 7070431932345395006, 5055600448589968725],[4076087560612004444, 5758471100124404125, 6331769620834153295, 2550824688062349357, 8649462263856042137, 9196364842037524103, 2152993540363642001, 4344662740899093741, 2904589916275233911],[685603552145185394, 9191166159114483639, 8389500957528603299, 3545769919585603636, 7214920758791674794, 4600793600288919887, 1113031732392781490, 757277119376410875, 2724213407403400825],[822723978425544840, 3412460352675943017, 5563819484905267873, 925386470061711000, 5769062204676830400, 2611898263701726989, 4766112853627644540, 5845545402908740838, 5172792867621996721],[8613186438482815104, 368232820485606077, 7688998759549646045, 2000713341080104909, 2009149489934746741, 3257324376920107419, 8578481437014507480, 8701523509786040358, 3860134448288061286],[3450788102876055623, 1646840900800361434, 1501777123951268472, 3812359722330635877, 8391358402044941019, 2090963226161038589, 3588918400373056181, 1736968432503712259, 4039940057548809969]]"
values_83,4,"{156379956457808831, 1216059017887389762, 8715618511664249628, 9198164868675565829","[[3423174855236734059, 5571417194652953213, 4354687313909937940, 3271717782618380230],[3808370992584354457, 8788302563584432789, 3126961411180826225, 6034123924224110595],[5567903829062927574, 2065277236976612687, 4656393288953704459, 8613855887883759602],[7511589767458608944, 8401864804033706148, 7873195559289325410, 2312241820955033245]]","[[6785455577352629346, 7278146658927200930, 6662105306762564643, 6286748939333287579],[7205547686296959380, 3545948697189145006, 2700089050348129775, 2173273858363582989],[2985502210855059668, 640385817748932519, 3765250076861007822, 7816215858854986873],[1561620982459822968, 1984762689997718791, 710219300780531846, 8814361759224632103]]"
values_94,3,"{4495026659604479246, 1379255051063039057, 9076717160082588098","[[7752842175686844892, 6135734516498138000, 7614752179122708574],[8652834689065750580, 2580095470551970082, 6952458303453577894],[8578674495492793886, 7787932658380625056, 6340414524956766584]]","[[4586241610972393071, 6414122244709725812, 964526972030803025],[935245928047182289, 3458202993349741399, 4446779102407910809],[4421106180319003321, 4843902918136003410, 7349278538281669347]]"
values_0,3,"{4904978807930655795, 2826467793818249527, 7959404146922778092","[[7741170365005292177, 3587188465184371099, 1049556902776865280],[5467062812215803171, 6655779217105145009, 5647715221152390993],[5726839870423708973, 8455805368883402990, 4872205313959153711]]","[[3481249340842944844, 6048835462785851834, 2786487682379767177],[8196914660954832070, 5148246384559757456, 8734041853806994430],[1732227524053483779, 3127216999091177411, 4407259747707535637]]"
values_99,5,"{6903772055990981016, 586733366106697665, 1837424575179559251, 6710673028938545274, 6264511180396335750","[[6941983720878128086, 2077009632078574924, 8704339860393524089, 2322124725061593158, 8959098936325069007],[8221583370224165268, 3891071076388388880, 7502862298925911136, 4135574489441197723, 7948761196819147122],[6708006409832076566, 3352825301293776929, 329327714796083613, 6296311480730399455, 3060799692684784879],[4882163654534393503, 4316044495041118647, 6387793750037370156, 854287204738738723, 7618828413295637169],[3884104559873733691, 842604456721827429, 3021954951726719923, 6952738310584294081, 4605421004400612730]]","[[4998194539745897085, 6425946702184845954, 5780898923790270772, 4165904750223837191, 8902079079645809002],[2046366893925638814, 68476409596059672, 7481870523350022753, 7669356174624674308, 5779183237864711744],[1324305528205553313, 1418407992319865936, 1246990247003022027, 1053859461318902929, 6521622877057982419],[6501039616551019500, 3692159954485735112, 6213594391374313227, 1158054085608585906, 590580400895066369],[3330233851523737316, 1382758064624295595, 6668649204789812809, 4957627045734309976, 7702618749509015515]]"
values_96,3,"{5574136167683144430, 6939334889524494904, 6861572705826099768","[[6552061618789015481, 2439416212910035293, 5749427821299431713],[6181560053012227745, 5788561752267400970, 9047825324851964680],[972591287026861360, 4396071186011014497, 1025729713639398570]]","[[4625069454922532446, 6598200800965946918, 4608849167523108906],[3975191590396731887, 4730285172226925628, 2795551623995592726],[3310950737091895571, 5968881963594544148, 2800415105835727581]]"
values_67,4,"{5860042386504871764, 1771724469410512479, 7391187806064704023, 7682668182581183319","[[1620518793273157272, 1132094808395559984, 1873129177304073378, 3449572230123162616],[4581961760785412136, 3294342289741389930, 4148454231064380970, 5099185085268485851],[6061846426238786661, 290320831190963092, 8314983280432361024, 8581455065193999706],[7272302769286978849, 6672322205094443974, 8344060698647199459, 2345001804721681937]]","[[2447929674944334545, 526637042303980521, 4744600158536880557, 4021332188297966411],[5001593811608884903, 1169278592405247306, 1146414004756472682, 5693566961241791914],[5831625938941386454, 7542015176892112819, 948635763468484711, 2669530485589969404],[8290963600845096390, 8642550979513113044, 4573030735805255444, 5479913508083280215]]"
values_61,9,"{6414330339569612758, 2264486770321832475, 8860860401172194416, 6182307048615850310, 7028189965634523333, 714979555424655099, 9101866022290273900, 3729664693240762935, 4199667458239783468","[[5821043725826462463, 6786669407750704550, 7171845877750082953, 4651184848525168426, 5295707211399725194, 1959893553347926213, 8755452530201994526, 3995227230598781477, 1550238747766637456],[1370250669325743437, 3781200282070055839, 6369800238565290717, 8156237131587134344, 4325252263594115357, 4319158622656011313, 2857321983547704878, 8098833669268068291, 5170027203059109081],[1437432967242120214, 3917566111198088140, 1066237405630101429, 3087820666955753620, 5761377775593067827, 6488461879915190897, 2630300760506534819, 8326717726307394552, 8135195464880151118],[8985099127471619325, 1551003482389556064, 4292010807885583644, 2100405247794029354, 8501302300731231004, 7592755299670798650, 314158333674986331, 4141726808409660439, 4437160707937401850],[7765273214483550410, 8829411809180460120, 5874427505896772912, 496327333025382140, 4250137960910217456, 1873711457433990996, 333158006089140427, 1216379625637620106, 5825664843499854809],[5642936405131250760, 468961818485286145, 2667303737139157271, 2033913719562406572, 5798509885707047013, 1815344448861913297, 1584652862710130373, 2434414841948884984, 6088728787269663426],[5357595555156888490, 8390973457809935834, 7063669027516306806, 6994895839319467241, 1055271188217660545, 5752782458570351986, 1972180201863506260, 105742531855572625, 9017257954363776291],[5362335549026070420, 8131464892275542367, 7294455715674906905, 6451654760781717142, 1053086676362043970, 7278957830180789025, 8527859547303373600, 6596203771848209213, 1214134450592118411],[7340498874710873343, 6105753626784101402, 1445154719182705821, 6137177361461811537, 8348626688156435071, 48076466089121412, 8360250870138239582, 3261531260889061438, 4079389970635411541]]","[[5312576330308672376, 8072862122054916479, 2941266623424713342, 3134763896982035342, 7618443509995337356, 410586314879817748, 7652337111150172130, 2766484684319783591, 4668805356500098430],[3480852035344252029, 6958848002682841591, 6344970843838107029, 6733377526680644104, 5128237618325987826, 1640346569502250347, 7217755512431835807, 3239602727779655417, 6106978633077050794],[7933019093583663247, 165248693361868994, 5018122495651704987, 5749253923024149547, 1115809729667404990, 634173333928798449, 3783057041215714081, 8956766797874106209, 1208913170526597981],[865719870333717292, 8022644692979853536, 69071224112320461, 7185815627604008776, 2893219885447673693, 4784856187181792447, 5064772982643463715, 8258610980040338230, 3398924514197283547],[580052304092667143, 3331677368246747932, 6094328773724228419, 5268810722353737106, 1409020303925047784, 7193640723082881475, 4284319174747148674, 4655438541660219534, 7239648043514022866],[7435851252455148265, 3098927930520685410, 2322581651481735003, 2014097124356885528, 9157545677120630241, 4361663194161791231, 7362048757228092255, 6265125948128672207, 7465154884314236752],[8646507568305285090, 3039235436495440481, 224387767837164537, 7419448154804303071, 8604728172543148482, 7877493646770785860, 5330781349737611925, 9043200632972404507, 509166887204572499],[7161282769613277507, 3281694928756217120, 6178280903048674778, 3761051785983850133, 2106810357736467936, 1975853744929882170, 4721249463467982283, 4835555863953006605, 2560134897011823488],[2459102268610941161, 6745038757699304913, 2601465032513745738, 6436606925694519119, 3064319037697795455, 146516892222628841, 1461937439453852568, 2500473856029516001, 253936884363272743]]"
values_43,5,"{8365138784748977156, 5042112848085492154, 1140411106610006952, 9176520060063082076, 1562039974080351459","[[513800060546852048, 7916466905316760390, 6019761015648927271, 8877511096719583967, 8800558190460725529],[5938036193194881874, 3523541082130374052, 167423749868465555, 4384095081624492696, 2553822811671738637],[5578641647392446265, 5244375313094600173, 4778389448652783768, 1847422617117556599, 1929070307951511567],[2951884383520764650, 1063951483097427903, 7899992328902297333, 8930536902431455702, 4837330465313808849],[5977974999386584592, 7077875831127627683, 5497625919497641719, 380126221741956654, 2208681823476901282]]","[[8174108463690634603, 224815329571135587, 3290930471595683753, 9083657517068327498, 4686935416365583462],[61876010780173748, 5102593667260996349, 2612601348774712956, 4474877923440764011, 2039121360119946215],[5270854494761033250, 1938427724075832263, 985158974330085307, 5824117690581111711, 1232887190924003517],[5151215223310418211, 5492144222195917602, 9047006480289398941, 4419678123003991105, 2903139150853907128],[6078134576186916452, 3850349686336781512, 5154902612759558851, 517342613739778744, 6678642835502828114]]"
values_2,8,"{8509171893409203557, 1743656183383993767, 1414832757694350857, 4037699257454363279, 5372085849400802603, 4534554933841465232, 3398845180736345136, 7961465369401365756","[[983170086068387889, 6195564126958545282, 1002765404091036577, 6006210108910146946, 3678269546625846853, 5533477913460903240, 456050034936973639, 352589525187478785],[150722115203765027, 3252339298071997142, 2572677118859830936, 3753815416696620678, 6921414985093987104, 483820192287561354, 947413335010691884, 1591755361031136454],[4838732547056814255, 4795368435326866319, 4165056253076759091, 6140784416429114305, 7669894725348928292, 6431940845156658415, 5983309156561509422, 398374256069104051],[2704715516859365189, 1653067255246651213, 5796186841827073716, 4664456305174156777, 9131180828555980104, 3324838361681660263, 1201343304577383828, 6280768199300623242],[8011225718504962642, 7802170022187182890, 5942891665905857125, 6097554641411805962, 4292341978287346865, 1059509232737172286, 7775875394386951775, 7548395544573621145],[1143616520314444083, 1150813802422775817, 4078119672988782556, 440917321970555988, 861951849500508208, 68101811044524887, 8573289549639228929, 1857515133784702947],[4314455345928476387, 8678372032719389607, 1223776876640643983, 4801294105147586287, 5373302632024684516, 6494355180351340166, 6992583757696509211, 8751511568829922008],[5728069403828285511, 5360471518533971626, 8665399542760641297, 7028407596738467711, 8417996765765843503, 1673556553940889075, 3284944895692842511, 103897705077707889]]","[[1144033775205383478, 7383741212780116984, 5452373942940274514, 4002910864275408718, 563401648381423303, 8593037101817561077, 4975738339742873503, 6109636552480466356],[8683522696524821312, 7445361499660979207, 8814760176630566730, 4461927981916585876, 5430168556635182043, 3445354924164032695, 2815662643489048255, 2629923961636766230],[6888519496318148539, 594884132109440122, 6582605942233382068, 969506697270480845, 2136457546545468533, 4951864192356712888, 6913830941127154272, 8716757293782782615],[1431874020047136846, 1772452530239705428, 3269184676764045620, 330532708633262496, 397425721480496276, 1875164584556036006, 5496491801277127004, 8026155952505839764],[6340246054754101021, 1991185272628326611, 6240980402962840737, 5406054813645448887, 6636974017141404337, 5923110614637572482, 258503732629625097, 5388565517547438508],[8559959508687422366, 8024441140937218556, 7953639498504661223, 8073336539752472976, 4505750222781613376, 1771733701923929987, 4548149065835636418, 86412183908287535],[3595576754851008716, 1428309239757250274, 8048307671292343075, 2876351556192423773, 1047336984531632303, 2805070081845490209, 4829377311776346205, 6613501981200558534],[3222993658409031403, 9032662969875979044, 8135460440990548756, 3163293793816582642, 7617137352534325467, 489981422662411868, 2227940089362617755, 7326299198031629302]]"
values_54,8,"{3257150815749071318, 4866908223144137919, 4601903937778987532, 7360655001352466585, 424678743853162551, 7965872536763152684, 4560055895919563853, 1064525303218307212","[[4954568486689846332, 1932782808395710596, 4292308013635122898, 1870590236311546050, 926294238819812809, 8869830791856802412, 6345331417443427529, 1316389405956181426],[7054170813980639682, 3034372811833115024, 3407220439979093615, 8060919817526564615, 2335991353128634143, 5649330364462615993, 328879386774942148, 8875384772589325934],[1904454024624338995, 1893275843329224759, 1469505031537894016, 4449267933551785667, 6940885064883639146, 2030692556188365307, 5780040175861862583, 609231481914224270],[8483603459256111406, 6516309248752846806, 8224536862285147119, 3572883663398999393, 7015818916550008316, 7851591253494020588, 225688006619791383, 6806112407765508979],[8084509053243806285, 7349518040139576250, 4123252760884017804, 1771147397701106708, 4284258098288965534, 3743979722280346522, 1317973215017659608, 6768648623624654042],[6060650971830812299, 4360810433060532768, 6634223714918417490, 4330453651484167702, 1118922704750832755, 399272038677372763, 4760039446726371757, 3922779310709406623],[5421482584903760243, 594148889111988684, 867669568595235449, 6035185566231624071, 3352150675783854746, 4299883012189527700, 5301857995952941871, 961281276929609068],[3288572987179260004, 5259237360007470516, 2780076458355815375, 5673905916205781024, 5824754809302830290, 29807436209450638, 7094878667370760795, 7732294025491248014]]","[[4658470085114714760, 2031394085032916714, 1335179501785126044, 7929868523854779167, 5703969201072414569, 2474780043298571719, 2522656629306029549, 8572729232159686158],[6165223988195973081, 2726908762415153368, 2315463972749098399, 9132229243152769411, 6076102005687265031, 379209042334807822, 8016698910284827912, 6575477495774425701],[5891513890423033702, 6797494981736443161, 1943505889430381019, 2490797912316271309, 2812690001617841790, 6963575936913430152, 1898223499234148842, 7522668243737616943],[8606319826039409850, 7186786451894130300, 1860113444186334786, 3470669235872840539, 2690717849053333745, 4613311893171001206, 4118550412483130613, 487220191711434977],[3335409930481280663, 3195641713230995189, 5410222483256314847, 197877744977261915, 4696703603328199802, 4049018887682695926, 7518683637206149257, 1354570220373443789],[7080782771889792257, 7390704114309683919, 418378544299782782, 2740905327229520464, 501191547045016514, 6549067071684109652, 5607135506467106185, 364061810612485174],[8121365246925838229, 9064175378007821705, 7102660188131703272, 5198748472493575513, 6376296395383101503, 1004432497497201110, 963195994638015867, 1571671671090061711],[5149147275071092482, 6484771238718453676, 6709744432208426868, 4819736201086419972, 2818978631792577232, 8247820315656082150, 1415267536727953996, 3473438486169922876]]"
values_30,2,"{75538261746032901, 2824820826346632938","[[8718155761296823903, 2504899735380684847],[2939539255965447501, 90730009645004861]]","[[1249998083393206191, 2351561184211020618],[6549804895459946830, 242010308151652330]]"
values_59,6,"{426473705440643971, 7074286108767143842, 4425953858229394293, 4022830450613750108, 3127710382713796385, 5562169746924758235","[[1218038723147023911, 203768031360154434, 8323732986416388800, 171926927372323734, 4244355422310650001, 146498597787647611],[7919161472188954561, 5515567845250762216, 2321820509704127155, 1751884118141755865, 8899577448364800418, 3215318250605526229],[4460006583222399633, 3437073084371217342, 5352832189913922503, 6958971531267304855, 3091146610807715583, 2018961807076967520],[2825767397126084353, 881110836896584763, 7800165771309073443, 3018482605694704187, 2966335253057190014, 8841663636394697669],[413572804800580478, 1910686892976297872, 4991065679516990386, 1496304073039291852, 8435820639078390790, 499421000592447134],[7083607574227536084, 8107653057271152881, 5597666103816778745, 8662639278720262139, 4184395940829668098, 4405941920461024870]]","[[6509394056218567049, 4591475658188340590, 6852778814661472096, 1558195332320008468, 7185010208310183530, 5303379272019604561],[7315650749252436497, 5997542106967028808, 2641103797249533128, 1476764465509220238, 2451577415163530829, 7320795608994678296],[4957192083550697955, 5612238702360518832, 272463262616948547, 4249015747969097268, 7196855909160597879, 5922130001368065736],[8745311396588942465, 292029125750177992, 4778200002789046527, 9076948177535006017, 8726096953220354757, 2195594976083699743],[1083703583978267836, 5843678554680923463, 5625837619122099681, 6884487955094738990, 2458583992381133678, 3365219685071854445],[696062498735163142, 3099254671088411361, 2824533687374905881, 1753334929234775481, 19091595244310851, 2525528071068946642]]"
values_85,5,"{4603374123657962448, 8712054977884170433, 7224299408378824207, 8702415524528901891, 6704660478843641636","[[8760601665881938386, 8172521122695868004, 3368941889554642774, 7706195359179044708, 9073972481241380915],[515906173713299982, 1809594767530244709, 4383759140701566839, 2963929009458026758, 2952246226133051174],[6221603587000551201, 1993357043459785942, 1861318292721540718, 265582623205120995, 5183090465664265626],[8945174607887584236, 3131782889900611596, 2296259274356068828, 1617599472479313460, 6767774604729662200],[7781539058101160257, 4996841573831226640, 7327944566175162006, 6838641366025622796, 8420388597893207446]]","[[6440050559159940170, 4790195679059568731, 5511759741533096559, 9160061183576086185, 6820621507573541337],[8483648706261289022, 782524182063661803, 6887157728436558566, 224914610698597210, 6720602387879875664],[8350594319428150136, 4532620906811927824, 8388702961684493841, 585868090444735624, 6036311188619792764],[395354293380871795, 3272178796937371521, 4237353841681824210, 3025853467775340232, 8458069165303704979],[128456780949287904, 5190541968500418651, 97444504098169435, 8947039815195053367, 4635103570580550675]]"
values_74,7,"{2089646367294656201, 1854939323113000189, 6549770284144307508, 1455036719072371612, 4900480298003336432, 5499972630952174402, 6906575035316746411","[[5755650645500740132, 8922245931690429229, 6939415407636421812, 3548043530197823993, 7279467977299442903, 620846356884056073, 2327188888709018063],[8217093727175595460, 1007530301658796405, 7244285113786467427, 6329878196903500359, 7942231627049365144, 9042600198574863348, 5554878825264648310],[5345057893164508282, 7840868996261051674, 7368166507681690751, 7341386283674479645, 3975999723536601626, 8983296344760749311, 1492874348568932511],[1253816385111987241, 6498673013692758447, 2923498196980537798, 8288813890175576668, 3678124987593676315, 2654990158258443188, 8883203520280130007],[3707015710893734573, 9082118861729762099, 1318175833413761983, 1487123844643986123, 1665235651630698694, 1430624181359376498, 6354724554334006810],[8072100924758674247, 4314312199984504851, 1178793806059655611, 3524042135550501144, 11397169600395113, 2598770159119306968, 3189085852219921448],[5942969446327225976, 5117362489415319676, 2089972657218190593, 8641875683440337687, 5314538805766026193, 8242795486830667951, 3853659483407815962]]","[[5109532384793154187, 954658354117827763, 4751224955948047140, 8914206143695741133, 4901808179282702129, 7061474171600989967, 6096775974593349862],[5313051458667677810, 7988886180855630748, 8089599828147197177, 474292438733799489, 860052295673408084, 5732595725921150457, 7338911737728090392],[4625706061780206573, 7945501426564860250, 2574867565415747813, 3719083128796134901, 7818136533252087357, 2318412271746121236, 8728842240503446728],[4939650102048714824, 6548969903864498744, 6213697638205505975, 1599074056531391188, 6528775430173481059, 8768020343970334567, 3298856542604171321],[2172473808174055715, 8438074384446070101, 6890074438144339126, 8437257836398203789, 2002182945498448609, 8781043073231897664, 3110271891187398111],[8819837914254235131, 3276953746474980841, 7433451454346834831, 8681264960755117382, 8878679763826186875, 1987211386448614810, 3370995374193170049],[8549464961489513879, 7155069914702292699, 7970551132961966970, 4181611588567581338, 5127852394401106473, 6864135387679852604, 8814902148326969928]]"
