inputName,size,available[size],allocated[size][size],max[size][size]
values_63,2,"{1386784258, 1825585996","[[353338982, 1122602246],[1141989386, 294731655]]","[[1109616779, 155894349],[1637580850, 2085093934]]"
values_35,4,"{2035578744, 292221599, 1725160868, 1582873930","[[1604057895, 1852215546, 983119207, 1163604949],[388860720, 6957175, 1374376624, 1150696408],[1138516591, 1337531997, 1975395476, 1811167445],[1113361284, 1803001359, 2007977513, 705287257]]","[[1176357752, 679932691, 1507417961, 2024869803],[833045816, 1887311122, 1355618503, 21781275],[1643657689, 1306267738, 1400173771, 697577716],[1829636140, 149805073, 23276819, 1619056820]]"
values_97,2,"{1756223872, 1945185278","[[722950792, 1072581869],[1992448323, 2061709496]]","[[896391876, 1170207074],[2019675964, 175268542]]"
values_75,11,"{280565709, 56809836, 325505330, 1172895612, 859539767, 603201644, 1724207313, 497478749, 1443149326, 727664682, 512371166","[[1259483724, 590438570, 873970693, 241661307, 2030695127, 170163901, 1641437788, 1819420459, 1764302132, 1745716511, 1229779126],[677052545, 1088486239, 334187747, 758420913, 1052837332, 1339904704, 153534262, 620633809, 883798057, 776870802, 904899732],[721467978, 1290171650, 1460472493, 1712079437, 1035867204, 1131880142, 1298692798, 488280640, 1916454910, 1676321267, 1389812953],[1883766787, 208139126, 142330653, 1494877042, 953989284, 1417757287, 454439424, 1784680546, 1207359889, 1471053372, 817246813],[2124609871, 145515373, 1735335708, 856203687, 37948029, 280982257, 762527452, 154346450, 246489662, 381011735, 411238113],[1066277337, 1794526973, 2060850924, 57355060, 2133662110, 1673329927, 1497194442, 1986379091, 139374902, 331925098, 1878065866],[1217538231, 1474705774, 1611942279, 715235096, 2108516835, 857994706, 2070037156, 129774653, 935206726, 483555145, 213702351],[359316809, 1887601358, 144241741, 1359644907, 975765799, 1985063641, 909648003, 1277116697, 2010834643, 557989388, 224144946],[941133507, 2088223054, 64681444, 506773280, 1113003876, 1722883261, 534037686, 1622537095, 390364826, 1195651988, 355903186],[120655477, 364279240, 512467826, 1393185748, 1014461108, 2102862752, 2104496481, 1195019188, 96604449, 732594242, 87863268],[964840041, 147604209, 1562551562, 214762236, 130326340, 1275260903, 1979360836, 1381745336, 965227592, 19221855, 2052678691]]","[[1297225849, 295024467, 189553749, 669968395, 2041855881, 1726970678, 1773734429, 1519410711, 1432942164, 1533126918, 313716232],[1261603716, 2101912655, 60355315, 145095517, 1897748017, 2141184825, 197296927, 556639949, 1161763266, 26337299, 369981956],[776224674, 1694681226, 2019066284, 15949230, 409596587, 1618983664, 698825454, 1185513129, 1321916293, 758525743, 20952621],[198885105, 887367526, 1224515613, 1074247813, 1435699591, 81374924, 1860353726, 1190136737, 1079602074, 535144533, 11396946],[1720868599, 723175108, 61771384, 2013945042, 405161558, 1796172479, 907492664, 18745751, 586623416, 577045823, 148005994],[414241141, 330894812, 1881488727, 308279480, 367484263, 1686171130, 1472777797, 223825238, 1919845951, 582412669, 520264430],[1171796237, 2108744399, 1891983416, 965477055, 1251761928, 1242077167, 1217914208, 574948832, 1924954859, 1510978850, 1360125000],[1880780746, 1736540221, 2125595037, 1776120548, 120692735, 1785912070, 1767286670, 2050781349, 713420601, 75391483, 1650182844],[669552976, 1860642111, 1016337561, 944958925, 661028145, 1796632787, 855616669, 863813505, 331052895, 1477092448, 1255839565],[42658205, 554018734, 1095406499, 1686856126, 1508974769, 1972539433, 1247743937, 116169768, 1696662338, 232761689, 1846026658],[837005719, 580448292, 283132115, 2006848668, 324524513, 1877867696, 1103887089, 1089201534, 1225355392, 726468602, 691014317]]"
values_57,8,"{7998503, 2145033013, 526180623, 1503157852, 1778389032, 1126746942, 852905380, 1807749023","[[673732131, 306094991, 677665165, 535396795, 577477909, 1919660280, 956417031, 1035536594],[1307534728, 751171124, 397409801, 560343989, 1110630066, 1426806923, 292597626, 1264286314],[91928283, 256781174, 770263662, 1431938891, 1568964086, 1920952661, 2084981600, 831242321],[786647847, 805486469, 1130639392, 1803857793, 212445203, 1487705277, 595105496, 262116451],[203771023, 698641973, 1300356403, 1239335536, 979095707, 1410996096, 1503028338, 955645887],[690887496, 518302407, 321525917, 307617980, 1784161475, 1094912577, 2049106959, 1194212925],[1297293050, 673601466, 521180053, 811737214, 1168329201, 1377104716, 1188592197, 1481746198],[1990372628, 1328741000, 1404736704, 1172074847, 1771758516, 1347784384, 964588068, 1829759689]]","[[602310561, 1332142042, 878337833, 1809212795, 1776193119, 1812240768, 1187879785, 1155156822],[459064640, 1429439844, 768407716, 1510302373, 820084547, 112500389, 655441848, 1801483699],[1266869608, 703347232, 150246856, 1215608816, 75687822, 1608299936, 91721350, 1328566714],[25023212, 1531886856, 1932064023, 1319175417, 1282231740, 128115679, 1069047658, 2010686437],[1383698849, 1321965959, 397810233, 947195549, 1891483095, 1862455586, 349263395, 713613831],[1727309397, 1799448480, 1521401245, 1670710492, 128312079, 1528983496, 1586439213, 1587072383],[90470627, 56781121, 1365704917, 457344458, 1923008694, 1294590724, 512570379, 662612375],[1621846828, 224326941, 2128522457, 1818079122, 264368220, 2001621445, 386491557, 1537480461]]"
values_88,3,"{1971220811, 605194325, 967051391","[[741565433, 484745469, 1648791510],[175293034, 1468321284, 1082486328],[1805453099, 1036126465, 695857559]]","[[685384487, 809620997, 1745664475],[1572297377, 922151544, 1595983111],[1046307721, 146368883, 372832778]]"
values_10,7,"{1499061073, 1091445526, 2113935265, 1327536903, 687742431, 1500544310, 596351345","[[295135703, 391845118, 1313809877, 467920427, 709661425, 1369107803, 2020105495],[958651068, 180485330, 365246878, 1584945226, 2100398602, 669226077, 1314780922],[1499766759, 1333477377, 156734049, 472348293, 1143584372, 1025126165, 804705158],[2082845351, 1478231701, 1355735934, 2029159254, 412430966, 842030429, 1652191921],[527402766, 102948097, 1616515264, 873714350, 883435104, 1809996684, 331824360],[1964729143, 1732887685, 509049750, 546987195, 1164397501, 869101582, 1268037026],[1819368023, 2065267965, 1016615226, 855761232, 148881885, 586580171, 68552561]]","[[264143214, 1327080670, 885616142, 967760582, 1711924494, 665419723, 1439840616],[403347614, 107975462, 1182849581, 255720955, 1313109930, 987724417, 1815148175],[825721584, 983143577, 401598644, 1519366117, 17692295, 2067369891, 984402230],[1951654663, 1655028435, 1250148466, 1600891570, 1733355627, 1298184354, 48664348],[1589670550, 417301663, 983110488, 1068476321, 1143580570, 542764235, 1435867257],[113341715, 462953217, 1940353218, 2123145093, 793594252, 2056087001, 2043950320],[429893753, 1448662139, 1451592828, 1492730941, 2116725527, 434039602, 1276178629]]"
values_53,13,"{204513081, 1256329315, 968427427, 1596195683, 1592139299, 75394084, 2078298172, 137711966, 1287482167, 617364284, 215327765, 1933988016, 1921943022","[[103551935, 2074604352, 1929614329, 1530050782, 1083199851, 1433577492, 332598696, 1010013644, 1603651581, 647506661, 1886252789, 2047605690, 788391923],[890825279, 1440566692, 47045587, 1120855023, 1693302358, 443512210, 1926680234, 1936542573, 998392080, 965814132, 812969391, 1704530511, 2015880179],[570809360, 1456782859, 267310650, 876481146, 536099876, 1662870384, 199706873, 586456493, 1988343, 1535938954, 1876455040, 1315094560, 1186426242],[2009952013, 749562596, 1517070711, 1935599899, 1317597392, 524275336, 1902062812, 1861511671, 1304700122, 1108261193, 1896204927, 781534766, 1774536079],[898669544, 1409790428, 1622917068, 734520506, 1309920403, 1973792135, 988909182, 1478058222, 809156382, 768410387, 10584316, 745550786, 794558579],[713178182, 568072030, 880154943, 1368043671, 555818861, 520153276, 1920634983, 1143202016, 1919934756, 1751052373, 1337563625, 276237940, 2080227160],[132178148, 1789188832, 246552968, 388147881, 1127325333, 208007704, 2126844732, 388814901, 632361736, 1894760510, 403460183, 294557732, 478679540],[444729722, 1384097711, 528985417, 1442645083, 780636512, 162879297, 1594211677, 749698819, 507503394, 155737711, 785166995, 2013285637, 1266827190],[431098268, 1049929427, 1378072902, 1706679777, 373747514, 317915115, 1033874619, 1908177657, 2068557487, 565052286, 1166102630, 1389285257, 2041433474],[1009570263, 1994862241, 2069918454, 333679678, 1163690947, 1975128636, 191459810, 97976026, 1162473839, 1103680596, 570391657, 1614075529, 1833074652],[340900270, 1404635049, 239043701, 428849732, 742578954, 436476268, 1040980776, 616340291, 626180274, 1595303455, 1416242989, 605555860, 659019140],[564372890, 86293388, 1988898292, 998127238, 1452907612, 2138654076, 265390091, 1363666695, 957171331, 1491925255, 1625741852, 2001764250, 1115645073],[1142006091, 2084041715, 1121054849, 1034227710, 1021868405, 1081368298, 1048091565, 507763349, 1589242242, 360312779, 1183687466, 2076327970, 1678230308]]","[[1554700734, 340490963, 192115128, 974102059, 1083217799, 1056097117, 828255777, 592231497, 1618691512, 1716291952, 497346728, 439480361, 713378220],[1148087724, 392664301, 1041169349, 893625246, 795935044, 1882839476, 842211741, 1897452111, 1292713933, 530562270, 1905724616, 1339879267, 1969491949],[611452794, 728687948, 710928419, 662147550, 548265359, 1133669108, 115361827, 309483797, 946714724, 386123598, 27925364, 1820414251, 1235746658],[95560522, 935863878, 112739384, 1492387401, 140732171, 2144011477, 540391775, 30691889, 2125545072, 1767163220, 543088021, 506760062, 145462933],[1052510813, 203443004, 1673035581, 2091750470, 307952862, 120692389, 691645248, 2112756322, 622247118, 390940462, 2124312808, 156064434, 776892839],[736472410, 2047925099, 1893882467, 1712982574, 2011192928, 1438093294, 829878126, 1166894060, 108374045, 72653017, 862337324, 1721125560, 1368377398],[683952221, 606955438, 692461373, 272495090, 1443896899, 869036405, 1023585603, 133032019, 116876963, 1948714400, 1012879740, 1609858091, 302822708],[647046526, 188124559, 1759443122, 2067497392, 47419553, 1468530063, 1187541309, 1045001411, 1926099975, 1815541224, 1654098967, 1659898900, 143934429],[1799492421, 1220295902, 352506485, 2142225801, 561623101, 1404138646, 2040807217, 1359611588, 1706723541, 555683772, 1596222781, 362980922, 2134689325],[1918748027, 1474828376, 349040436, 1354785131, 9759122, 445087461, 481478080, 536448233, 1131647872, 228890942, 187296457, 1367131657, 1908295959],[1887167605, 1843311366, 1245017416, 1587677722, 1485314021, 1627416852, 1954032101, 1098744328, 1629070674, 728360127, 562393480, 1136613065, 1342538880],[1088829333, 828183701, 224908931, 1962396664, 598203422, 283809805, 2054519854, 1618799440, 1344842152, 770884636, 145838184, 1672254555, 217421113],[206515622, 1803206252, 430139783, 801813576, 111158664, 778806116, 1397131967, 1799659238, 240910806, 1155883172, 1645819742, 310283236, 614589048]]"
values_8,6,"{1393091314, 2141133822, 972241001, 1382389827, 808592756, 2023742267","[[641754754, 1667596727, 276320427, 949556065, 844855307, 340280438],[737434255, 754109757, 1719148019, 288160469, 1318517480, 1708503064],[1197672484, 176626618, 679453072, 1114198428, 1944387537, 359302804],[17102952, 1394365193, 1143038946, 493689725, 1260797407, 923954845],[1370610885, 510469359, 1699772827, 232644810, 184867556, 1062094407],[160785365, 1802514704, 178926185, 711802625, 2037705873, 591888997]]","[[126200201, 823160490, 1032711219, 43085437, 1038375457, 1685731166],[262037568, 1912937242, 327668158, 1363390140, 910891982, 35891568],[1906169918, 2025516332, 987085490, 781546989, 1565403110, 788425278],[2051007944, 1317891296, 1092775434, 748004328, 412781762, 1914501479],[1749717898, 627327772, 1708923120, 1916810904, 1562299088, 284527088],[2050024067, 237782557, 16507021, 303397907, 772134002, 423408366]]"
values_39,12,"{1753933592, 147707696, 8758442, 266073926, 1435754195, 1595910686, 9309852, 1585398613, 1774576354, 405437355, 452379948, 1104272342","[[38925763, 1390571517, 1557263824, 1317474188, 1395078306, 1015485147, 940122624, 345250115, 1469402669, 728192287, 597332917, 1571842552],[2001154973, 341488733, 37850984, 91617428, 1335541511, 1745682842, 1126945299, 1374781438, 866575532, 1442385065, 582548446, 384672802],[1058875326, 304291076, 1361168594, 1542912274, 932482468, 912756855, 1745516586, 883666513, 840730684, 319553330, 94095926, 435729071],[524571373, 415552808, 6032894, 855469396, 1279158018, 5599532, 1491735569, 1503190537, 1253582804, 1584342037, 1438544735, 527985197],[1979066725, 271185069, 1841234239, 736438802, 419773108, 1594767574, 1121087850, 1884512651, 1597000256, 604838723, 1666771438, 2009433616],[1115698413, 419229933, 454880553, 417734703, 79948845, 1930310583, 1203188190, 804397408, 1957188709, 768117693, 11605448, 991024171],[661130774, 713298848, 1459695092, 498757076, 1384122057, 1077999455, 1785698070, 238579241, 1034752163, 820629144, 299031413, 1677654013],[1989328090, 8967335, 1182882543, 1444207119, 1466163504, 761663343, 1828990017, 568634057, 523733002, 136627988, 1951161585, 2100330871],[364783117, 1729082831, 191478462, 2088853647, 902901413, 1384659528, 640621864, 788400416, 1674333474, 1746475485, 1268749383, 1509896695],[319914403, 1578356550, 303698082, 1817120726, 186198156, 1288303750, 200523559, 839273962, 834715923, 1590915741, 259734149, 314152792],[1809398976, 2083303572, 1407793987, 1713782170, 1360341238, 1446565787, 1590655890, 1763585232, 302998097, 1734642443, 922642896, 462811636],[123743235, 1103827792, 581053615, 482889948, 447795952, 2038259557, 1096548710, 1580677347, 555206592, 646167611, 479705318, 1618864204]]","[[868419570, 2069371199, 545074845, 789704504, 1111277338, 759096410, 548773412, 1601181529, 1751988849, 571409379, 1295409033, 615841489],[1067636063, 1442279565, 878376011, 2005971493, 1138896948, 917948260, 118110437, 1433517101, 1883357647, 771461212, 441497120, 2112799690],[214399351, 864267646, 196094339, 606804908, 282160874, 242851674, 2061202814, 588192832, 1139863718, 541789679, 490129198, 1127475884],[716786813, 498627783, 748675550, 187172678, 430755927, 943433236, 233077768, 1420144624, 1411758986, 1490347763, 1415179311, 1204442785],[2065309530, 725867929, 1532051919, 1497633539, 977407650, 1226781961, 1786752369, 502939700, 821886518, 953670581, 1123844170, 1165396954],[1637417308, 795001653, 1543547639, 1122050624, 153990508, 964567042, 445475851, 775490156, 1908392269, 1052269665, 1445290675, 1950547668],[512334558, 2094571307, 1105698598, 252061297, 488237967, 999459244, 1465465275, 402857538, 1663916552, 1723537751, 627994947, 929488699],[1033141891, 1992121420, 1168563889, 704884421, 230369219, 1916075022, 376642357, 442877533, 1405175093, 1916947762, 1052703180, 1347267417],[371387191, 376997766, 2042200316, 1172594537, 24819418, 989752762, 1671487188, 935257632, 1830189825, 1805750510, 435621186, 1820075098],[1338614870, 312837685, 1866991401, 1138270137, 389964373, 907569637, 1640197066, 1598051720, 107461376, 776333505, 1494274724, 1849831832],[536169792, 2051919534, 1933735577, 2090829946, 1756222982, 1575713577, 1518536090, 461245763, 1396268705, 31472275, 1285852908, 999085077],[335638676, 1791691163, 1455830552, 215427994, 371376176, 2053545701, 1941514902, 892212215, 666109439, 660015573, 766300567, 113512413]]"
values_47,2,"{1414844854, 1617401440","[[990352152, 2058731531],[202275393, 251692427]]","[[1105373311, 837309656],[946463563, 93067178]]"
values_60,9,"{225394425, 1031138564, 1627792438, 1774824123, 2056466992, 1951163035, 1623048320, 970573891, 629232636","[[1958092654, 1058306150, 1249723487, 329534054, 597963835, 1212883769, 2095924793, 267549226, 1610647112],[466269540, 992468825, 1887993760, 1345622255, 2042544553, 1211092430, 2026220147, 1860806438, 849669086],[979118341, 2064376302, 1011496169, 878491798, 2077306537, 2089184272, 972879443, 1688188128, 1772178381],[1513932481, 1282828265, 1057968702, 1118254345, 1558767547, 1983497717, 1861743493, 2143526804, 178934349],[63988403, 1618092848, 1500162935, 772945519, 380066267, 1215139783, 357419111, 1205783114, 1368410894],[2081272889, 315733763, 880920858, 1301354406, 320301739, 720595272, 818099493, 700220969, 1373066417],[693558900, 305673089, 441821924, 497248480, 1078998228, 907150816, 249993500, 1562736770, 1592062822],[153829212, 250170093, 1976852333, 1213547185, 441276954, 981424470, 526319865, 776914347, 816244022],[1181027806, 842152265, 1411350463, 305402052, 934280517, 498198711, 462620652, 222530729, 817781268]]","[[91937518, 81470253, 2024003675, 2020884144, 1763136266, 289157401, 1027742340, 904593301, 1578645616],[307457759, 922843648, 814760162, 1843081518, 1481409771, 824586946, 661689399, 1749709812, 1375913277],[1880436364, 1653845540, 1523711122, 719284524, 726627666, 333181611, 834466755, 1846504366, 703904078],[1769783906, 305613639, 1436293551, 94731139, 699458703, 1815037318, 1047416295, 471461617, 1150833454],[760371275, 179060046, 1383671184, 1803233189, 1321884639, 1716725019, 726792469, 315292976, 768035472],[1734410224, 2094656014, 1882106419, 437097485, 1116008057, 275024001, 924175429, 1606928758, 935229023],[1001136142, 482135800, 2021283668, 393788450, 344640114, 2022095136, 431478128, 1417475075, 1577763659],[1984937205, 1320637520, 1415385989, 1329829607, 930667800, 1872655897, 443811387, 2111029994, 1999075705],[1877350040, 1427819830, 458142299, 928535540, 323478375, 1498200556, 1950633862, 1081278242, 356586385]]"
values_89,11,"{1495165476, 1555532086, 750583231, 1592686602, 942277470, 1687693030, 479033021, 864721299, 218860719, 118902378, 125925001","[[1553631070, 753923335, 669317345, 1313156255, 206240652, 830202002, 135763427, 946810894, 1807932932, 1775548568, 159322226],[2017278578, 1372245357, 317482494, 3823706, 1048531316, 2061294962, 484555141, 65473427, 1240625661, 326330146, 1971960803],[1148738598, 1967363144, 174899527, 447645469, 212324871, 308624639, 1377319845, 485597415, 424440319, 819985619, 180450102],[167320607, 945935302, 1896727790, 921821302, 935127962, 1173876588, 864053272, 1448926646, 1725936797, 1670371038, 841986910],[840092916, 1680479235, 1014173780, 1379231326, 604960102, 564873157, 588590379, 1969295172, 590599050, 1584693062, 1013173918],[1691773731, 747911539, 511843877, 1273777219, 176135649, 529122001, 753138451, 904284160, 1285945071, 1906338526, 133523924],[1675941026, 1495346003, 764666296, 1437544549, 585832789, 2131746921, 222445530, 1384069602, 1204984133, 717471138, 861086189],[194438460, 1175572216, 997317873, 1681975321, 591942479, 1503340793, 1647862808, 915827464, 1729118691, 1577442798, 1845222136],[1243645969, 616209136, 955297582, 268567511, 1802470932, 1368684090, 380462030, 1047739929, 149743506, 1494482946, 1223803740],[484208561, 2041563390, 1691970010, 1475142529, 93710546, 1596989833, 337309770, 1152282417, 416327829, 63442465, 1898425435],[1732527784, 578363000, 567925305, 1442494923, 1685476685, 2086848811, 621524169, 1408564897, 1241588706, 187080246, 1141334647]]","[[1126639937, 76769000, 1473759424, 1702990143, 280085260, 1826242785, 1078656946, 1950770220, 368809010, 11880394, 1695010534],[978075949, 1624620468, 1197705454, 1491595570, 1546107893, 2001825917, 283481106, 1511305937, 1959925259, 272397468, 2140743551],[2039018975, 1884071369, 1968831984, 1027688567, 981644616, 732581270, 548004012, 200265705, 826064153, 1250200614, 82391581],[1450649284, 554275553, 2088955191, 516755693, 1445183999, 1467279005, 1186001997, 381172309, 26728915, 582120495, 809438539],[332689903, 130920308, 1286546626, 1256474295, 1470469685, 779138779, 574923898, 648160578, 673384363, 1123380782, 656984263],[645276307, 1299903371, 1480056836, 189995788, 1735410157, 1693871604, 252515530, 1430087601, 494869068, 1101475192, 1131108943],[1623137124, 1393960183, 1492337393, 1217811097, 1774615363, 694074779, 1022397965, 287087553, 2086233114, 26047790, 905184940],[40166985, 1892933862, 1336009237, 2024755054, 857696375, 1659665949, 2085912154, 1346368072, 117302613, 532411872, 78236151],[454132717, 328655268, 1765263229, 845952800, 95664957, 1114566381, 706270285, 1699826903, 1981101536, 1524824424, 457752285],[1851169640, 757825727, 1702667383, 8323335, 221375777, 949968726, 656939466, 400993991, 772622498, 2041354897, 169967097],[1020395276, 1829281115, 597259291, 1312711734, 133982952, 1195863266, 51268662, 1965239680, 717843930, 855669605, 794398500]]"
values_51,10,"{418360353, 285465675, 1652734986, 953952011, 857951217, 122744718, 158133530, 2009107439, 540830369, 1439321796","[[868771398, 904252742, 274837992, 2083663189, 1606917553, 1066304898, 1228658416, 212518800, 1008868640, 908486606],[1114225259, 1117946600, 1044714776, 35605923, 120365061, 665280126, 1491283170, 765427183, 261727027, 1066314326],[1772403101, 1359350212, 183920952, 1660140448, 1787517416, 1096368849, 2033498448, 149953650, 103934702, 513903933],[1374340252, 1096642384, 316476738, 1875809499, 1001425060, 932418053, 1609821499, 54473879, 271556847, 2096381553],[112676627, 248910807, 2015956707, 1205179519, 744994955, 1116335452, 1312261200, 748159654, 1396257101, 702932352],[160441237, 676221793, 1803433512, 598507470, 842918067, 1856397610, 1835059520, 1701631791, 605217678, 96576038],[273862585, 434457622, 1381327172, 1819444740, 2020690833, 344924545, 882532484, 663530478, 1971165606, 714100725],[2120472344, 390027873, 2129820075, 199425005, 398335681, 359169031, 1717311456, 1598348703, 1412152055, 1917377661],[1863874854, 235206987, 1678071293, 2051679147, 829392599, 251032200, 2143694510, 332774359, 1005721207, 1865113265],[510488876, 1979206507, 129253923, 1028452683, 1120979338, 1751135859, 1475381719, 1769314740, 529040576, 1277968287]]","[[584712557, 275266740, 1238287802, 1357315042, 1675086611, 1167158466, 474496657, 1825132394, 33470452, 1842828137],[1324057391, 1478230791, 1605916774, 1305367270, 1268133833, 1559342134, 1120997933, 207597715, 50851838, 1319293062],[1758214879, 256585873, 2007417615, 1287541867, 626388584, 28227780, 868918229, 1986895796, 1966420995, 707942970],[786597049, 1079666569, 946504569, 2018831124, 70354929, 288646597, 484012788, 1163320762, 987060809, 161870723],[2115584278, 1523920575, 937458733, 1263507644, 1317993134, 1406476060, 1594479313, 333293032, 562228848, 205203648],[2087912519, 180108809, 1783354094, 336315356, 1182572710, 1139960985, 65214307, 1248023579, 1759988366, 1005162601],[409919115, 866790166, 1384826576, 880239129, 294436572, 314177849, 994199857, 1668037292, 1485587925, 206868725],[1687650223, 42022659, 370200588, 1717310996, 2088008473, 1012060479, 172283983, 1761127167, 238463016, 518349644],[126294044, 1438980719, 1882623275, 1669633515, 210722230, 1305068375, 241054446, 765918411, 1541397404, 1655164389],[865314631, 2017697467, 215980040, 2033123937, 1107778725, 1164561431, 1980226389, 972837321, 2095109846, 121834927]]"
values_14,8,"{1768988824, 38652657, 1632296347, 1264130148, 1982638339, 860048564, 668645527, 918414917","[[1991791894, 2138278152, 877621261, 416740576, 1927381428, 1166805585, 1062729132, 1625795155],[1361677914, 1640757097, 76822511, 1654894619, 700551229, 2031700440, 155515381, 112515947],[1337362851, 887197655, 437952612, 2145794810, 1337995422, 1723193814, 1993923774, 1018275915],[752968078, 460119651, 1184043520, 197972976, 592878751, 1985785351, 103922683, 30757625],[1352402366, 444040468, 1111241655, 1150634591, 1998116537, 1633367168, 325952773, 480778135],[420740474, 617312018, 1056198853, 1100553240, 382410152, 1930753088, 95406532, 1537811142],[579768056, 987599392, 446914165, 1038964374, 1570165094, 1761400728, 989258124, 1730674038],[2049570104, 607054588, 137262470, 1944539277, 1369852279, 1332237490, 1323240170, 1644545059]]","[[817302720, 983148840, 21203706, 608641158, 372942792, 1961550585, 630595749, 621057311],[1920909693, 1476485494, 884100287, 1629408837, 1152478035, 111461357, 2089662958, 711827245],[1524220042, 36343222, 1659245713, 1321688528, 1215073645, 1883952893, 1481082634, 703548232],[1972272022, 758810336, 786113919, 299596060, 472552310, 496328079, 132141680, 423258192],[881763320, 508375445, 146366571, 1675661698, 1289051933, 1246142599, 1367253851, 1750863515],[2123501238, 1605818024, 536336420, 642319130, 1570194011, 313578131, 1397681934, 1704454257],[682065053, 1879648352, 896205262, 1589218025, 1741055721, 953846271, 837002951, 1193755612],[270178373, 1284723815, 111978950, 717011470, 1076694200, 2012122810, 988843788, 450733443]]"
values_28,3,"{349110380, 1939785924, 1758010948","[[2080689173, 1654270760, 1834318587],[1476571881, 374816593, 276797655],[1656314975, 293454901, 827277719]]","[[1702007257, 957002126, 42619517],[2041066232, 1747306515, 1007752039],[308069381, 1456976533, 1920687686]]"
values_16,6,"{544364399, 719395400, 708790342, 1908797950, 417230718, 652002996","[[340751565, 1189255766, 34780852, 1623679180, 1801715378, 504897661],[1703188007, 2003165216, 1246170939, 1115775835, 1454858666, 1670656729],[82169754, 1885559924, 96461358, 1481367851, 606812751, 1298764626],[260576147, 1634486794, 781142703, 145553333, 132934123, 554075762],[1658750382, 2009905785, 285361617, 905619838, 1840033856, 1987936297],[1355209373, 994747493, 213903292, 58965405, 411184087, 1160509202]]","[[1660522895, 1927890328, 2071092641, 1098212179, 938150975, 1431886126],[742530046, 1775836305, 810949075, 391332297, 394914658, 986215803],[878971559, 383113064, 1541028263, 398761341, 1935065280, 1796853228],[1233132470, 1157249238, 1414468127, 1649049518, 1428224359, 1091937389],[978639701, 971590488, 1462597576, 317983446, 1489750919, 952558232],[752001886, 917838735, 2146357598, 1436632545, 799013272, 502031971]]"
values_34,3,"{538167436, 1959414940, 1337831194","[[1593915957, 1340615100, 353680088],[1463952352, 255711582, 1052845213],[1369501011, 1350278530, 1613712668]]","[[1259594653, 1309177607, 1249260930],[1404812277, 1276817225, 1059012519],[949571786, 1896284095, 1703360483]]"
values_82,6,"{611899451, 140026029, 1986723546, 451067729, 470157318, 298914524","[[1062224513, 1573281124, 320834163, 1970784994, 523046655, 414577968],[1368246567, 454415577, 1110572061, 1683778064, 26592085, 1576673555],[589519748, 2028144473, 492442571, 2135630148, 35546002, 113564219],[549766996, 1094003340, 525167404, 927503452, 261517456, 1076280211],[1405321667, 348880341, 956769541, 1608605583, 1601937862, 2129402624],[462431571, 308041242, 568767011, 1617698220, 1526968730, 796343580]]","[[2005838313, 13027127, 311235427, 2144346516, 3892674, 2011787536],[301257640, 1384067575, 516539639, 2124487496, 440879693, 1824612103],[511222323, 655002224, 1410495715, 108075496, 1381890297, 1198633118],[1695316113, 1870567962, 482426551, 18313018, 212545906, 762300281],[917199509, 1016421730, 1947603783, 1762176432, 1716796012, 611053755],[1793809575, 1700044626, 1737833501, 1295043392, 1609361088, 1084436691]]"
values_46,2,"{478985434, 941856952","[[300954160, 270078634],[224901206, 1954674067]]","[[1851534683, 1135943175],[586009050, 1083919719]]"
