inputName,size,goal,a[size][size]
values_79,3,221,"[[-996975477.842, -1179628399.285, 1923397689.274],[1695753231.271, -1543141313.109, -1334025030.577],[-1826681942.191, 1667371815.656, -1409490803.372]]"
values_78,3,113,"[[-284260380.838, 195474525.09, 2024655761.464],[1668407728.896, 1629209495.134, -1584332162.913],[-827972056.233, 187138318.466, 378578991.749]]"
values_87,12,216,"[[2146476266.02, 2029204428.586, -1885912001.191, 1684195722.945, -130211669.844, -1598928062.859, 44541715.325, 1675707387.747, 500373183.065, 438650784.379, -626303421.951, -1038795827.697],[1604321651.946, -1785583275.155, -360863130.397, 169996582.391, -291832122.534, -1890139162.229, 38388547.316, -572613312.404, 71862670.792, 883242980.073, -2005266093.676, -1263882405.776],[-2135135978.997, 1235740074.461, -1679495250.271, -405707822.788, -2091517057.121, -1322509752.36, -1619276097.826, 1346005472.589, -1345804495.823, -661601040.044, -1053469273.487, 1964068030.007],[-809037349.495, -1803667733.145, 1083456400.256, 2109700200.556, -239958756.208, 1301164297.304, 1226657187.234, 10918306.192, 359165566.543, -1186706894.468, -1831958343.742, 754940924.966],[-620580467.874, 1177309753.746, -79797149.981, -255184527.649, 655241258.89, -905493934.278, -929238937.648, 366567803.11, -1251718225.778, -458124494.798, 62426819.556, 398682469.115],[1882734400.033, 1904724372.155, 1094130196.835, -333247400.895, -476551700.197, -564318936.657, -151874797.481, 1458012979.061, 332927133.212, 103824647.825, 702053780.22, 236734663.375],[1379775744.943, -577337618.438, -374078139.488, -1520820792.746, 336707450.396, -1625779462.123, -956088301.589, 753641838.888, -1255014266.069, -421739606.522, -860247672.209, -1016022019.586],[1432693948.283, -2113149887.247, 259815925.76, 1951255383.882, -1534076109.467, 1483606464.49, 768930997.918, -946405059.334, 41166704.467, 402307918.024, -1824822453.888, -292937771.704],[-1815748353.237, 1169157920.122, 1635567244.445, 1732891504.471, 34667403.216, 388167356.694, 2142568957.298, 1576953782.583, -2117829832.703, 484380012.845, -91946419.878, -601730690.504],[1615717440.339, -6309080.543, 2129128620.748, 1226011052.303, -766814554.112, -645867990.088, 618629610.097, -1405764171.331, -1882217546.766, -1925662405.169, -1131380616.054, 883014206.178],[-1575686838.992, 535616523.708, 2132724713.598, 1346347444.121, -117394807.179, -605058897.002, -461844835.402, 354140937.991, -280483705.658, 439011450.576, 702483397.042, -790996575.909],[-1899044432.489, 875121552.337, -1390062747.532, -109246960.374, 1417878874.911, -1429612508.876, 499201517.128, 1980638251.593, -1430530381.485, 806793286.306, 2143895077.765, 571399891.545]]"
values_6,8,247,"[[205556886.462, -181427203.957, 1935189334.571, 1364776248.794, -1416175010.428, -247340740.894, 392057247.558, 2063918269.747],[1525709757.52, -1942357734.936, 1469617374.771, -881379399.72, -490315011.7, -972712135.181, -2006040824.098, 36726361.312],[703228006.581, -335313366.867, 286401122.342, -1976728205.465, 1323705879.571, -142884351.665, -934256839.519, -69331576.795],[-1700617567.541, 1332445948.421, -81119363.454, 869245697.573, -1394338369.849, 1294053585.951, 1729433574.127, 263002472.27],[-2068921745.445, 741874221.337, -1393260039.063, -909568006.624, -297092376.079, -1308093294.093, -1651341701.231, -1529220008.389],[-1084575236.142, -1138983724.286, -1779293446.599, 594441615.749, 232164458.922, -1963151045.53, 702175369.194, 2094479353.781],[-1210541591.72, 1790577658.238, -711212468.974, -1130021152.391, -392650176.964, 1909241711.577, -1472329420.423, 2107296701.273],[-1111385277.105, 2015142692.789, -207349014.631, 1289570362.48, -944090883.549, -2041988092.224, -1216846316.093, 467072521.165]]"
values_68,19,113,"[[1078231208.594, -608895675.399, -1254637365.328, 750192391.191, -353828136.285, 156797094.713, 883500674.582, -1357498866.224, -1944658123.41, 1047534648.629, -821613664.5, -1570839901.381, -675468358.07, 937417613.788, -1598926139.541, 20022891.917, 1145709710.962, -1196474874.141, 48756836.994],[1838206579.09, 610664029.592, 1148746652.142, 1950902697.168, 1943332024.615, -56386787.494, -614503778.368, -1563977886.123, 2083810262.693, -2036601664.569, 893622947.594, 1661687598.782, 370925817.789, 1889032372.693, 147615424.766, -1894100694.722, 1772124959.024, -1170687658.218, 590152391.555],[2046778781.784, -241232954.547, -534945490.876, -1257837697.211, -1647166536.252, 714298909.664, -1258095164.996, 1394928195.477, -2101133796.307, -1653450476.962, 153759931.676, -1388101698.094, 572059977.289, -2047561843.154, 949570194.552, -731277167.613, 899736765.687, 1194532544.833, -1582458234.644],[1854997157.62, 363312830.336, 1203422573.829, -1879191990.202, 994868355.222, -884230039.502, -2101880617.488, 464939492.685, -1144500349.23, 450969252.406, 1279586748.077, -1422504016.945, 1055163234.523, 472151303.576, 1985010569.649, -217775396.986, 586274155.052, 2028305914.285, 1136835328.391],[228559484.435, 1575005446.11, -989802569.62, 1233161920.146, -1655934527.161, -930640370.115, 245823870.829, -972375732.49, 1437866640.304, -383217525.781, -1356522751.821, 807171178.776, -1418354644.385, 1007600646.352, 134074577.817, 105037093.538, -2025416757.626, -1183492367.145, -656891441.25],[-107326128.21, -897335960.917, -2023422387.399, -1027435231.074, -1053744888.657, 562790845.281, 1510674792.409, -1161756610.608, -964686511.63, -1713678068.622, -1142294560.597, 1768330388.321, 63158610.242, 438363566.52, -1528742231.887, 286368255.769, -268846995.613, 1978663586.625, 369587612.39],[-426656322.362, -2063157144.701, -1647838052.753, 751516023.873, -1684499027.536, 1297607367.985, 1825909351.094, 404413695.817, -1397779977.332, 158080670.019, 1187023685.465, -891218269.65, 1740127437.575, -1398838143.916, -252729222.919, -136261353.605, 949197407.228, -952826576.876, 1631298770.183],[-791377392.714, -120938145.359, -1501624799.922, 1008637667.656, 1441691902.559, 1457368017.425, -967041920.427, 924854401.144, -1735287788.778, 1492100481.146, -568197195.895, 730181096.144, -994413128.018, 429539885.952, -551887461.669, -590926217.674, -393511211.584, 666008979.697, -1217962392.235],[1947168993.681, -911157521.882, -848774508.209, 2051292924.146, -1910554502.184, 1989531553.957, 1414105588.754, -426586915.493, 1303743143.335, -1751332864.1, 440084301.999, 1297103286.048, 1830662707.804, -1397593267.04, -2027493656.283, -164026134.597, -1890516794.176, 1629687659.391, 1561926460.972],[999407179.976, -1550686285.518, -1509832926.824, -545021147.043, 335301839.788, -978266562.312, 1879371060.833, -1296256985.902, -175870812.0, 1066278135.732, 1915292171.498, -2090306525.527, 549683693.282, 1979433128.797, -558466408.21, -1276208484.343, 136530568.885, 1534831344.312, 1547195331.444],[1638556775.167, 520321006.302, -1156837909.355, 1469625279.939, -1582102981.902, -72610219.416, -156501671.024, -2041457158.244, 188236139.741, 1415925225.379, -852051987.582, 2002953156.979, -1938678150.492, 2084025332.293, -2006330778.76, 1895696272.264, 839540593.331, -1758100198.924, -540572731.791],[-365088964.221, -109492364.599, -121958358.724, 1155715570.109, -2062603148.363, -721645045.104, 644850112.85, -2016789892.878, 990487351.164, 555190996.458, -757224814.518, 1211109634.781, -55768832.778, 1246169784.358, -1522963410.109, -1851344493.694, 2033353169.804, -559929946.601, -1445171815.854],[-564529771.606, 695250598.218, 888424826.37, -1112936865.959, -2089684966.006, 1042024749.411, -412422006.801, 1503346201.197, -48912630.812, -1025285035.917, -181608847.112, -180985751.908, 2106053982.06, 2101788760.3, -1070657698.646, -127714349.645, -2058039030.025, -482378655.674, -72374668.369],[225551567.182, -193362241.437, 587114964.786, -1914026588.316, 403263105.938, 2094798959.278, 581401339.593, -1281809718.969, -10868444.597, -805622507.969, -287473518.312, 484326176.282, 258655706.327, 1300135823.94, 1596138202.375, 1792384568.749, -340008327.331, 703401303.542, -408888296.66],[-1095093113.428, 1218899929.375, 424216468.014, 1999392210.483, 563875704.025, -1519604460.739, 168197393.619, -1307201535.953, 1905257155.917, -483260359.93, -857819802.331, 102427978.528, -186568601.345, -266788530.84, -1679085738.273, 2146549651.469, -380499003.199, 1561858015.709, 638731104.24],[1081617957.897, -856689842.148, 590220918.655, 1569036914.523, -896806699.508, 789434911.769, -519245248.3, 643774118.474, -671369582.691, -1573465735.288, -1432897468.276, 5853851.015, -2022903583.528, 1193469077.73, 1630784321.35, -984409542.933, 1547942514.869, 1387517373.848, 544499873.598],[-953915176.276, 1844723978.998, -311286344.406, 654103851.68, -1950474639.217, 335782143.455, 1118023144.882, -361604746.805, 493431355.974, -891899494.126, 1564763128.032, -1399811086.128, 554983205.941, 947238303.822, -1033416950.616, -424594810.339, 485440721.312, 238600614.683, 584223638.841],[1121665193.727, 1671854630.14, -34494201.925, 1145003333.478, -716176754.778, 399365472.197, -100487939.292, 1193208834.396, 1776230460.759, 700329872.555, -1911491981.286, -1294795913.992, -844481454.766, 196686861.837, 2026428541.862, -1215447041.583, -138635276.012, -824246223.283, -828905747.227],[1075685007.212, 1225285690.943, -1039024488.009, -1856293906.99, 1264489297.364, 1318781321.581, -86209832.448, -803155294.601, 196356981.808, 385239695.276, 1375864988.476, 1913585567.216, -459290050.891, -610479626.697, -127558484.527, -765204387.202, 1412497117.935, -465050913.909, 1080586455.148]]"
values_69,19,221,"[[-124274534.133, -830559504.748, 917103209.342, 557163931.889, -1251959107.898, 1618746631.554, 1609750318.551, -1998588157.241, 1090726555.769, 338460215.187, -880530545.971, 1601116862.007, -1418682183.487, -2114411199.393, -1735867116.12, 1294253082.892, 305577837.438, 1902844148.916, 1648801991.166],[-1635649652.242, -1287024298.448, 1338893499.814, -1646924558.704, -667829908.976, 423871388.82, -1221164644.015, -1048291768.221, -745357050.737, 277502267.103, -1802749617.688, -1874675078.031, 744507783.961, -1960242597.794, -762811627.385, 534696375.913, -278958328.477, 818222167.05, -1685068682.383],[-1787495268.614, -846574396.403, 1644508992.764, -1078107581.744, -681321541.665, -681512759.992, -916725753.629, 1104596032.414, -1417170940.642, -1092801186.888, -1611226626.818, 545376909.03, -1675482317.889, 886440420.956, -152089939.921, -221416387.461, 2015666617.743, 1652190388.591, 827888003.549],[2133566950.81, -1156234605.991, 803007072.13, 1498416683.931, -1750922603.082, 715404081.801, -1864817495.751, 1507013925.703, 1201347494.917, 1943331805.572, -664789394.284, 1447086355.452, 275276465.324, -24612054.868, 225241361.422, -1652699268.389, -224196149.299, -1281409242.48, 685717550.626],[174307872.725, 320039482.893, 27319213.485, 1266042753.623, -53780465.214, -1310561635.34, 833080448.63, 482313684.09, 1037350040.665, -444426173.687, -1158115904.024, -1140101024.965, 641123420.734, -1814229687.957, 446643150.283, 194891423.682, 75090439.433, 1546531465.348, -1556352195.484],[376461482.152, 477866745.848, 668983984.629, 1846095915.497, 1279489875.002, 839567926.544, 1895937640.247, 2068449196.366, -13136558.36, -1402010781.0, 605479867.413, 1941720706.44, -338855950.87, -1985380574.446, 2011516004.083, -1443832827.065, -985978652.298, -525559436.277, -734585714.722],[-1506375324.727, -181268680.429, -303337443.485, -433949249.201, -1756983404.579, 1139981795.523, 1278053424.995, -449976068.383, 1151655588.795, 771168681.07, 1745777820.987, -251441348.298, -2144413411.282, 156806066.133, 736751590.528, 638669327.184, 1726350649.056, 84300775.404, -1902065919.654],[1681120617.504, -919920668.68, -965192619.273, 551548618.063, -842467482.271, 1552104563.738, 459711308.118, -938372459.343, -1197236493.374, -912925967.062, 790118709.856, 1480824740.47, 1010435623.494, 1738172619.839, 1697564231.187, -310819439.564, -1526996049.217, -499039147.1, -1128915043.054],[1223988809.874, 1276849443.807, -1540407817.212, 900996076.326, 753010855.331, -421007450.832, 1174717452.281, -1138183616.235, 1899272908.011, 196651418.89, 1213649825.072, -1041811402.877, 711718831.895, 1239813620.095, -724610249.356, -1703633701.779, 1625682908.281, 1138989059.89, 2119134121.194],[-1636358682.262, -608834184.613, -986387629.22, -625526656.553, -241629609.393, -470630700.489, -690450853.194, 1449409526.801, -1871354278.279, 268826063.382, 1335885865.639, -1872026833.736, -360343606.48, 1295020783.538, -2058769481.026, -1279683660.252, -10913575.081, 999462208.706, 952486382.008],[-1639848939.583, 1430527263.854, -22882664.885, 864177449.286, 95774446.819, -1467938252.524, -41800640.222, -211692690.589, 1402452827.306, 506214667.83, 465142745.963, -1359815398.018, 1675883326.431, 123749637.49, 59944828.59, -1061073308.997, 169417134.645, -981072649.13, -1944926450.464],[415452060.437, -1512741581.946, -2088885804.239, -866908278.243, 1380364089.713, 104903507.19, -1792538180.628, -227533720.591, 1211809686.92, 1124633149.501, 704778040.155, 530579576.808, 373511572.725, -746049426.436, -943317614.815, -259218991.731, -1843930039.898, 1922890973.796, -1448782173.514],[1917553359.984, -1175971234.184, -1475710833.943, 1973390110.713, 15980141.244, -654709510.237, -2079886126.877, -228490288.823, -171529144.407, 1923837748.832, -563695988.218, 1903547353.578, 1238360842.994, -137253574.107, 1677768233.403, 243955542.423, 1749650296.964, -1888783849.85, -313862727.675],[-467509417.889, 1156385816.671, -1076254137.055, -743028330.869, 684935583.201, -1000919941.268, 1248157877.262, -987914488.605, 1439945770.289, -1564382501.453, -346210523.781, 1441685431.919, -1835732531.508, 1479796223.927, 1879191805.24, -1343026224.493, -2031611960.856, 491845022.573, 1915017784.292],[-891369446.709, 1915273228.036, -466093394.235, -597501295.319, -1570202954.782, 247533722.475, -1216987685.563, 1134961656.438, 1671600423.85, -474999793.876, -1932739906.744, 1795882342.903, -1329813599.418, -761920986.421, -1921789358.065, -169361688.21, 116015981.051, 1118848815.94, 471803285.064],[-1931117694.589, 298895074.58, 84498150.794, -1904187356.85, -454622226.42, 428699912.655, -270320935.698, -2033880284.928, 1439946788.93, -1682600613.158, 15322806.503, 1120021759.134, 1599970374.659, -748208169.043, -1258466174.377, 168406545.213, 2061484307.507, -415576218.658, -1386813445.31],[1199190561.463, -1895208269.083, -1151285877.038, 1787488120.728, 447879324.063, 2107265992.893, -1984581018.018, -739098558.864, -1742248176.174, 1116081782.142, 334384167.565, -1227482621.956, 656754902.592, 595946277.516, -2036724874.828, 436132551.485, 462050029.727, 2105899905.344, 2095087302.629],[3222532.118, -1512624003.653, -1747374546.567, 1818686573.872, -1125343178.431, 1310325926.857, 1178154455.475, 578269578.442, 1713668121.447, -971534937.502, 1878599523.73, 1390714119.307, -1233056614.322, -362288012.537, 305070471.156, -1315251024.594, 12915127.029, -2097698355.943, -950835098.206],[155312664.697, 1102932075.229, -317112119.853, -1064311774.01, 1023652723.274, -803152435.953, -89363625.236, -296781056.534, -189374545.103, 972246878.643, -177871590.239, 1372263341.671, 269125960.718, 1008495437.153, 2040964739.686, -1626836095.635, -261484017.064, -1155462524.193, -7793288.536]]"
values_1,8,6,"[[1877181932.587, 980312050.462, -2131827230.904, -469840014.697, 188263813.293, 876942905.566, 839483567.459, -1986287027.451],[-197023260.97, 59055353.774, -1783833189.558, 502351382.177, 1135162415.731, -2130939178.303, -314083473.275, 242833478.454],[-1866437745.208, -1145635012.259, 529688640.902, -1093401782.651, 471389489.004, 826012945.41, 1418407134.192, 1167740923.772],[-1941062220.313, -1200906645.793, -920157866.227, 1501964652.008, 1577149792.618, 657670925.795, -380858460.563, 1105043219.394],[1575720373.957, 527605748.641, 1409867844.959, 574927680.978, 722609572.022, -674725688.431, 1164488807.924, -1633364153.238],[-132750156.008, -1287383760.07, 305314543.563, -331503094.095, 1515529717.149, 264384352.903, 1029593867.87, 710540916.77],[-1954003991.51, -134252583.333, 1742722562.33, 1512614252.754, -2002963720.284, 1564588219.733, -1926318605.318, -1077123979.674],[1582543921.455, -835317422.318, 1085589020.051, 31216269.661, -1633942428.213, -1140887961.943, -1572613500.632, 429538434.019]]"
values_45,19,189,"[[-221471345.643, -396543810.963, 88556859.285, -2105678732.518, 1847421592.272, -710158613.174, 237935125.49, 16154479.565, -1117827597.665, 422862554.036, 1042930930.906, 1453643665.76, 400182958.519, 214864164.409, -760974034.821, -1165856325.525, 453193188.852, -2115446905.657, -1569935675.764],[2031892512.633, 1022215389.016, -1057115192.468, 1810623217.38, 390832714.307, -1267916644.807, -639436277.59, 1826418497.143, 1778401052.35, -1416399175.573, -698747461.799, 930664357.822, -1028116750.282, -98948642.352, -1350655638.55, 1192642807.411, -1965730028.527, -595735963.06, -588041179.913],[1417913053.298, -396728668.721, 485019343.131, -476744426.464, -125462838.521, 7324588.641, 1378237727.532, 1812391545.25, 1971264211.214, 1961185607.81, -289319581.904, 252756689.879, 713984498.713, 1210138843.516, -1105262802.605, 75210258.645, 273595080.878, 676518871.841, 203189925.522],[116191656.201, -1942391958.16, -1515947587.913, -589917487.82, -123393804.653, -317537545.502, 315344560.38, 211602159.346, -953123238.53, -1559004355.437, -1769077708.517, -414894989.7, -1064557191.673, 348272408.881, -32798359.827, -1672795805.906, -1095877488.965, -507599024.304, -74178569.784],[420201868.966, 152438600.462, -1121232383.009, 1933305090.226, 1562675577.46, -1792076656.774, -1519445609.219, 845583762.496, 401881733.929, -1554874534.595, -1164793377.047, 1840655907.257, -749046632.021, -738857613.417, 2100785143.692, -329477938.601, -779469115.896, 165323400.425, 532462222.164],[2131514664.783, 1178211544.08, -851502944.177, -877432534.553, -239338753.44, 1637325964.821, 275352192.555, -580328101.137, -655481028.472, -1262932979.009, 277412003.01, -1552358589.54, -271651031.733, -348381394.596, 1666429948.877, -1277318906.808, 265689593.458, -1780363156.166, -2054427153.727],[-2118821848.946, 284788091.293, 255070483.326, -1086956553.564, -399824752.286, 1705371973.596, -361761307.164, -1224655788.852, -1875410340.765, -525559737.038, -1034018533.741, -1197263463.264, 690048957.507, 829945963.271, 432699151.456, -877906269.896, 2059378183.773, 1234055373.124, -956111041.633],[-1372138768.142, 1186542324.996, -1143559390.665, -549775886.361, -2015327351.525, -1241140080.158, 19396950.074, -666410384.466, 1144344821.48, 2009025128.626, -2003242536.974, 594228442.461, 376129583.477, 1477049250.953, 1132074610.879, 1179351979.229, 2018205887.482, 1730402623.972, -1278641670.592],[542194651.505, -916757334.299, 336869885.138, -1753749413.636, -1142306886.069, 1896065598.353, 1190713520.377, -660212251.178, 2015605022.208, 1300137274.033, 1382992084.67, -946352315.376, 2104500507.137, 1819392517.778, -1537556138.421, 840081506.501, -1749285142.167, -27857060.055, 998963468.727],[-1263084245.287, -629085654.846, 1112189814.059, -366225442.665, -504132139.873, 1535697345.528, 1068474402.905, -189116919.494, 1639296693.48, -330950442.997, 22789214.184, -1388581292.207, 1103943198.697, 837689059.044, 576527995.752, -1719119800.814, 622538741.304, -163082533.676, 1428364666.086],[739398975.308, 632288390.556, 862008782.118, 254330882.484, 1266641226.386, 440081413.165, 1699834672.568, 1963603017.484, -686000059.899, -64055759.821, -1158322490.545, 1604035423.465, 1907579310.775, -63877429.182, -1041890678.988, 1525478900.457, -471162971.104, -985028337.134, 503587526.822],[173453966.691, 920358640.874, -68763295.415, -1924769869.585, -1773470803.122, 503217995.509, 970526480.308, 187217043.673, 793916612.123, 457471961.609, 66094891.913, 1299598909.455, -169318338.053, 777991842.704, -1445831566.294, 126532897.413, 1099229063.419, 142148064.02, -579662443.856],[-1066238521.646, 2118427817.244, 1216365180.419, 1771478415.483, 1336533947.003, -743642472.425, 733281897.356, 1736861778.715, 1561410443.072, -1658681094.335, 1729210747.921, 1312621825.782, 1577561867.932, 1513486313.267, -1631827435.265, 423952914.913, 215387671.726, -1395406790.273, 2058852051.924],[920663155.87, -982705067.231, 929104314.43, -1519580425.963, -45141182.779, 1681205664.658, -1290061919.154, 1722742331.672, 792547037.895, 948423056.239, -799136283.248, 1769657971.53, 1135345128.415, -1736915738.104, 1166442892.999, 1873106131.965, 2097984557.227, 441920773.279, -459831392.635],[-1711900649.734, 1445009253.478, 612381447.015, -1830630342.807, 1355028010.305, 981979986.125, -1806273520.456, 1629723888.716, -1952006459.634, 889699593.57, 1927287298.895, -558064075.642, 567914351.027, -1998571631.019, 1833396923.258, 73740881.975, -2029815398.549, 1547308084.087, 1771609878.583],[1247714636.6, -1765104001.349, 723036275.118, -1032055265.709, -1081128155.486, 405266210.194, 1208263011.234, -2126860575.099, 1035299454.391, -90827019.569, -1321609803.061, 1467063261.832, -1316502118.512, -750180488.793, -756076651.662, -635321507.509, 1445548279.112, -387164918.766, 1313208341.543],[250686723.176, 669949203.744, -123680395.702, -818928088.576, 356115287.065, -1298496972.589, 545938691.607, 1164035224.232, -208944751.166, -1961032048.4, 858240187.607, -651329460.025, -709165452.144, -217234103.767, 5223022.356, -1456701588.864, 1125838787.899, -1353961561.467, -1910702273.827],[-1787544461.037, -474806699.108, 912624606.023, 1092506970.654, 1455377068.008, -403836475.085, 1521910809.817, 195531226.719, 939878925.863, -1659661514.053, -830859068.791, 1367958374.225, -1409426085.808, -2008329313.507, -1652099089.592, 13795727.591, 2101818177.322, 1445721403.325, 772675025.169],[1603720349.065, 1157596937.033, -728009787.893, 1579361487.92, -583407761.496, -523891843.269, -1371411049.311, -1090437282.832, -828471318.571, -2045520771.883, -1818784741.868, -826533708.313, -560431930.75, -1511805337.95, -1741408207.668, -909134328.1, 1784765547.97, 1264470344.713, -1602458515.207]]"
values_33,4,13,"[[1695902129.471, -171741189.618, -185677034.022, -203325185.64],[-1875990867.181, 1642489923.554, -18233391.839, 881476447.551],[-220181898.483, -1431979962.731, 1029413432.104, 197676117.484],[1877281616.411, -618562705.492, 1947102975.133, -1941264770.341]]"
values_15,5,189,"[[-1750274649.509, -2120287545.284, 1237797061.074, -181737255.011, -1846910061.89],[970854990.939, 604062657.611, -1657892364.879, 341048044.12, 1171238038.876],[865507966.821, 691428383.363, 101040413.627, 308837737.484, 532378414.368],[-961344759.475, -902477038.68, -1692209687.926, 352068110.075, 1298964717.753],[1832887686.56, -566740022.657, -357787222.022, 1421062273.005, 989272885.6]]"
values_93,18,13,"[[692225914.441, 402549504.94, 509343832.382, -1627654395.092, -1290898062.155, -1191611829.598, 146522066.689, -2064311158.209, -1679984308.637, 880695073.677, 2072351396.784, -513872237.963, 911898960.796, -2038547222.343, -1309703083.39, -1319702729.365, 537205306.78, 1100309596.202],[1367469205.082, -1101336862.979, -2032164862.191, 445271424.551, 1989849653.211, 691454095.496, 2103831793.462, 1766900946.795, 2137758675.699, -1552535638.123, -2004515641.23, 4156236.016, 567689215.25, 2030216852.809, -2127473351.012, -1784887950.884, 1656388212.697, -1953189209.821],[1044015106.4, -1016307585.017, 1050918097.091, 1753248366.559, -1994855286.909, -2106950412.661, -328520099.035, 1514312743.308, -1761188614.278, -605406980.074, -302011150.828, 1027124141.911, -1664443216.838, 1327012280.767, 1003298309.17, 764986590.125, -1693865667.458, -926679960.479],[-1688644336.973, -1833100501.364, -141250489.263, -1241027451.207, 1694972175.696, 78360966.346, 1009767397.742, -833104644.554, -407198461.025, 447079832.209, -1879821798.591, -397792656.059, -965770576.817, 1357428313.345, -666911052.115, 299753600.819, -835878487.526, 1105848359.221],[284576185.017, -1734653926.963, 883186452.258, 1521181076.71, -2059092415.647, 1286323645.075, 1580933906.393, 826968329.211, 68454964.956, -1647614004.391, 912804772.256, -1090039833.98, -591362187.261, 1692394086.645, 1222693473.663, -1123872645.284, 1328844738.072, 1898704064.424],[301578275.012, -1803331683.813, -1464468716.523, -1447585034.46, 767601122.276, 1445444776.25, 612019653.257, -1852730464.642, -60251617.066, -1373826476.072, 659542894.562, -952172453.219, 436183906.104, -1170007164.337, -1403660027.527, 636639139.104, 1152462173.148, 834882974.624],[-1309872268.215, -1505714322.451, -1812511534.43, -845477501.99, -402665219.533, -314868810.025, -1228031009.546, -1680397729.099, -2038495035.166, 1125854625.875, -923613536.803, 114534840.429, 1802032216.488, -1561354585.824, -129245532.969, 780786451.503, -256657571.274, -1744300086.594],[1297081650.792, -1805244493.599, 364465195.599, 817291703.244, -1070107436.98, 1576819641.594, -916403523.318, -51024612.876, 1934122312.786, 157605524.332, 1905165357.693, -1189787489.046, 359037816.701, -1988056866.121, -918060366.173, -115175348.665, 1281408925.092, -1479551587.169],[-1956356018.482, -3618034.187, -1244756107.588, 1171385001.538, 411447583.879, 1040796644.147, 2063675542.811, 1065498334.898, -138379576.664, -1058245409.103, 1970972594.703, -1895034013.638, -1456660549.349, -40295049.85, -1679304493.808, -1875756532.959, -688371243.137, -514455017.628],[-1482952163.658, -87070181.223, 897809552.662, 253618000.582, -962620076.339, -91906429.127, -284592905.982, -672160372.722, 1443481640.974, -540503934.781, -2046495701.815, -1134483995.598, -380171775.945, -426035966.461, -665072713.048, 273193095.669, 587633230.33, 1076163552.421],[234604937.683, -244650351.223, -1138219415.281, -1053826200.239, 1325588183.11, -753521905.153, 431379243.906, 1710132258.467, 270689877.777, 710740727.958, 743599602.799, -1607001672.645, 252483350.39, -768375018.37, -1982981776.194, 136422995.77, -482298271.878, -260923657.369],[1941867164.852, 1639394615.879, -1816031896.439, -390015842.855, 1083895716.438, -1120488435.746, 1644816518.651, -1322127763.132, -1715792671.369, -1959970691.477, 747386487.497, -740523388.209, -2018354614.443, 1261628616.838, 286159186.016, 650873427.215, -1283728808.261, -2020232381.171],[-465552472.007, -1025081130.81, 1108304762.981, -611735403.794, -200994558.659, 494597735.892, -538658711.125, 179417270.01, 2092459989.563, 1502939972.165, -1752172637.747, 692900805.333, -288540107.777, 1298606119.894, 1890364391.771, 418476799.373, -795499392.392, 2125141531.872],[1431951107.369, -494004494.983, -1178068192.518, -1265852633.396, 1578114217.825, 1472328594.302, -346794029.61, 1840564054.195, -1019571338.642, 609537530.567, 906091132.838, 625371055.478, 460119910.439, -661618787.728, 746063349.544, 1465987040.101, 801439550.875, -844313684.821],[-1344181382.74, -1791364145.468, -646000165.476, 1229779516.272, 1980091836.781, -224595331.35, -802206293.296, 1245961359.071, -2051234627.845, -1876453191.727, -1202466213.862, 2026432671.608, -1511153173.047, 757388788.463, -1776215023.589, 2080448279.984, 1910460008.863, -2132647491.828],[466700526.278, 2042427176.134, -1499246342.731, -316838485.437, -1416537574.309, -2115369695.775, 664606478.68, 312628651.085, 1454746150.553, 1566659381.63, 530058917.2, -1174664883.157, -74616061.284, 1458750069.787, -1768568701.334, -1446845714.171, 499975740.555, -312190687.739],[-36373382.323, -3197430.623, -208504765.383, 625722149.644, 1349429527.64, 978717422.275, -1646490000.858, -339015909.336, 1692408894.37, -1628720488.952, -1201485116.858, 166789767.508, -292156227.579, 1693354690.959, 2010558194.829, -651064043.757, -1545576870.987, -316944146.051],[-21222942.874, -1583315967.797, 1844385498.683, -182125626.34, 776759323.322, -254006186.154, 1444884641.111, -1752989470.252, 8937640.104, 767666931.484, 12235580.124, 7948380.846, -2033160950.004, -1881761355.095, -822499768.928, 1402742048.241, 692701518.445, 249972087.469]]"
