inputName,size,available[size],allocated[size][size],max[size][size]
values_62,8,"{2422874210924292082, 8423621634168139005, 2087102792145182284, 2258435065003476601, 4362844229690042533, 4098482935769253481, 7060207583504924929, 6481428821808827937","[[5044570285735351913, 3238068885993731964, 8149355712055443039, 2172799712301980871, 4334962748812877971, 1918315833831883568, 8944547937975078863, 6534036730661880485],[8953563648894869217, 7694240368223927270, 2977822220411523911, 4087721173917183699, 7897853251158445537, 9201660490141731199, 1926406433214074686, 13773783097837877],[3510998211728744028, 2662515010299307814, 7491513283451545825, 1280361009118579705, 7400088666028261751, 1663480936386424118, 3154542770205007024, 7176603276519037720],[7356979451361440904, 4039493247871990182, 4581857532003092695, 4584877008871347836, 713694834425645135, 5105797640675833382, 4560595248827999210, 2891163531656693644],[3769185209596318792, 26641817144341302, 4829306063672844991, 2745542299418941774, 1874129958350174265, 2449700713368657981, 524887596245660503, 4456186604206746761],[7745545930559800503, 3952139914270184169, 2432606129778855303, 1047493826154552760, 4203944236972957869, 8016006218656131862, 7881823736555280242, 8193688753812400898],[6933791934029684219, 3191286445494532999, 980981854838969089, 5997529685242244675, 8319050273364255693, 8058712142620278787, 1422019874132326100, 9207626021692140630],[268822182436104607, 1533612705824960737, 1112176273339649866, 6739070428866401581, 789445444530748612, 3860430130183464254, 5067091790024394340, 6603161653628304281]]","[[3168116543925210438, 6901034077944980041, 2670658463644600780, 7908562384018419877, 345499200027627257, 6794215221414979555, 6640989531446471856, 5799963256548401568],[3624359463033463437, 148929205261560435, 5216833100441800535, 4491886942259757675, 5451403139090488238, 7742307097542727086, 744897608376516372, 3267873466148294421],[3086845098495811407, 4399672230397244724, 6831843432509834585, 427891516758918889, 3511877813354338656, 9171580371573882122, 2495582826162343095, 6491728404041996009],[4171924388779657886, 7939896098107811848, 6246285287305534193, 2978940394306432663, 4277379025192558066, 1267684599648944397, 6342127050089375881, 1330237523522895741],[7741584730797921181, 4882406396314391710, 5297194618043758497, 7836924971116998321, 1013798622363648223, 9216070317963409886, 2655012954442239431, 1849459435885972578],[7692754516204559721, 8020773396107846565, 8838703503676679760, 9024824901574174438, 5826113223347770382, 2220912382059932074, 3116079352221227533, 4366706334402477817],[6222324956592271924, 1985584802851385682, 3728772040153464244, 4166087228150785047, 4434558357990022417, 3370997215601503300, 1949261842180880240, 5257079132661967967],[5087961192884305978, 9004825895991492329, 678568958642437441, 3662032727986081271, 9222886513627222336, 4307698068595441770, 5886478328803682767, 3723352485276938675]]"
values_21,7,"{978399802418836179, 3962915787865756942, 4018907724271586620, 4436542804590007137, 4742151735164780298, 9218229615005044145, 3058903150628994228","[[6549855743746324657, 2878873189915315220, 6876184581614228171, 3916998209844744896, 4915250691203548538, 6989175070820673755, 6235738932350918314],[19083447875719696, 6032145315968556677, 4661825894235762018, 3562441543920985510, 7307362452600862005, 2476977055346773570, 7278460879644952558],[6084908927603616836, 720401644727256055, 1893948477292082475, 2902416105313254096, 8304228968662127780, 3809145727321938315, 8172334479924781684],[8989127085502473669, 4448661763722256596, 1784347701317238013, 8596530912399867673, 8076700470836550732, 2531979011659430284, 6553107113643502743],[8564179383653004216, 1424768362837401888, 2465310244253403343, 2372336878771350235, 353186715177030629, 2143614310465841955, 3448607686177835983],[1257936909287251111, 9009042031570916233, 8942532885666082819, 5656879277406696992, 1691199148657254195, 4738683545807686603, 1018525936670229149],[8935117942996492798, 710977054834220764, 2365550511052890192, 734751374925477397, 2135986941435068483, 3997209329866994809, 3810625454377513126]]","[[7576155369165661145, 6967342139286217597, 3913948959160947074, 2811878649566150254, 4332853510709105749, 1778037364794008197, 3111851771400871036],[2484681429840597438, 1684625015189766173, 702769903714906342, 981013007816966094, 5961918363175203783, 3539649608137384765, 8268845355662644582],[1865682219305256837, 3209589601721832507, 225000736073841719, 8291558557987936223, 3682320471803109345, 3311199959563825496, 3404168610534325393],[2348273187978536697, 377467388624554626, 4516258842395294254, 429789664744564632, 239941981714942473, 6293730012350548564, 7609747655514711940],[8064094645163761487, 938431296392459640, 6449068128199760146, 8690053415058588761, 2926792256562815689, 4914381872251559034, 3600303713584005045],[2777284239221479980, 8495664810017743016, 3394131798969159035, 5544903281427836145, 701830514935659621, 7438442202723830726, 2649004653051655827],[7816720250270585401, 3745295572073086112, 1353231578750867726, 829478103644416524, 5732593515100345124, 5279194802427873731, 4651796337523175883]]"
values_95,2,"{6055841568599939591, 2742909605528471515","[[3553099795958078311, 5729548219767486104],[1292461674593705613, 2746446598690775821]]","[[7360585957461417722, 1238976940630605568],[6336452001861615074, 2215505478831278936]]"
values_84,5,"{1058191194054353109, 6784486596566516151, 6106614504786462817, 8899603669448131646, 4539960025497517787","[[4085432045092432370, 6972872834128962761, 7426752387408344374, 8864324664633675827, 3422218918342185567],[2350500571799115051, 6407435388947740242, 367778024183557946, 6685201243112568311, 949024305820942268],[2465727943451972392, 7809300667044154464, 7236894457164821245, 1320539283113217116, 9015136444600941499],[7983500762378275106, 932702525706778453, 2837156064454553248, 5028063121104731548, 3226859210346258317],[8945544939952807732, 3428360475511581782, 1381428733895355549, 3350177664081543370, 8002050000199690557]]","[[8879269270435176070, 4467128562168605230, 2033396643219323012, 5681573715787609656, 3638093567068600587],[8472239254156791765, 4242164105251582617, 6552357476717823738, 8008226016893860378, 3885762975879158519],[7932397663056177901, 9135660414621378896, 5894821181891212235, 4190731314523522355, 5942540161501376209],[7394290390607724089, 5171705411456100531, 1676261671143276003, 2052727673567261207, 3626826589269777217],[2065265062521528472, 4032043671140102944, 2259009394473310118, 5200252200908842976, 4616816374600223411]]"
values_58,6,"{1803422117450160398, 7786760827433369606, 7463408215895960252, 7557898355879325053, 8426729006302056557, 8897917516939922314","[[1765371412313512247, 3602656994067916344, 1834659080773748701, 2719064794723806902, 8643754398600372685, 8930145402085872907],[3610630526578219119, 5164355892755404899, 6184237070877715174, 2845614602523974629, 8875305955719109279, 2970883252562680846],[5536508239973897810, 8908966694360866368, 1515539692292023341, 7886877773972198146, 4591808823938552435, 2959345717485845825],[7998991833089449172, 7926948179036122138, 6600556359666440129, 878927653136010341, 1061324701404846757, 1951078285045155829],[2716593631383566656, 8551429111640875926, 6335590813104670376, 2676350060019437782, 6385638765519791088, 5074260492302511808],[8849926646185550139, 2823790293185009954, 3365236260997640884, 1707470488608167659, 8298782552616538635, 8297094449229339894]]","[[5401333000812110854, 3661374261947733590, 6645255361451733070, 5551476884012326023, 5357099832700937637, 3582220531109087142],[7268482962650163315, 2785754804600848289, 9215447265722033306, 142278276894641047, 8228896204302431377, 4934547438637026279],[489431254522098319, 3411260078671222165, 4791918875428436696, 769908504269266501, 8211113351040880503, 2527311795337325905],[952589970368671319, 3138987032750431449, 4322013313109839755, 3133280404734897590, 5698615766031405280, 1077851849470592774],[2629623142518791320, 8277343088690809880, 5772167535202605245, 5745165059521091599, 7615658731056479838, 8791820302511729850],[2555349216765361017, 6680561883548334036, 5007103568171828054, 1375861079953748526, 784728989528990230, 9016641229817466974]]"
values_64,9,"{2400572533112605831, 30539995396784114, 3049901224288492392, 4660449948951590548, 8737617751226450798, 4749178777590076814, 6352111314692686806, 5289456496965892011, 7634570998395500860","[[3788124283076231397, 5194265504889965147, 2907310101082905872, 1217067855966572571, 1558042640536267801, 7094815784835941533, 8957539988454031269, 440127908690068104, 1464353467552758872],[6410361663172478691, 2360879997129122264, 2740832325718631650, 3402525480214885252, 7081959736180574694, 6990011752831543229, 3046506058739580486, 443939048233326803, 5430300158355245291],[5373268545783710808, 3976032711116504247, 1892547940264831215, 8065128694994224644, 2715008140566962723, 9020378077383604522, 642552470502939126, 4356914748780475363, 8319575977463588556],[3651818730267220525, 1871998768655358915, 4846773441024327231, 3656398450544698321, 8381457880488656219, 4732952725031143443, 6404914586085322072, 1607621523446492909, 5600475377821753095],[9173082992128371299, 1819975613259148703, 267461941945766021, 1640189296742697674, 5447420355413529670, 6944427145167505982, 4660358422928741906, 3712524069516364836, 5661091528560562507],[8321925916254931762, 4396386655497983423, 3198615531806477018, 49873713309125173, 4014166705041641955, 4114806819353946934, 697450355092852255, 6812451370685802762, 1806853345014622862],[889714806234576753, 4439373572281730428, 5298102531647186352, 1683850937344788804, 2273435550431936426, 3643935815829371709, 7566681726306869187, 6434020180638946043, 4324391699676313953],[6913807821698741715, 5763963317445802872, 1036324423761321784, 9009398643928872864, 925842617887417878, 5464398434410656069, 1336942384897512855, 8118862241167820782, 4998582479231911827],[1396660724650369207, 4901614737594175668, 2888412394541557184, 4017661037609000507, 4473184697003550054, 8193872657789334900, 6526843260326420590, 315395854289721393, 3122042682485187667]]","[[3846820707464576943, 3158173605912294184, 2284591400446576391, 5710600705184706581, 5728848703020853923, 4229897352550061289, 927690467366212871, 6034519065038128425, 6346143883013162847],[6801474495348094997, 6476682188143930284, 7171790690074156097, 6095856016145759921, 2618365601151885357, 6036702872641248434, 5195871372019365317, 1090999119528594746, 7986734493617574998],[4384192503682253429, 536662386783573589, 2471308521382074857, 1822771469357907055, 8647098809767547728, 9076424768069793350, 3242695315733288023, 5692946881818044294, 7248186190096597402],[5593157988049899324, 8351036520955372536, 6623875386147529628, 7800343539546909296, 6941967385562023412, 1043569085438310377, 474612160966640665, 5175736469426390580, 3057356478383049497],[6368442457535008175, 183943777425563334, 1271728367290432884, 163896808719952914, 558815441696877278, 6817870957804633492, 8067182532386713398, 1089933587951135383, 6721654868448562784],[5894161409479165584, 7854816750306092964, 6173759733171969082, 7141420006518723035, 5139823081332707860, 1888836775951062233, 4313574482409286723, 4768336622140491176, 5344911862179898531],[4366568538372075296, 8302862116529832653, 140613092989383674, 6810754455525836618, 9136260197781017593, 3579857142737305264, 4067773557301737791, 1260638840290902028, 8311852049442713465],[5000859972231016926, 4856527282926723687, 8648562578579169038, 3975046270733484513, 6601591954731827589, 4108658870705702456, 5050845088894591036, 4025699166447382165, 2220675759510169431],[1115868502485659175, 7759138696022347498, 5960276814771222585, 6379809007952494337, 7763880979237002085, 2518430967256986668, 7996013260717724037, 6873855725345429210, 5346475013954067432]]"
values_83,4,"{891929034623355839, 7243709240498599892, 7376057339594852889, 8468938373711682222","[[7122766689828407201, 7340070043772338956, 2158267799480188620, 9075242376772263441],[6248997538678631249, 5294271420585878653, 1410038198598895993, 1765349582601140320],[2670168498310161223, 350538448261582332, 1202566684084820126, 7750192350130183543],[8956567229370466, 7518293090703847927, 680119137849583961, 8542690808523457721]]","[[1613066237423845780, 8663925025877872156, 2380064970631328447, 5547812181322619376],[5546909182052060540, 4922805559987662013, 7654056407177496690, 8605769398536699576],[7510019068105495376, 4063822101400021358, 1791047459458780529, 1163119435035809420],[4198667176603635646, 8574139519577299348, 7900194450514286985, 345950749908489483]]"
values_94,2,"{6776682531050147055, 6626807430732579498","[[805837150679016681, 5232838923436276345],[5236095587443032172, 6093872594779868389]]","[[6790555526395880455, 3445374493657867510],[7013363064586218484, 6343403725294903953]]"
values_0,9,"{5418954761034953123, 4927972366117559663, 201623526524036753, 3269693517922069835, 7922751190096779144, 8881957889278036219, 7549041680208618804, 8834913259142367952, 7258113033326208853","[[2157908072767898173, 5553418799427733076, 2280737750511047110, 170005473596569868, 468062559030171951, 2196290065540207096, 1773759505468525079, 6886918714375232384, 2917288851017096454],[5005400423864673917, 8576283110926704789, 1674058868967982181, 4386195103225579983, 6083102768547118988, 6198107071988876784, 3431476135425801430, 1496265883300741191, 5826660705760940801],[2662580455717980336, 2165915964729944720, 818598667054909241, 8199372198592677967, 2641742179998826261, 7701786356468502436, 783315108987351172, 5387587952569257700, 7819912484965798850],[1644484584492845308, 4624356452792763859, 7150792497669736387, 2397010505795233918, 2290137257334991485, 7611779758635464190, 7092937674545066845, 9149887200681601145, 3227239490687800151],[8847522226122278410, 6315503304859672730, 44519400344236746, 596632386918507197, 3040286759918628064, 8913441873052950484, 697945139921317477, 6371757075820619538, 2916882372802614536],[5933779771606955525, 1225162275876792208, 4985059142812320141, 6338096404264963694, 2875468946989504521, 7658197994858786108, 1882210132526914280, 8801350910501537010, 3242464047539368073],[8088574339429281893, 1801865284373480113, 3734418630405817661, 2496790166718629706, 9173184949717576147, 43689236020986623, 3667241594089595321, 7628064138689514176, 5001942855764123739],[8331893997337406365, 3163347025291330398, 3503864769135102833, 950235738786525990, 8804865161215714075, 5632037316010514238, 3357015197020299694, 279620830750978318, 5284669938353710689],[3041458891565668168, 5704222868623088834, 2347647023929238866, 3872715286387265364, 5042365972935511799, 7980477379854619, 4016798196460036877, 5818269321244816777, 6412016858492529563]]","[[664282012908603210, 981151372550750658, 7454945353413598916, 7197624350621438781, 7397813291656012735, 8057763556905288337, 644170116253486346, 899910202609562817, 4698874067408476399],[8370719971530519519, 9131352820679215631, 6241738016400355577, 995280374663956957, 3373385405879609417, 3661724070313532674, 8373481510369821373, 1935662678301787568, 4962579212513795811],[2216545348053339143, 9112835225814566167, 3606820849569218113, 3433392867706287843, 3655887690214013887, 7558109377350979054, 5895632879857874062, 4995083625662488726, 8914604074758769299],[6899131858465128691, 6966386674280557401, 5532805234899150017, 605402324218072395, 5868784806552933114, 6570892561010692655, 2129889097058624377, 2362219007405813982, 3646774740551877288],[1862256520579622321, 6540048514281874134, 6756208311737937063, 5999724307739441594, 966719383972980902, 1759992503963135956, 3052884319439745401, 901477803041387799, 3291034397291896379],[1677050369231589181, 5972128245241314024, 7740079109537923573, 6127767984720272266, 4463494822729166694, 1356850795669310863, 4648537925738569389, 2085531625814970585, 200605295767619990],[6089734782575468327, 6796032242029576936, 2197369183467478370, 5407974139138878225, 2460645287708186109, 1062445443018173179, 1857714777378058577, 4134076299076102621, 1371469975524902384],[4875547424001961774, 8136423319668631530, 583043145099546305, 6954472647673603945, 5128385296871837219, 3611305591823569290, 2440876896344898819, 5101071604705423985, 2446058277792124600],[1064115657157853205, 3115347783456674869, 8036386759347144930, 4279031599413994950, 9074334913252395535, 3704144104204755722, 3743061265238999265, 2985194802519794780, 3779503205722437786]]"
values_99,9,"{4508153212679632309, 1589772177994357747, 2927856577250018409, 4514268242574646343, 5710424316609998870, 2836803275232514080, 6537209655009021032, 6749645839623180247, 4792113427234348543","[[1787739304134584293, 4118777676170328146, 5701801927646218298, 9021812141324029647, 6987145412848940188, 4608920503736986769, 5143402906472031826, 9072820556666486698, 173502433256536551],[4086541401345831166, 8839240786564216546, 3404877275719282522, 1935897132033877309, 1849744458173326434, 3580342917066221992, 8916542210314769071, 3057311081491473277, 3112215579173689242],[291204973347449400, 5489748706117017379, 1634899954947253936, 5864385373901056326, 1598899737770261439, 6031714521795417767, 8584778568114588130, 8823959286879144151, 3316952180846318801],[2138001512014885282, 4385522577929135233, 8768400153823214756, 2353391221950318334, 3787288639345095336, 1070033819926212933, 6267597825960212004, 4763483453297579357, 6897551591771126279],[4558570094110053931, 6876838892419472188, 1296309603359206603, 6299950439748472363, 5970173042488824199, 9190941845081849146, 8563846176641454059, 387296416594773145, 3051538456933520928],[2465685172087329339, 8583304485930358053, 5405905981473959623, 2782020679808531521, 8435665171049662075, 4368210455374281498, 5183494910075700780, 2432654833124208135, 3438670086010851996],[4749557222350279661, 513822767578671015, 3450659027378637480, 1473416337761836715, 85762394466812267, 292157208095425724, 1548121747828987594, 5496725964908332408, 5094385089362954765],[2769485621232232083, 2223609468988959479, 8558017033982602217, 3438938513851384840, 2203882885081883889, 122524838989873636, 3273548832154072949, 9071482640263425270, 6919529991222249354],[2112653515800841606, 7231029020158876070, 4844072145325499075, 1459299178086086808, 247495165018378805, 7165608288349810688, 4345156317923283982, 7592354190424404209, 3684867881438327704]]","[[6569365477003415852, 454897446493549810, 3351897937012752615, 5122595222278986663, 4214169506444890532, 3267647863305277889, 4470088135232253405, 2860174531050749086, 5321819193589896590],[687878150060532599, 3888651671087642707, 299955284990714034, 5995106267168544889, 5373216900771448728, 5115555738871414689, 2956295371534919341, 1312878865913954227, 5217197875842996891],[8671878980461057468, 940970204564335355, 5021079499846901868, 2593639499043369680, 5020527927185147353, 4460697888940951434, 4230950359176478317, 8489043901810736725, 1062437657736502260],[2258338150878015400, 6720340308338075052, 7750075082160305791, 1201147962799024657, 7257240773046706543, 1588973093703179317, 963915194115848469, 1427273033198840627, 7994142055066621032],[1009296459603877364, 1571335888868181819, 6281519216645973820, 2260917464964377968, 2295350302097587052, 4913824636193924302, 7618388327888228900, 338892459085363917, 4412777718554501757],[3146450192735355943, 7796184593585482782, 3836186414711674350, 5511999309013198286, 7810842217618612053, 6682030753222690517, 3556288778255599253, 2142587544933949967, 5738037080541089349],[108047585730459914, 3299598700324946846, 4994457794162208070, 7765991939927223381, 6666626827530352742, 4820199447131308759, 2685648660603497170, 5623248112125258074, 2674740391301187153],[6241346426996185170, 519227932236390635, 7374078153819078737, 4539062523136864234, 7534860141457346939, 774527486604111161, 5447402529785217196, 3884711626162464415, 6352723599554950428],[1372019261244175665, 2532918886806402396, 7153555191623379399, 6968281818862684274, 6415389034578282835, 568220694382911805, 5203519345226566677, 9149424985379185416, 4657902383191111667]]"
values_96,9,"{8020495555975007141, 530093534326539352, 441864571101721634, 7886428810342609160, 355455172364711589, 8736980886276178887, 1669593141803350355, 5012159888275034724, 2362349703909601488","[[1488792446522130881, 2098602750489175379, 7429405842189829807, 6246762274431052434, 8590930674321912823, 8691705567416417451, 1687144414885973587, 5519126516158002238, 1984263169545601222],[5898825883832378801, 6627436992144380304, 6483992841106629710, 8069668525982592388, 8819132369715588939, 6640959333776594580, 6563155595053887261, 8642508160998075472, 3537974119073894999],[3590012996582399506, 5820375405466025239, 3759632374793003824, 2105501525018291329, 2682648678913538730, 5797263872513122524, 1797043828606080143, 8945169402231356518, 3104059807004664986],[1701913542123076394, 5338995728416870976, 3214811435035460333, 3441363724136212119, 6397433919485627209, 1242456127077771317, 6448906618321439269, 4265970346683980762, 8131426295392748552],[9126408081857432932, 9112465586270685036, 5051517701248326303, 8273497447793215884, 4477628920228107090, 5140125649334554171, 8892335882916231632, 6778310896533552537, 4504903618739057102],[6057627297059762277, 1838002182193929074, 7298573623996999508, 80999792464456618, 1782044829025800592, 8693490390779570103, 2586042440810772390, 7718305235717336200, 3166480511434143519],[1061501954152027406, 6588933259588738261, 7007695727111024864, 7648850036664861424, 7343338487965000406, 3005931632354689261, 9134883617102357449, 3426756505502439065, 8655900801785556295],[8322599164542248081, 2622633807273378121, 2250786601696790306, 3718260818933420937, 9217481166954243927, 5319713474160828897, 5039680306570728744, 7963231652835090198, 9125879774916105451],[5721141627760025148, 7962472475527197757, 4930237182617088747, 5340757362665723405, 538411734929515358, 7226592227599535011, 6914758616308280952, 6367541290086743522, 2613605002877154493]]","[[5575687382743716767, 3824573103778522817, 5563353672823350876, 1459416190046347769, 3277397506710246278, 3334203114328291773, 8278691916932538962, 2482589228827149581, 4639761519971952756],[4264783469793051175, 5047335519420879118, 45501688065902422, 5506442464156398367, 7989004325940474624, 4466850498522602719, 6604156952967255020, 3119627109508481167, 8737865823460666859],[4082284596407479423, 8777662209077228881, 5879332437200400876, 3934481541127959546, 5771676832868485911, 2946894861445780564, 1604638684125173072, 4209967069512968014, 3900891818763715889],[3961790707538373236, 2481996976250549881, 914947368410301724, 2342221400869318956, 2072733342729054821, 3306379062899177181, 6849337646231713315, 692289607460803480, 2935198266591710610],[3144238510252688102, 4361085472961300087, 8905104318494983531, 702555905040623881, 422362448140558139, 5797213608749113708, 2513653459226002941, 6373880231222236306, 5928138572791604314],[8664049877660900467, 1642113662506632685, 1295625062446617569, 4229622398756798378, 5117344207712119834, 2232606483054368798, 515726047397998696, 1852490971505026449, 8489293414309466157],[5601818702939156532, 4262491465586753851, 7246354870313111039, 550246725574209171, 8426001200006673298, 3731901051815281936, 3648720133498196214, 5171471948201992021, 7997822721509247586],[3943494253345267412, 8507566903276329297, 6564550370071788352, 6129377591831271829, 3063015014066418508, 882954212087531232, 1899558335826408503, 4677981762315262316, 615187917684769939],[8689801383651479995, 2223651384042826360, 7108213188335609937, 4151977643683320984, 9208002924250091813, 5714393869244661466, 6172703571628875851, 6566637718504741836, 7891769812309074605]]"
values_67,9,"{3199217884471245311, 7614680446437017125, 8154560411079518795, 9191993645796873317, 5796123937709360359, 6168562459746638086, 8839596277914786272, 6620435598153667242, 8559765880908246281","[[2809917373701397334, 5360342918954351639, 715609700660315917, 2722287539019964642, 5840669974388461928, 5843385023683725700, 6281157857273974182, 7482519676030256977, 3039691977538350196],[4408140662657366124, 1329150303726468400, 3299532343837099058, 2144694458195879342, 2029112443298161174, 1630887954506613921, 4919363738359176904, 3327315884726919979, 7821500450742048405],[4419157585568741810, 1924370547268746467, 1093038228287788115, 3315636714492368309, 1596932597530663138, 5564298134565643651, 2467812775918254801, 7507587790796139456, 7429159816852934052],[6032701927484148665, 7321590452408782546, 6495088178749309193, 7127248096199686882, 2517679169872076491, 957229395594841947, 2204531780213175186, 8999809823678189261, 8779301500749414643],[16480678605104830, 1199556869300481245, 3699041032175248384, 4986787289175335646, 2134801010666782837, 8399349179487750173, 4942023072512577727, 4014649078819142572, 6012598942268568834],[7492839860183327548, 8426999375686277435, 8753709636516020656, 3343726983684157544, 8294847307049485409, 4352094622442956100, 1461485922769894984, 9061028819372472866, 6471624917904679978],[8695100539225579226, 4052725730152397279, 5555467833026111925, 6165000856483555132, 709114542011993935, 5605463370532500954, 7137978020205789644, 4928063905892871713, 8030051876515410673],[9064933574517419709, 6012479572924024802, 4122625733524929597, 686513711917003311, 7434563262874066498, 2096802574110722855, 990640364348737191, 2206708681026705217, 2935123447424696739],[8522780578361519863, 3890722615671507709, 2731165089598253748, 2526087411386825948, 2875703959615170307, 5655340815376381473, 1795130068564218026, 8880757027601624162, 1301058798642951531]]","[[8408395749499375551, 4375551588940239606, 2290949560921843871, 2301815722548704970, 4353898292832277678, 7566458466091005546, 1122599028363063354, 7750589113322764587, 5183194783324512047],[8189074901257991348, 9191023825870154783, 2502309797766223488, 382637166232722543, 5220639084878510775, 4735040401304981656, 4125784814159055803, 889631847103324883, 2252328715631999447],[7498573334849037124, 6368285884980161964, 7853596519562420223, 6945773280737159978, 1935881364518121498, 3611275888853736845, 3193974341538523627, 3357731081783775395, 6026136647635716895],[3833563871748393744, 6116662909890929750, 8187925773737813812, 4252041917719252071, 7542192634876971351, 7375575309773117082, 4314719106548099826, 9196501816027086513, 3133417713956453460],[8965397898270791703, 4316925367698648873, 7160828638238720046, 8685165312851430384, 62232697640420287, 1729424290038174582, 5464357887141722501, 2708361057684021343, 1650928747416128763],[2531215736802711329, 5603004005926053503, 9152531344891494685, 2677726662516324858, 4045874202084802792, 2679708468810348122, 3817938763902191807, 912345357986081360, 8234404178764426355],[2098478464998815097, 6274628094935244379, 6904843803083614319, 989083713884446560, 7763177132988743497, 5301605562112234276, 3516695394289494050, 2311649785118107049, 1457392736061406424],[924555806692446885, 4454109397691991392, 3567236450419726602, 3584959402397957290, 167506264720983382, 5410860173588537525, 2609761980210174995, 4717316667932218664, 1851780637529067094],[1918309776371021623, 4946461588087223993, 8625572487455813673, 6092050739420869771, 1215778056137842651, 835892422182787100, 2886835876485769676, 3629146466230655178, 976612601364636056]]"
values_61,9,"{278519948979160170, 951166914966377566, 1786949327811340550, 3312752246331525101, 5649917224923237734, 4038502909176366530, 1542688585780038975, 2748601969374491460, 2345141459745508357","[[6457570499687397227, 7093986787302845328, 8862123329258108499, 5633983592938551612, 2980111647446397792, 1822622219112356649, 8854644635689223231, 1514446888347389982, 2937526477450479770],[4576614903600423949, 4153391212317144410, 4164304727591373563, 2493503111353981531, 3859057950850427664, 26319503889229801, 5925834950928749366, 6233543018715731257, 388813167385246852],[2946563582199263908, 7160343354840247570, 2867324521001733859, 5345710791209757900, 1204914015596717623, 8966380253309257689, 5848848602993869656, 3312655403689414929, 7866388845121000314],[3972357639643681443, 4745864271107593797, 8562310023275795012, 7793131567885347096, 4099650314225450508, 3458268754030524958, 5927452968422428544, 7488630247524635184, 6038454866218711932],[7454179677113802032, 539364933190720420, 4762892283716389379, 1916370103843030043, 351495663125283937, 1090123462000725961, 6719142141888246321, 68932376418831782, 6012056357874349871],[7455777464207278781, 1802001514336674854, 7921749497117527827, 7312780872832590916, 7214543076965515551, 5423845087300455397, 5568747766964484431, 5183542097798996821, 3741437526004804682],[7067446591308065005, 9208003829985750969, 665120217853753584, 8100066887364694581, 7372146565239378164, 1754824118930748413, 8103773418849668939, 8287811833174291855, 4821232480921869070],[4105422999681252922, 5936068151892565401, 2527891486935097442, 7415659740023466847, 3833498413371422734, 1160000086546189108, 2991614327445552188, 2842178536917661055, 7235170678023661599],[3894180190657199959, 6875186743175362210, 4056325866401556502, 1573541601864838098, 4313997730510276350, 1707629263516896274, 9051761078156330329, 3209062456224525024, 1309985549199606591]]","[[1021090445922767026, 4143986977902255377, 8236159079590386310, 3912602718555628063, 743926008242987920, 5085626460916854273, 7548444120478253281, 1114103841798671589, 9182866761151689635],[1079201018562414900, 5030855043735698896, 6180215551451740515, 4501537126088048755, 3987923486101826076, 3432120189403181542, 7456318431865928527, 3476505788988463038, 5695652053551527239],[789833694153781076, 2464804433613880947, 8357147372861108716, 2828764963034969981, 8584358129949213694, 3755025718146119925, 8306848159373393445, 3142277170732043573, 5055797686124276412],[6742356402392675649, 2623779127724511030, 257398342907260105, 5797372591660760686, 8239121255076001940, 1331791317707436769, 7840992750940161685, 1177782497394981894, 6288069555365955102],[2760997515848497024, 5584859575053525747, 2895251063920124444, 469284140014606467, 8327775721025875562, 9145176769838236688, 2265804460588949392, 6214765329676958867, 2101827344529085666],[6483397903495160760, 8156365653236801627, 2876339344668634026, 5886401391226627207, 7163483301465295439, 1533644542056768304, 9071455465214466444, 577926406681978535, 2982655917506779186],[8013959834325628538, 1983603843933491789, 1878307510377043912, 3669064981694499964, 1739782726941188600, 1824628104628402571, 9075161501293372711, 8541277271410507223, 7120998825110589233],[3832980588886337060, 8519576331730358965, 2512132150607373854, 5188811866934219007, 7736929178330670415, 6242025351606691796, 3283994813196443380, 4447660007541548823, 6563229856299065587],[6816433014350804229, 2613358447079156649, 2902060780642207838, 5095736640737182525, 5627631365879188802, 7597279891243992216, 8296015703489158295, 4457578613968155037, 8924311892458789236]]"
values_43,4,"{6188424904032488433, 1151194425886276172, 6151002212127390598, 479754708018586672","[[652888803570881845, 4761532937484681372, 2093022541840809177, 50549817966328894],[8198084935815142707, 4492035037354590813, 891331068896438058, 301029381388174901],[7346979694334642504, 8386623428225445058, 3171993124893178221, 8612476946993908896],[6585310533233666682, 4201697347299591423, 4499257599199392205, 393207529742064930]]","[[2989249525872749175, 547886161984010209, 2240362601365442960, 6385897344847830361],[8468838921272362174, 838790671607886376, 6237392928018565772, 7499157350038519112],[1237317504888164924, 7496250470852706110, 2900164795895250582, 7123379535877224941],[3191409806642660728, 3157916668694424679, 433349299736169846, 3042158641534643481]]"
values_2,2,"{3473568928906698353, 4653504779256557305","[[5571614482254267246, 1186568895752130789],[4461150629971329680, 4882966093101377809]]","[[8808186720519952641, 340112052345975276],[8078727955176425771, 4612932292900257794]]"
