inputName,size,goal,a[size][size]
values_10,8,143,"[[4909290602953022322, 3443200348560437500, -3107885529108053367, 2793659387016042867, -1599444889373019843, -6236779601277069122, 8590860331229416290, 2418953746821563920],[-3271381125519144296, -1254512162526728184, 6591677461368049130, -9133864942947768268, -1526862202036884803, 5096794211551467369, 8561537176513731597, 2529957207827460674],[-1101538510157409620, 8183956315408258170, 5621255608785215847, -5607232776785964115, 6601480140918542697, -6646165188528198930, -4583749737264353358, 2657796695439126522],[8233931534700120905, 5612436024737685780, 8589768694264899993, -87011518276482555, 5876627558991770130, -6390305872692981899, -3462000092231717740, 7370300592671578304],[-4712414681306974016, 9119657647748617824, 7293071447057323002, 7395211467283292419, 606919489568130419, -1203875909011003416, 1142530215659410610, -1534396213069564101],[-7596384758852949446, 8615765680155325717, -6478616977547356697, -4798355058786161828, -6325256652158192639, 8271548131002882748, -3361338891218654796, -477518627879188967],[6980788734948492274, -4077803360725164896, -4892989340691633422, 2008516648786419434, -6909287039462403775, 2776108272708299799, 2011806452760526707, -3232473103356408795],[-1437031023389370333, -1920789154385461997, 4674923573668354806, -3952017033001027552, 4855480939651627266, -3288084500581624471, 7833497137689319450, 218782970649570428]]"
values_53,11,59,"[[3803185083706305433, 8554151788993142622, -5848163558579732585, -4698280176242740655, 3845632198785390133, 552674616167077322, 6882045563148627363, -2554581043901564024, 3122780386868723771, -4715198968724912383, 2743526134912188123],[-4986320584346851368, 142183897394650016, 7361169893431761904, -3822977503404011597, 3353557951525779904, -3807983361124417480, 7422131383763920454, -777241654041237177, 6174028029862522803, -7262185309169949617, -3837686975532288225],[-7738583862359360422, 2416048883143994113, -8106562645895049466, -3619495941210966426, 1868874640895699949, 6113387284775643708, -8188397582858823240, -4638284197931389544, -4850033941483490757, -8142170323680330362, 1332538944298708782],[3538460612872406658, -7597794837748106182, -7925247591303745213, 6202637777949570068, -7187651324731111733, -6824060881615989714, -291587669690457498, -7341828767539312188, -6289387114011894827, -6745140022902991070, 343076020137327895],[-6165467971503659164, -4430369777927860117, 6401249404238793815, -457126132735276098, -326411443997783021, 7491350682797207555, -3705621143841875401, -2628197861365171929, 1024427965987711695, -5069492895276678558, 7017790461585439226],[3358848822552435256, 6214396785117977986, 8865447575956717820, 6636831289736502109, 2802143279747948034, 5228160996268049221, -8771851578362983193, -3663182684204351348, -6094654841616025321, 7666790476561891086, -1877086145435650932],[-1466821978526295422, 5312663503459814246, 2506508971226315095, 4914556187896869402, -5514118646907480250, -4778658019008538094, -9163412834077264295, 2798797959584271816, -3056563827270994198, 8013005166618326830, 151316327667514393],[6310864301377978605, -894017523839399329, 6590331292475390221, 6069478964646101132, 6286767104296371603, 7801243654247248892, -6534037632329768761, -7560921322522754846, 3921042924719616780, -7070355830984506821, -4575149454517816713],[6328367013165252994, -8105858513155209663, -1927511834945419533, -4011178024098065269, 2933902854402692395, 7344493954897797945, -4302965159095601585, 8297285090005464849, -7847217328203156054, 2751849379436147597, 241911607458730891],[-2322464463094314457, 1687397333894901364, 5126932334911961417, 5954674756440482407, -2826547493188245842, -302509187734427421, 3300846377564686167, -6459165289716341852, -576147086389427470, 5882112799873123118, -640133191880993045],[2628772765871218696, 3327765829591798013, -3618931619921926238, 1060051751931202204, -1129621152739263334, -3216143329564340506, 7394720834517807718, -1776058719192653864, -780213780511871919, 3711214482311119960, -5893144938894791474]]"
values_8,6,187,"[[2164422928648437228, 8027518221403547188, -5532754918715233327, 1776624322302814659, -2135138120490773320, -7078067026004552986],[1460294320219630980, -112634072504981389, 4414971785327467666, -1652356639397054576, -5046444146496125369, 1658783042957545977],[-8547935725573764687, -4234941067788597892, -2084663081034368226, -6452267373045740787, -9217936029502627739, -5295039210423832871],[8736432479827235017, 2143415370473087212, -2196135434603715144, 4784016792784997101, -3725204722156191107, -1102951890881454374],[513851540556354761, 3488828852881689469, 789337999692569425, 5247565631338018275, -8695943196437234711, -4448091552553230205],[448430586467346908, 7907232893289810829, -7955635038736191772, 2268219887345167608, -2275983411638137592, -7801109493084987059]]"
values_39,14,179,"[[-6069231966322258500, 769089717920858578, -5070456592826532938, -3421218176555381343, 4864548161549056893, -1928281787045406110, 4837018596715126980, -6141247851240502866, 6816582066323837960, 2714778321839916631, 2426408862752968824, -4018727401861958381, -6501688612818666248, -433217306320249758],[5184417088771784899, -543235285604238970, 8413661515750306951, 1275929216297913817, 3609209201253039250, -3750524247561396085, -7477353077376369625, -8917002172067674601, -8759264705538412637, 6979623601908852898, -1647519927283552009, -1609596866319834449, 4183771455556198231, 5134903712142375064],[766119388801849868, -2614386859296837137, -6061820732683208849, -7602970866863870706, -8961799776160129800, 8383965438213939986, -324681611456916431, 6381019179843973725, 6960808047581955539, -4158269320350007273, -4776767965792622001, -7982352263246819519, -9208037941484305281, 8859259395070143371],[-3326310654868845137, 678401339249953121, 6619266120638444525, 4467761241182345617, 2893079033794459428, -2649091795315009278, 4976491943507364556, -8042422116652792168, -8016981523143971480, -2300392851465690992, 1620510424325950301, 1788124127543129718, -4239691957347609903, 6884184504588225510],[5810111554577432898, 4550790563565812433, 155589097921140309, -6997334396598562518, -1315387411939908591, -8775188001848761892, -7900791162360054897, 8429918552779454971, 2652450320718798633, -7201419385883916501, 3658970005157577054, -7883864804615873583, 8794220135349438924, 8864507691529565559],[-1983628029505063172, -8396832282982432129, 7840351828264629405, 659231847437755290, 4176845236558623032, -5666628356623967526, 8774222602582452422, 5261795627556203101, 9036236543244093257, 6735732118455001681, 1397240551351055064, -101350864687353005, 8748083493888193932, -5639933155567773344],[8795526360598384013, -6943147414966860485, -4975888661584116278, 5581296405958608473, -4151223399032688077, 2941379722952617934, 2640247881892339602, 1771809154428145262, -2927598894261563514, 5649240696319499853, 8952107783906143739, -20220470350750249, -2480433760895917603, -9209607572391919879],[2059685746401473301, -1420308794387714357, 4232798795484607606, -5126347277226953394, -7070555577940208556, 9194135966689428400, 8088984062854831573, 6699945324003285406, -5082347188538903817, -4295800801498689117, -9155380794944861596, 8232698618193065069, -8202477732719753141, -2052046625300114374],[-1413125025365248715, 5223793523483082622, 557194459771809919, 5293786765123745482, -255072948249505943, -3437369135927952969, -6591443035784752384, -6059907837163703175, -3541183328091008475, 5894893265564055059, 3942727929703226838, 4873376567888866935, 5070336576549727053, -1593072504545940684],[5089767723156059553, -8639821587961003850, -7876741049537197133, -619494434670335203, 3496117130852728957, 7651504876337797590, 6402625605746260516, 7501055118614387102, 5235702272366714194, 5593419597094153183, 6636743659519195073, 7017997092282673960, -5149607131746726540, 352099354665490806],[-8238067553194769961, -8896458426258916231, -3667876109770675667, -1432863548324863834, -1688253900288650226, -7629458234699168553, -3136222189097081049, 1436241188977535758, 8919062745085718992, 3364270266380159569, -548404516309651859, 8762789962464069653, -5869483145364414789, -2414670900711450331],[-6043863798549383636, 7217450517350435881, -5392407676508884501, -1352506740807109242, -4504424276887808027, -862330736229222014, -4179424437119610863, 5894160184953321357, 9104466056624741465, -4481206861478070446, -5199797824941370645, -1867509507032617491, 4270715501921813595, 8886774166314835296],[8810163093140261812, 5363601414071883265, 6296457460337572810, 1673878218013427026, 555429055726105236, 7797087139568522230, 7233942175782040619, -3218936188666191026, -5114915955782876121, 3633343019611488282, 4241853701955570500, 4718515812590869784, -8525846535028614850, -2775566603013618464],[3422961736473604009, -2378863659084752083, -3509728584481153303, -4285268411762681150, -8410004764046097836, -4421535911454360602, 5804472652213161995, 3554187422774767457, 1736876830974537135, 7074070034541352777, -8196915548915041947, 9071678617663466356, -3725743380835075493, 4513199097050647840]]"
values_47,2,202,"[[-6920519976800907248, -5544601378092112133],[1292717293457439587, -8934730306736283765]]"
values_60,4,143,"[[-617636353740665988, 2945645518409624215, 6386812600088649252, -989630214271855697],[4910389614549757679, 1443292932191622757, 1341940767445247686, 8938645795304927239],[-3193733373763201371, 7412336579517732723, 681988167291827808, -3496886666950415998],[943492651213574580, -5073010813488962278, -4978586404428088729, -1198324845208834465]]"
values_89,8,179,"[[-9179452747489862072, 6499304875382576651, -1002576235483368789, -2117993962185258907, 3862457000251594636, 4632307279907092851, -6728793744332284518, -9220204294909273585],[-5696875788452222128, 6409160385160671743, -4692801509600442140, -297770159080921750, -1605203507634208799, -2072357476102078227, -3712359674251990550, -5732786681161720641],[-8131083422796886307, -166607611473162851, 5918489240477724532, -6613016944279433008, 7249915138109849301, 2249709380793155146, 2544736595682229467, 3035819364199218587],[-4541602550992240532, -2031314072513418291, 1425100178253143065, 3750109713256886211, 894454343097680199, 5622005288376735932, -1207598477985284954, -5203212426988562299],[-4284862461411808551, 4458252666429830986, -3411895654261681902, -2975459111525057554, -5508192440742125163, 4920572634004544385, -7945649326577387430, 312510237767739449],[-2945213746276501349, -2072951772214605636, -1759229676323236060, 8698315782396566952, -6235167421348407310, -287935958932159922, -6407798693284178564, -3689565272105712876],[-38853694730486987, -3821092384394104369, -215270278902700373, -3633209940439323816, 7641844230384933086, -6990206443648692714, 1145779432353041667, 3671537570069496368],[-2885325611294130496, -6565605071249353457, 851172231510178998, 2194816046023948441, -4141737915861250581, 5779962584763392647, 7790843873125843348, 154989989874504268]]"
values_51,11,172,"[[975921406482482093, 6254271699189907643, -7096351051278850301, -4837135327276426657, -3480066566856867517, -4081301551506607969, -1205104290357048935, 898741649899727937, 7508382928651776725, -8034727774792099407, 5284869320978705851],[-471253839537092795, -3942664123891514104, -750298148316961926, 2059943443600960180, 7338823206967065679, 4807907406411024255, 2768458335576589773, -7851786633358655903, 5293683285203267829, 8337046396469539472, -9168011065011018074],[8415476104686103861, 7627679536656274618, -4898891117136109706, -1068153324892506368, -474100364371641132, -1159891815213649997, -6012363004609604605, 1491766115086996818, 2056883282252345081, -957509802939644418, 7492304443076134007],[-2684036953370255959, 1098305388353238912, 4711509372372367119, 1905516269512159348, -65597833919956817, -1437113506473054470, 6274888068755211262, 7041007670070888703, -3262159640470832503, 3339898931630798273, 7039957213642607884],[-348675966864674866, -2130326078199880055, 4873992534376736251, -8203822555569185756, 5491770470280120996, 1071585285659964222, 6002821671742368093, -8925962020975381501, -6068498200601908351, -8565002025669733394, 2669393628472308820],[-7535897842151502693, 7170838080814003317, -7811572075516000957, -6627347665723872469, -266688823723676421, 7146366599837627324, 8973640845979954630, -4858683723656290182, -7865583242382761854, 917626242696876223, -4679898025996705624],[-4876594088342532834, -7864186590711205407, 831332774347781524, 5139373854598712700, -1862209415154950141, 6353904337619400370, -4683249585599377543, 5707752619705438425, 3429506557109618983, 8582064453991607390, 9042270313102859867],[6037232093615373742, 3557686874898084598, -6902465916000566167, -12433521372775234, -7517213882590998752, 6632760465032327663, -2270473058541042857, -8374428296813217338, -224738296088240490, -6051250047941643228, -4300939730439359842],[3144110434876788048, -8231514694645770920, 8287819507414155011, 6505570520657630331, -6306892070472979887, 8586544929719995105, 1742690541952102595, -3989312366755606290, 6998861054692201330, -1516783512987332322, 5281436360400857247],[1485510529674812476, -4960304401492822268, -7305866474459728474, -7437552994500869617, -1537940999309856603, -9180647484167188746, -5897672664893483940, 816123007367233948, -5210697177161447976, 6165939381846720876, -5918596883717758358],[4197350256447184884, 4877025836636579189, 3795566775301264976, 2218652850469051220, 5276952457651276296, -3229076770445448759, 8829080200241381122, 8518363891255408831, -7499601228626187885, -3473625832594773038, 1039896425774721035]]"
values_14,8,146,"[[3547587150585112378, -4182652981612268389, 2147444976225008895, -1893828522834723156, -6449870474846249178, -6318714800408861495, 6436643806797592194, -1670941122934657224],[-5666870384649164685, -78173844807146896, -3904805965541414003, 699360341908838814, 4003266739249150647, 4511474430853331290, -8356802797339635006, -7149832941844944757],[-4329784405262706283, -1684660837448480804, -4413438349301019224, 2375118834012808755, 4183584266733846682, 3639165065488113911, 547396696697632968, 7991584305076415688],[-2233114875283655367, 5818588651755758756, 6979927529735672072, 2759711084413849337, 4304799577291698056, 309036165560289370, -5289621204618998372, -9207832572177033072],[4972742186646050757, 7175936010594931398, -7799628060452601074, -5858407434328678105, -9151995020557265547, -5695369345482786902, 6871941237799169557, -2146882019831092010],[-6475059310740257261, -2981165078573807604, 5774916598119061831, 5523246642143029108, 1041465295938520266, 1119809024438886098, -4643595014785166588, 3768997827353622631],[3359934245210350807, 6944890441123367480, 1436385186858381981, -5677562029447757394, 9212384821895083599, 4345193346037356721, -2208666810742278766, 5179880741884683617],[-7614599937827987558, -4532088619882039379, 6832303190150783344, -5606445112494199813, 618120335912379633, -2834834006492756500, -1377425400473802753, -381186210426467685]]"
values_28,13,187,"[[5004665705714321330, -3260376374421532762, -941190876792896339, 940782155059147076, 990490261827026774, -565965716040907044, 3592792602736887294, 8193659925480728905, -5964860780651734720, 6054173315017571350, -4449934619868757459, 6860309377205204957, 7565490325663658121],[6603426286061324744, -2532825123944264474, 8506470476414954807, 4494576843579648949, 8600645636468532579, -5917887494637797620, 2478949996121602052, -3045750544025757104, -9200907908950239978, -3612293059006159536, 5483944618559521937, -3256291368741795305, 8566360123969256348],[4681806279701247709, -890575132687783276, -2106885790540754882, -6710887730479939995, -4550231993983123590, -7654082730392637963, -1247185619340628926, 9090949147106769505, 2480707439850510718, 4193767605799482475, 948677413875728152, -1680890934221696575, 7937557644004316414],[901126460518273126, 4723672681253412312, 5231376726628705063, -8560007705018595298, -2055622111218790302, -6154359514242094557, 5990369758526220640, 995843924136184067, -7187529613496930717, -567554983206493907, -4284930946370606394, 4478733256022631781, -6913373697895744481],[6999742004870177503, 1565211373727151579, 6659338702230575249, -3613642864227123874, 4921691260811563489, 412496507885786903, -1649203439604837307, -5666944519719482802, -8901680735450500787, 4768282230236736018, 2219920423204928233, 7379174693667816844, 5929919780244028723],[5388588862656672953, 1922219424432473513, 1256522379676444912, 1500450002447341397, -8281786460616774933, 2087477982793662180, -8127126411450676307, -775566204536462236, 4506520614094530478, 1929722748191861879, 3095226059219300756, 1357422909648180488, -7607400336113024289],[8586652278572537480, -4791267828677626946, 8306403725432711631, 3301770721676981287, -5253018872309020329, -8293778142646421987, -8672816046676439465, -2669386936158026677, -4486009053533375299, 1623618233798833097, -4361957189634493923, 6977558356496813041, -8705155984814111241],[-5528191843512487286, 522430375219739002, 6712570944170254386, 4560112727372806303, -5113987612069284901, -191228846498327108, -1481885796363248530, 5343725672492474579, -6663981022850952098, -1244172625511770738, 1919473206129320128, -395272384839902919, 8358421246239562853],[-680405609179499870, 2948218622747787664, 5639796666966217424, -2966421053701895119, 6964967352657139807, 1153161926938690667, -1659135856331507574, 2322217172803071263, -4801093875932809960, -1229005584653430606, 4993147804963217162, -4724197087543326324, -7547261691104346715],[-3865831193707121274, 2432724829735880229, -654897487047182895, 3675186255639961755, -6313145487036029433, -8852159987509393234, -8081754719370034375, -5470844198760271536, -3245491395401104638, 1367769316325608681, -1433363830939204855, 225076481021652802, 1401755001524030543],[-3132864713775001706, -8779910542763857400, -7357460881806886844, 975174828719094712, -3042566336941529605, 506510335913264856, -3773409181394657761, -4508796737684294455, -9009220253140429484, 7317390686904216258, 4912885212038257893, -3561308266210986109, -2922951145308635644],[-6796779894871922034, 3475180065662370019, -3313415651852775805, -4161434553533106945, 1286593657723404896, 1660380030062612041, 157971763350188172, -2655984610863803329, -2356467755567152388, -7276205099712109588, -6273646428219640107, -8701563845293094290, 1216916026194395358],[5121283267425191296, -1492096127670204715, 2517071466743178115, -7393728655511905731, 724039733908099726, -2446996262544136048, 2210824502890986956, 4686868046787255269, 658439236208398448, 5797783944532356265, -7248993700176529359, -6035333332920265765, -5734807516893233546]]"
values_16,8,159,"[[-8654572914211511007, 3279415935119723707, 2101039134332483552, -6943042263269132950, -3935483288374072319, 6050294999388596035, 427805607841509016, -8042287920785918081],[3821568098608050409, -8727920706755810764, 3060058548089988145, -3979456952844920704, -963230215794417548, -7148371926853371168, 8844526239055380038, -5280576823546650492],[8930892123774868176, -8665448533019631741, 3395663754658770327, -2981325770829800773, 1374228538782537563, -8249388320459250787, -4179805500196532716, 7400371009075789537],[339699537560536843, -2429182520582757847, 5205546445795746255, 4214234646748142993, 5661451287499362550, 5024890326170003033, 7384743418506341006, 5345092565088012467],[4284794862368540077, 8766820295638429078, -680283552729198226, -7442760287179654597, 5050406309883286694, -2734564045852664201, 2913940725053706104, -5269027439671850862],[1311473145058785352, 870189993891675421, 1267952092628670131, -111228723546639708, 4099454892619998209, 390712408350015249, -1955352503551438023, -7414907896546057348],[-4582631448523181004, -684696386444961752, -4201069125469486803, -4075805352495232821, 3797843845325143811, -7932555468817128366, -3059131480980563147, 1723280344231104870],[-9071712399371011311, -5465447544363886946, 3755197979731964949, 5790501984229015561, 8343876156033907819, 2087919068154323919, -2606005534313957480, -640497755616996191]]"
values_34,14,146,"[[7924988648249555240, -5617018485645197322, -4255006157980211278, 5335866057203975877, -6065301509601763617, 1182490256537619393, 5616560238022664061, 1799614100860105956, -5448459879383515613, -978492943194244516, 6844037185995110864, -5764616984827660626, 2325093400333318373, 1590728134078425448],[2459800766342399655, 7849310981324554836, 3790164304626105009, 1167169630021932256, -731349907697396180, -4512795104487880546, -1407754840775547710, 801015820159547274, -8315302167822844698, -7750716900787437468, 1757629763866882462, -7064927153584573876, -499405670764091457, -1672235619826152177],[-5027080066544791840, 2764009317901981004, -7024077860649318847, 5174406186758859389, -966576536094418417, 777791037672351745, 2331274122743390118, 3814204539852419841, 8063333727982707294, 3347463545268710215, 2104796513320546629, 500766759929096178, -5098357598557003502, 5371574284418001862],[937961923969284869, 771067012840872550, -5482362858422759363, -7648481368852316756, -6413069542329305804, -2387579791999508317, 882612254735585858, -7127915118231894562, -1637310968317516843, -3848962827982442778, -6495464933681305889, -2233423223754594426, -3366673011363684714, 935814381975502298],[-414650263394994223, -6457818275697909850, -6565359486325459151, -8651408265530729359, 1939233860644048179, 4068279342737885288, -726804592592890371, 5184442166259975557, 8859564105407917008, -6443288392591630928, 7114454518948994281, -7578437293450397212, -3751122057323960049, 1989685731886165383],[-2713424861940728079, 3029955589601119407, 1907287275822809751, 4103106423101025672, -3380053146386822466, 8951404831292323037, 2632950539267583557, -2278383081406937446, 6048196382448958784, -2614405265954875244, -2611666525704604269, 8784898985143422796, 8940867954247962653, -3980971115806463162],[-5245576661139187780, -3120903881197131957, 4978156167786445032, -4182024172331845413, 7665305765424227991, 3209435976260200625, -1093643966520272935, 3822611649015725398, 4181543972075667273, 3757015590950780533, 6861690610759742961, 8193724119742616185, -1047831772190604483, -2037556307388311124],[-4922549915064801179, 7360384718147679886, -3972545692103143372, 5812836389875321353, -5688776510792418848, 393233247268799698, -6412975581652998437, 5328779114446084909, 2996994922738151712, 1836537299399902311, 3223456126656036909, 2418189022921571146, 4705911435334800123, -8312901521710803780],[-6813387000982486381, 7938309040422911864, 8122507947215058817, 2710560670251327676, -5066981970537163338, 5002042754879238761, -7546494634726974780, -1265191721572316951, -4655127773264233443, 8206619541513842079, -1290211710186113104, -6067992711746898942, -715622844234272986, -7449051429745646695],[7380743627555948144, -8243107563777785509, 6422793038907505375, 5074772756814706475, 6496991660660613730, -2180672831510986398, -8968387820098230065, 5210028925208959373, -6206404698682657290, 6367712744735717607, 3129421310996769209, 4376696604094993876, -8796540830605330834, 2911725460016034909],[6455935075030505150, -6316133698790742345, -2846023640305872806, -8993347936206977901, -4176347219344416443, 3479030628252086069, 6879674471572303944, -4809198077348007658, 4475170988875392606, -8902673776617851869, 6917363655640122784, -8519139158363099827, -3124040569190929653, 7548392879338887809],[7765139197508778627, 7829341114162375278, 1546531488269744027, -8121533433941918986, 321055546696249171, -2266932274569231669, 5146499476110836870, 2606147024672870206, -4069742192078974970, 8097027136360466659, 4121685598904049892, 28987225758135962, 6508113537692128759, -2183831186163252610],[141784010982727657, -8658054511644084953, 4454757628785152466, 4946655037526808842, 6333409493504540253, -965128684210343522, 3168735206586667056, -7517571999444549972, 4246695512432628235, -1264125788447003474, 3202539666733643700, -1871806035622588134, -5946445633879495103, 3293561821308403093],[-3466751426524497022, -5399966003711477220, -4552977928111580979, -7616545332505751993, 84246184785584715, 4066581906295766052, 7098460894633018921, -8660853493212514443, 8417747146412164771, -1614626395481309188, -6007367522274341795, -1038290565591220794, 723161388857205224, -8106908740238984011]]"
values_82,8,226,"[[353783933505286867, -2757176730572170240, 8984103677213762282, -4393249746070741088, 4145899691444044848, -4597127754160283796, -8856480809305073691, -3823377494361173372],[-526974876252915807, -4153947242547667919, -4015079403361441906, -2545263292131553379, -8555102821204779674, -1414564663304575046, -7923761393563329158, -2993053897411809956],[-5005181272300866048, 1926086116271629668, 735355309415290719, -8616655366596522483, -8926111425806419850, 2956398316770318015, 8863812587564884528, 5905106958468395133],[8396607564960110884, 7032942830940393544, -236691692235691562, -9112007530405365013, 7241310988740558576, 2568914951742076579, 684564112678292259, 2172440622401856699],[-5086650731690883425, -7603827531256017482, -1991617832110096470, -897576183371957519, -4455036342855468443, 1648576746685198969, 3900594588415079665, 8445511483535834159],[5310904837998786339, -4463284762015705805, 3564107598624874740, 4410746606844913755, 7143517434487076964, -8057380575830191711, 7787568564070268397, 3983466189505318230],[8664774851419041242, -7473028736084609145, 4786431683190366446, 6368903183116453947, -6626441940739388801, -5471987159748089371, -5921524501861142907, 6138260715891665007],[-4697047371029693716, -1207724064131755992, -2037577368866713018, -8821485005976308452, 6547903148459607628, 621502169070176022, 7730234119244208815, -8326310519941553244]]"
values_46,2,159,"[[7824675564719514811, 3874488458145132770],[-2652250688006706116, 1871536389854094712]]"
values_27,13,202,"[[-5000509262632640109, -7569148660334650594, 5321970698915703320, 350903710933667740, 2481853921922245149, -8994740799562266040, -4788133029820789618, 374289894705647360, 5379841673715984114, 4878874531076010148, -2180047533372441847, 1219201157274745703, -421266187527951642],[1074620132826257876, -4407232564964089102, 4908266221142341858, 7571383493967033855, -3587343737416346083, -8794598425045690838, 8373571858658556912, -1717767942757480296, 6332752259746331951, 8390342655999126859, 2686255104456068127, -1434184380717404771, -4380257221008002332],[-3608467865984226862, -5586943784259216670, 6242345597464449254, -5987244305239589537, 454540527462757756, -2519958034261972609, -2825254031370746098, 7205676124363737266, 3585016112059284690, -1667832594377742780, 5940844515263353665, 6088136729251901004, -2485122145947884821],[5815083574738512019, -9205483817332980458, 1479865661094614269, -5974940719410487299, 5529549353541976610, -5115773702765562330, -9164653967434303898, -265608127711347915, 882371430720217913, -6616432347113101213, -31656283417966045, -4359656769059787678, -547742695191470783],[8016232700488088061, 1671602606733005631, -7549930614002814522, -2394054329430135919, 5437485102528474495, -5667851177244302952, -8235977235807563598, 4238670730564876731, 1861529920711417054, -936530901121554083, -6492710316262408073, 4481241566929904221, 2331009889999990562],[8289178409706169484, 7410113463177387456, -2860678961814201275, -9147282070545461959, 2657648682484935173, 1888779293979758169, 5140229044782522582, 3028368632103482293, 2984155318211787150, -2017250726629644996, 7440308133380010588, -1541936684646851755, -695998584882929799],[7486354697128107663, 3865957978217787067, 3788034011625513494, -913804099732048832, -1300401093877062830, -6408222893957541023, 7938596303435015054, 640980472901276144, 6790180843854792890, 8918991401927106236, -1005663779751351555, -5889854840707581536, -2662319468801796255],[-6570165716770181680, 6876218186711367881, 9133162065736418715, 5981168774159386931, 1869326450560841882, 4702528723647585207, 3643416812025041489, -6956645319402025498, 1040371949431986995, 2667723494072406371, -8621498855775368865, 9059734427261698952, -7705174339772098216],[2122410022703522926, -8085963273544919248, -1906243237129846953, -4224205577859576152, -4123494653578446197, 884246945190778079, 4648146653198316352, -1189064327267707951, -7429935786784891217, 8913770926255014647, 6891494100825416399, -6497618222319058868, -623081844570503122],[-6124428790208716578, -7491480744608445066, 2679934889362791838, -81337318951324896, -184167386943196976, 7659030010692231681, 267357727702038139, -2988129366884629854, 4598738569082491379, 226958191117099931, 38183950989170082, -7804269598070180670, -2874441817297500419],[2871599961725875966, 5335602509498662194, 1541247627403612183, -5805027447070980646, -7137793254484406271, 5124265236137086376, 8852187942915949601, -4085382170630590423, -8476869820243458615, -6933996620359870384, 666821299373038610, 7975572669378278543, 4768555398761047385],[-1980200705288154119, -1470949209796736818, 7944125160516905509, 1065937774034113957, -5103312581429251123, -2963918170890747041, 1663284956256124771, -8242121162291011151, -7944876351793769583, -8556346870447614622, 4819504263921323558, 2374825337630017558, 1538240602126763741],[7355714574600032635, 1917117283718270156, -906050365251391639, 5308703753640717065, 89751485048115450, -8826910696426036905, 8269071879674385628, -4114607160693230939, 180251640661443126, 8869871504226182054, -2297208541962173841, -3621216403468048747, -3145867353109121408]]"
values_20,13,143,"[[3145822433659415928, -8492486628870466645, 8086835140079148120, -1545526379246170780, 5773625586104782512, -7589762662177928228, -1006893485558598390, 7146906655319134991, -1090504308566878156, -4030639985755926989, 4328446136403713403, 4496160852594543308, -4525481310158206001],[9222327330210819939, 7482883195641215071, -4904064688342198128, -8248661354444443776, -7637646607052787268, 8619699288593949073, -838325998762523132, 1115340352099183045, 5896264937644931578, -7762809198020173982, -7399999759955445737, -3361895655678964631, 3107772834554999476],[6117479983008516249, 4442486443545885615, 8893702394836477616, -7370555870348510868, 244957687652426496, -6644930308276184755, -5013612129471551070, -4775631207498709095, -6579944407183517657, 7081500370685921820, -1994392513422845788, 7055220838463134999, 7769455712679787121],[757034686727972280, -6576488507602862657, -7617244338466621313, 8250641999025082149, -8759330515176051313, -4498036966418565443, 5914868779863289644, 2391734288794634715, 2876191636417407656, -1917826199058562208, -618124773345355572, 2262934956038132136, 5769504538834195402],[6516607948643669563, -6599698188680653557, -2120943788740994343, -808969655112112877, -6474468773242772527, -7373256779366206040, -3986994888981839404, 8597376303504753014, -956522147770950208, 8356698212419946677, -8036851364236999138, 1267792924094945755, 1792516592519520329],[-4348848941423434026, 5224646765495774237, -6088737201906850552, 7298488585337454029, -2728667442561220276, -8304218174869686882, 2543690705551377275, -8533805065453533773, 4503998139481358087, -4597458603282368609, 195590351479910619, -5466604370785877580, -5875000399034459799],[-982523133018736394, -4259011566792012860, 6383757858508511575, -339076094968107183, -6633207538967489194, -8876959974050855853, -3552437157733504948, -8865511186309317048, 8994229018373905474, -8302482214734999575, 337724916957602502, 7630105829483890924, -2963970176454069402],[-6338868254057366168, 6982501882383675497, -7096183714060833283, 2917197538709569238, -8738241945057910230, -533597426543699167, 1174418950971910139, -8876508305626528064, -5933787181334081527, 5811170990187436037, -8582566609723414173, -8518741829890994367, 3962101687730379329],[8515619528680836916, -6338444837911426418, 7372087102860572839, 2295478707830103428, 77130709456753627, 6866632036398360543, -1373040685965917001, 6349574774253933665, -7089552002650211465, -1566412032250265127, 2838229730702288512, -3967360519479499349, 5606756830272627966],[-5358750071743391089, -8827036847443690314, 8310129397890542905, -8869376538194867520, -3621291006797938369, 776723917435470188, -6442514313303965805, 5490711108412966165, -5983935962897115087, -4787269683797895194, 6143026436501563393, -5870567990533515006, -1500686941696343549],[-5212338354933824659, 6460220061986988082, 4446408556238339551, -1202273299707073832, 5503697511631286538, -7839702744488244938, 4617390984151620747, 2858296483131403773, -2625450187482831245, 1763312566109097960, -4837091396980320530, -2598961394756063036, -4798472890625768829],[8690778757272929371, -3575955468670957074, -3836166424551842738, 8235163721299305165, -8745478688775163849, -6542412293761472469, -4134221646874328231, 5694966526861230587, 3769240176016754148, 2868877119006608154, -6953261554794831838, 4726463614151590263, 2088999893217027970],[677749980707815918, 1162678206186416394, 316331009573818689, -2840006982966778965, 1356179093240757005, -8893374605101324089, -8209301227441855176, 554446859787451002, 5901285930441623978, 2159443096094597858, -7394732551063869209, -4139417658493031587, -7770714839112884055]]"
