inputName,size,goal,a[size][size]
values_58,19,55,"[[516878758, -1399269256, 435405332, -1396709320, -1183819849, 543528962, -2038747984, -1771560129, -298746882, 247137171, -545982586, -237654821, -1370792985, 459730324, 1758513001, 2000882570, 2080661494, -1188009833, -1557057330],[1710236614, 1134645482, 311888641, 1555816093, -553637493, -1628619044, 1401288026, 1049841914, -1101456036, -978688649, -1972533580, 751638949, 661811453, 68956104, -1671119646, -849302112, 701922948, 296602081, 203419764],[-1222604158, -798061583, 2010001997, 734877688, 296042644, -1447811343, 1249638788, 832828915, 1890846528, 493637444, 1746614325, -2117449922, 866355488, -1138921442, 1591751745, 1425698731, 1617594119, -1512254222, 395993325],[-485069888, 1327949120, 1828002892, 982676938, -1679316336, 1430659671, -2089129609, -21323324, -1751512877, -161791145, 1719581018, 998098749, -38027541, 1073817812, 2056615325, -1229363533, -366083362, -623187938, 2072584013],[1378803350, -1876626468, 1631085021, 1241805971, -509443718, 1194091515, -185157013, -1972541756, 781369451, -1122058014, 102913588, 231444688, 47934662, -1129598922, -1082549786, 1523293466, -1286262710, -20164143, 1138075259],[-598975169, 1992413243, -2035560452, 2042163007, 1143459400, -1085933328, -1957608306, -1281474516, 1165692834, -211422641, -2036364977, -293641102, -1058144253, 665101265, 512681921, -477880127, -1095173244, -583276823, 859723010],[1905164586, -384323025, -843329518, -1319613586, -1389520404, 1431666412, 1798340550, -938583343, 1782832094, -1268169365, 1097844663, 1587269720, -584382527, 888563952, -1011624081, -554287965, -1168758476, 1538005398, -712829413],[-2092644904, -190721035, 2006305341, 1575552238, -1189343979, 102646584, 1248894487, -1340093855, 1008175186, -2020884084, -706963529, -1636226042, -525735652, -189778652, 1018024944, 1075512807, 848222997, 613351567, -603555043],[75691570, -874062349, 707866870, -351875431, -1081214981, 592796205, 87168832, 876603891, 821269294, 511957780, -2016760161, -1371171379, 1403212548, -1142879608, -1791901805, -1878565146, 1092700970, 1138272218, 736807842],[1849533563, 1387944965, 1732290761, -1411202796, -761751055, 576751751, -1416404727, -1819570227, 745622988, -1500697257, -539840887, 1932521872, -67074713, 739434341, 1439634202, 1792924866, 2146464452, 1586500232, -1766875820],[-815989234, 153928969, -1421840791, -240393316, -1033352972, -860368072, -84738731, -206376782, 1319118423, 415143088, 1506057936, -908598927, -327506825, 1190473834, 1675171815, -433794442, 417830764, 530263021, 1717637788],[-394490269, 1310325752, -552598066, 1647260210, 361605633, 532882176, -335303434, -168266501, 1156084932, -949250439, -1388784641, 2029680311, 323900837, -1167361847, -748782166, -1415800124, 1461381697, 886503421, -696994546],[-707442710, 627863865, 1731073747, -497158275, -1838815582, -2107922002, 639927449, -1559089235, -2108828630, 134639984, -1158114060, -1609004646, -177313710, -1548225958, -767956461, 1987672694, 1306554145, 1386742306, 1914681914],[654988220, -659840750, 1813664240, 1086880482, 120820056, -657523736, -53345185, 221713948, 1016867895, -680304826, 422795204, 2096917898, -986258615, -2088067041, 159061648, 966415641, -1576463376, 2128731529, -134388718],[368112090, -1506978042, 1422186756, 371788119, 326759970, -1441607114, 946404599, 20638692, -1237555365, 1125222520, 485643940, -290475662, -1426612059, -1397777950, -1463525267, 1954056558, -1080855362, -1521335181, 1613397554],[-862259234, 207721680, 427515200, -1290984783, -766075924, 1345132491, -43883443, -892486899, -2056043925, 676560890, 989946070, 1575476137, 2089375417, -2320240, 1281488050, 366500865, -792561494, -469729623, -1336942106],[2082278917, 1101256222, 1960523840, -641240636, 1567176481, -1411907275, 1664322195, 1919612800, 1379449531, -415840564, -1436546331, 473148506, 1497068115, 822482250, 1295727362, 510448199, -1600180577, -2054915670, 951407730],[1458020807, 949565928, -366774737, -2015908562, -2004603447, 891465841, 1889247088, 1889479742, 2093208273, -1959490812, -248534573, 2120227138, -1810903826, -598299339, 1691261473, -1056400344, -166109078, -1040073845, 1376910174],[-916806951, 1965157331, 1737360001, 1464847825, 1561259003, 1138769813, 1397146303, 1470958464, -238915175, 1856807586, -1940242525, -920279357, 1763800669, 2126796504, -1369746323, -384906922, -212810920, 475031702, 421282342]]"
values_64,10,157,"[[-1337521643, 1605425845, -1199042516, -1536557008, 677592448, -2127666344, 1215053863, -777395205, -746186349, 1567833109],[2103621698, -1945424483, 1344480420, 1301386984, 374141385, -409778957, 768393377, -151775786, -1833454182, -1012106815],[1557552639, 1265209855, 948932567, 1995956228, 1064407791, -2031335288, 1643701715, 1387298384, -1574399698, 2020088722],[714899171, 1238822478, -1237784764, -1755667585, -1086351797, -586082851, 1878642565, 1282998970, 1626930902, -233687479],[-133762464, -537796427, -1718425619, 1982892274, -1252293949, 246256784, -1150224852, 1212530087, -2089922314, -1852861743],[-357643138, -675079615, -905579123, 1324892834, -896611124, 648505873, 778601502, -171024470, -616029768, 939460285],[2079914274, -781143496, -1528561326, -1382513030, 2057491447, 1919667710, -654253993, -1372946736, 395875179, 1109337762],[-192671889, -1346203747, 1721488670, 42350382, 601984542, 2144076189, -1168807997, 1450175360, -1165791087, 1547390535],[2102363548, 684001889, -1391293441, 1626667473, -1850303651, 1970483108, 1720966700, 2088907595, -1500982842, 1278732311],[-111447103, 1295275531, 796391303, -199119859, 457586895, -558931831, -1680686066, -1604492557, 1377567693, -1141353883]]"
values_83,20,103,"[[1256111567, 815081729, -320709705, -1101185604, 922409295, -896939027, 1223471758, -206543699, -2093183099, -1302482049, 1411296222, 1355267150, 496422045, -1270571326, -1733551426, -926806888, 503261170, -74052052, 438991552, 621765919],[1357699223, 771006238, 1258682764, -2001932239, 1174603737, 874539529, 1643991454, 1616138257, -929163574, -42736120, -847273700, -1186832934, 877651637, 1050159240, -782225320, 946786683, 33563879, -1105074608, -1968418607, -1778126143],[-260787766, -1950212721, -3207045, -481436422, -1447526840, 961679505, -1604010148, 283668823, 1871746565, -903714178, -1211036605, -1571976993, 321455380, 257467937, 1842878477, -147560584, 1665115097, -1958401086, -1386878706, -347889085],[1080348494, 1983093658, -258131534, -41915504, -16852392, 850880520, -519296629, 1237909105, 448715814, -1726253224, -762232258, 521982818, 377002953, 1329663066, -2090353532, -920652930, -544500557, 1873230624, 354166987, -2056778734],[2126378431, 905668216, 362352219, 31414196, 1864076126, -1521947870, 370807187, -2073624089, -701389897, 12186760, -43058220, -1140488997, -1053584148, -1738630704, -977853243, -981484623, 897966696, -784312561, -1442858743, -1954410522],[-179284682, 1359015746, 563310973, 2001273848, -892034835, -1201747976, -268001229, 1571121584, -580987428, -281883449, -1172042383, 1656334442, 184786836, -1497496999, 1031794767, -799107162, -1400873226, 1824020837, 1840634240, -1861717664],[572779100, 533057124, 17881416, 481073984, 263916487, -1252561842, -1314756230, -573417411, 1428275378, -1586357102, -2040214299, 1648885466, 2001118229, -658794127, 2032078448, -368537238, 1195087966, -1180475743, 1846444083, 828063870],[-1884125609, -548821334, -506844375, -1026807326, -35116301, 851170353, -1799768133, -351556567, -1481296463, 336926561, -489836976, -1400480121, 1639540531, 1256311499, -1894377635, 573324821, -157248516, -466965997, -975456561, -1051832006],[-1504660386, 1150158843, 687371940, 1246516774, 2021368379, -326075062, -1667259596, 1561421657, -1938379265, 920791634, -726812301, 788387065, -1926485373, -1601779352, -1256775424, 115518860, -906016840, 830802511, 1402276450, -1966857958],[85407892, -1044058542, 1372552412, -86955364, -2005213837, 950026409, 1384831103, -123781270, -1661146446, 218253111, 208958746, -279964168, 887775560, 707595924, 1567213963, 4366702, 1106661440, 196202336, 203059171, -128908675],[464705672, -360300266, 1208850515, 405120605, 686967301, 1631054340, -76810423, -324064132, -900338075, -1420527180, 1584480410, 770258031, 839021958, 899629498, -1158950648, -417413995, -1280947623, 780037850, -1801883671, -1990239674],[-600539858, 717334924, 1182640367, -769205035, 359609950, 1642988496, -1084903683, -695341781, -366937911, -365629822, 535417644, -1726514214, 1367812322, -1295786326, -541975064, 524940115, -719555493, -633579001, 2044863630, 606005517],[1122972463, -2038670756, 812677804, 995504826, -1341779795, 1751355204, -253166285, 1662162475, -2020963691, 638025911, -516534383, -285653343, -212114133, 1263195686, -1789681932, -906920453, -690013945, 2123554311, -1614753504, -793395828],[212169930, -857549987, -1058202774, -1149722338, -1272560278, -1581645781, -908885506, -726382272, -1500077185, -1499173690, 318622874, 1003415788, 1339276146, -1210504835, -1511217709, -1198259140, 976536852, -2114724959, 1511432975, 126907013],[-1348380690, -1696241237, -21761419, -1202265634, -717585315, 1516575044, -1847106842, -1797844386, -551871678, 1505255709, -811808246, 730582193, -1596935418, 1511562624, 902317691, 553054985, 715807441, -580615167, -1015319164, -398968168],[1991625486, 1871766521, 1738330263, -264710971, -707899834, 1231238173, -399524116, -251989180, -1355818812, -2092052815, 1723921963, -685936060, 1770787242, -211860971, 1990431551, 1352287025, -1693656909, -106352377, 483061480, -1088731979],[-197395010, 238917651, 356743450, -824368466, 1846694663, 1594550610, -1121948839, -43540881, 742787067, -587453431, -1660741739, -1254099354, -543755258, 2034018291, 18539509, 755597025, -1713978424, 2113364290, 451651749, 1905905471],[-1127911256, -51788950, -2032943180, -1171028077, -415994989, 1256184073, -602877150, 904735892, 975841354, 1667109958, 786789678, -1262555533, 707681137, -23121500, 963413276, -907267958, 895205626, 1109800440, 1093755054, 187431473],[-120478494, 230730913, -2047998532, -1866901317, 114439034, 897955214, -1418630214, -285789137, 439169254, 1315242116, -2118201505, 1362145980, -1117753428, 319471605, -1676933595, -1864299276, -1451022128, -925453998, 777974996, 1480211855],[1566731041, 320053072, -974488433, 714197564, -278740000, -682326503, -1391688650, -896805269, -1206819006, 2119472591, 745526221, -1152346899, -2076945674, -1923292889, 846740087, -603065220, 2004756929, -1032854356, 1951243315, -1042060048]]"
values_94,14,157,"[[982819801, -1685722242, 175480125, 1587343117, -1761508818, 18425999, -483136368, 324294364, 1398635840, -1017297870, -131625557, 1842348754, -105081553, 1107855350],[1033520067, -1114095191, -1445279077, -1779181289, 1333423403, -1966880557, -1372553712, -1390376841, 257635852, -1965056960, 1129939688, 504615285, 1620922035, -735976562],[702973732, -1541501251, -82315400, -248013477, 920663383, -2042379056, 526703695, 326109867, -267563314, 925242789, 1058002344, 727077083, -1805805106, 1466645236],[-1202958913, -1196999441, 1162811021, -1934282379, 300373159, -1994004851, -856858666, 610706260, 108634771, 334329044, -1625505048, -773138623, -1927326043, 330765454],[14614546, -758165177, 798195473, 659737924, -618405934, -274365496, 1984360489, 1449553717, -1319257596, 356178427, -684006401, 382909967, -999670804, -1867452054],[-726240500, 390432531, -651103924, -597057325, 2139970968, -813966372, 1916638190, -586388316, 1769201805, 1707719268, -2034195021, -1269828621, -475745798, -1250344059],[-2119024194, 1037820760, -262977415, 425124086, 2085464331, 1344789320, -87068500, 1983441880, -1596444987, -1419768066, -1529316296, -1597047839, 1099518357, -1902076159],[-1178750760, 2006303749, 1390210778, 2101892487, 257688258, -842566471, 1452564482, 1496647034, 1529064372, -500109199, -1773064990, -529743146, 1046276926, 1837893115],[44214119, 1285676222, -921817863, -1251563462, -170340435, -485632918, 2120065485, -2008894917, 1258232017, -2064039237, 1116600576, -695284562, -862473817, -1661243382],[-1856980870, 1114714021, -2116071610, 353839505, 703180579, -1392768347, 1254301271, -389788007, -1645830832, 1105685911, -658689084, -926541868, 733731174, -221359315],[-1356734560, 839339787, -2028699338, 393999316, 1491163310, 679756069, -620422493, -1320208711, 1447068526, 686725974, -594976137, 622192557, -1457963715, 1247034105],[-443773572, 1803559684, 1748079527, 185913684, -1437695384, -807289938, -960369485, 1397892251, 58848439, -1035426539, 852340953, -1278063500, -2110244223, -2033099216],[546418038, -1987471669, -507256007, -871181042, 2104646573, 1159522067, -1892254113, -670843753, 1340198099, 1129968999, -321804790, 1192941, -1474295934, -678496640],[60402187, 2033229857, -1678740999, -1478120708, -1968897295, 812909403, -218990024, 28664522, -1783473867, 1358805920, -1960792352, -946316391, -1980726745, 1831168486]]"
values_0,4,215,"[[915780471, 990312283, 54523569, -2041216850],[1403444713, -420202098, -130468046, -1544226784],[762230066, -1388232972, 1015482873, -980841102],[6639385, -1471216863, -1878753729, 1477555357]]"
values_99,14,16,"[[-628669068, 683810090, 920051488, 1070218769, 1350412066, 1271717888, 1513895404, 1666981335, -2075985081, 505701332, -968388166, -1391353864, 1576818735, -1837157483],[1869612092, 743999370, 450503962, 1274546547, 1503250812, -420487208, -376362094, 547794586, -1290952723, 1913848660, 584244148, 1953969333, -1382663945, -1247818116],[-769022690, 1300945232, -1054065245, -109934889, -89745418, 1443384955, 1403984842, -515662198, 752026582, 1585225730, 145658771, 1880694645, 559189093, 131433891],[425594972, -1963204740, -908595289, 419270084, 2073336611, -1712929678, -193262524, 1494656902, 198587332, 1217323667, 313799829, 17504195, 95586478, 1106544328],[1309678794, 284386035, -714153778, 1120608688, 1116757046, -1878556621, -1588730472, 1994012295, 1005173909, 635145372, 1040955437, -1869994689, 1736790648, 1662609871],[1297873321, 315492666, 500091469, 327340325, -1844362962, 1123006638, 1725108086, 1083473427, 1357055483, -1655407553, 2122639451, 1648808348, -1782853711, -1856829824],[-329051620, -431897936, -457340546, 833758010, 1340118738, -515876389, 1915148670, -1201604249, -978520675, 1117006394, -624379535, 288206316, -1221993208, -194959799],[67367853, -522822003, 434567718, 898303727, 173373443, -341744967, -1184382336, -1230482214, 1123275256, 858479023, -1880815033, -681485626, 1976218678, 1650690245],[1542310906, 1352735360, -590465675, -688808781, 731351341, -1843819466, -2098141158, -1321149725, 1311132978, 1059033132, 1959125003, -1135513420, 1478702542, 58316552],[-388325393, -1931891117, 103568512, -387031591, -124476835, -1955136023, -926918775, -1231894127, 1164302164, 259896964, 1164810586, -370626642, -1197776428, 171159635],[381311520, -1388392255, 411573950, -141303042, 1205255201, 1735385942, 1373271556, 1408454026, 205388660, -203044555, 313630216, -367786879, -996447884, -1791272708],[-1098715136, 893594062, 1575177, 1836477684, -1799143377, 1197066862, -1076781094, -504299041, 1137624882, -582187020, 178707386, 1598160224, 936216035, 1239566918],[-2070138300, 130580868, 1033166345, -1124210710, 187615258, -1381463567, 712573238, -1600050672, -2115551960, 1871633997, 701626491, 1941321626, 804121318, -46452894],[-52912346, 91950964, 716890750, -2113902426, -413093056, -39350184, -455387363, 1043214922, 1606477448, -2053759982, 1818613942, 945720399, 696195940, 2048683848]]"
values_96,14,47,"[[1648143126, 1302837249, 1219461649, -980888471, -647375889, -1648661798, 421894937, -113537510, 428363142, 947469683, -1898481557, 550935333, -1058442998, -1733799702],[-1988842413, -1874285865, -186425581, 874793408, 1539951025, 954890022, 1118103673, -2137911322, 2105961251, 1010089388, 1049255808, 774695521, 677684743, 1575561670],[1577198235, -1578948665, -680309564, 1207768865, 1973381778, 2015472914, 1675472181, 2055156004, 983808600, 280705988, -2025372906, -1694722038, 1695364039, 1999068843],[1085981568, 99072420, -1581257477, -698179586, -1693290270, -501431114, 567760254, -1055662431, -1530686246, 1493557168, 1815132387, 1964309456, 874282159, 385322944],[-441311450, 1587547245, -1149047596, -1813783897, 1845816645, 1089935649, -1681661549, -882185522, -1594191412, 2005611558, -1844900706, 434345092, -498063998, 519407047],[-493954970, 1182383111, -1673043385, -1887001135, -488674610, -637573033, -1474523811, 1559574269, 1150596721, 1358754064, -1905998561, 1380436079, 1302875186, 644570915],[-1538304347, 2108128438, -1061629369, 1521223709, 21196872, -1741279313, 1699225142, -153622353, -807770265, -925382435, -443660012, -2054033563, -1743022603, -1413703898],[845816014, -263302997, -591680861, -903878172, -1656392344, -321238366, -1937812590, -744158075, -847418680, 389147826, 2136613261, 1400558290, 1959043827, 842513100],[-1093644442, -2088775685, -1848034096, 1707453603, -590757420, 2032508433, -1074395544, 739736572, -290925514, -1364302242, 1898473176, 172565463, -1288843997, -556738002],[2064205289, 915085152, -793032865, 1985832567, -1980744315, -1925604215, -1248954347, 372620014, 526384416, 1866043602, -1558403435, 1051264226, 353542263, 1704633942],[-1722662599, -272164676, 719928313, -410692901, -342796404, -2084171496, 304251781, 1786732567, 1010208935, -1254855197, 1309015106, -1768532166, -1866036440, 1293004853],[-1738584413, -1365704271, 367564649, 1314423377, 466587957, -577275413, -662635986, 816882840, -960630947, -334591561, -679816328, 1332400413, 386329913, 91723644],[1344419471, 790143200, 1307049336, -1206163075, -1682050454, 1206626910, -1460523701, 638562705, -67891539, -1107292749, -2020912441, -1682722421, -1681841717, -1069904883],[-1030267719, -1084056096, 1144843552, -1256168132, 667029179, -2051468575, -1733979969, -2040307817, -16917588, 1570570546, -72566740, 643713478, 1393461009, 1489819448]]"
values_67,10,185,"[[-1390817288, -1559310149, 940831237, 1906558399, 8540387, -54280779, -1050542764, 269293180, -609753856, -265331503],[1621117802, 1180770811, 1940974905, -490370220, 1700989026, -1184514814, -2002253747, -107598717, 1975881141, 1463854082],[1270184751, 1154757974, 1480571650, 1183792685, -2051203012, 1675370312, -1877207340, -1405225358, -332302894, 1890400659],[716844005, -1821882455, -1172203265, -1385948436, -832723197, 2077420735, -180787221, 1790662610, 1072822541, -1601744385],[1160927372, 31429510, -1353992445, 1119237448, 743334426, 1254315527, 1886466659, 190656970, -116066729, 556468383],[670270835, -858089523, 297154841, 454800415, -960662536, -697042230, 1203162934, -532620146, 2093347944, 1274787599],[-237955770, 1787302607, 831428989, -1671763886, 1886830994, 1584191138, 50790134, 1716094793, 91699459, -1515803906],[2075008920, 1591637771, 411305079, 1130250709, -1377809460, -2140283016, 1716577662, -1345983646, 1823546509, -1788535589],[460388749, 480445881, 2117989481, -265243276, -83885063, -1559880439, 851865889, -2017187095, -1998610784, 723722944],[1555350161, -2103785854, -1704530459, -1873940033, 196535187, -138194469, 194973599, -1002480682, -734439247, -954169132]]"
values_61,10,163,"[[-1313872245, 1185277692, 1497392834, -4134104, -1365226741, 1275166017, 51687319, -148401643, -1100661679, 1005767594],[899655884, -193721364, 1133301133, -95373983, 909157731, -482653508, 126714676, -130989165, -272043704, 1096220808],[-140795650, 1587523297, 186607636, -2116702310, 1832098270, 1437286234, 2065200668, -1069966127, -740070789, -1382583341],[1850135691, -1194826711, -1136348033, -285535883, -1794649159, 1929039419, -1274056680, -2046115848, -464972951, 557455835],[1170407907, -1024326081, -1316106086, -925469179, -1458434917, 1913400076, -2031608904, 2000423805, -308709933, 1998451248],[-1006485099, 1723228810, 525819634, 573561025, -1029711601, 1360744917, 988502794, 406617014, -490288756, 692236594],[-1591364929, 1226411308, 1541655950, -87408177, 753189071, -1000433532, 569312690, 1675887941, 1840028189, -1952003294],[1653875593, 1149499581, 1853647204, -306801095, 906399710, -59062292, -1041221355, -989290624, -770005007, -1768311381],[2105753572, -1929901356, -2141903129, -523629285, 1646045826, 236443104, -387827685, -1077242709, -1727240303, -284923723],[-1222589881, 1526381122, -653891528, -224607664, -565990305, 1445232807, -1797326238, -313473076, 246603169, -239147293]]"
values_43,7,103,"[[993484112, -1950743520, -1969904984, 2146940348, 1655381677, 2011724257, 615579635],[-1739106319, -1530740722, 681307930, 1289061835, -972597213, -1604967478, -1634450124],[-2058129727, 1045096485, -1181589372, -251582758, 1719476283, 461123315, -1854576141],[591383637, 338073936, 327095538, -945130939, 2024654641, -1412185380, 514782573],[-430834895, 65104574, -709828206, -1275840097, -187901223, 268846417, 1788517562],[402780297, -978499859, -1058972858, 1635121871, -875846825, -1925089794, -1508458288],[1523380121, -1451284225, 1710895586, 934898710, -645100443, 1415572980, 637981514]]"
values_2,4,81,"[[2051641016, -392836009, -174437485, -535566805],[-800959272, 794454064, -1247618448, -1067708993],[1353762899, 2086268754, -557563411, 1301615573],[-34894964, 138888437, 1874855777, -1717197770]]"
values_54,19,157,"[[-6193544, -1438047401, -588256820, 2145647685, 307942221, -157462313, -331736275, 665789444, 728820747, -281777953, -7687831, 331608612, -387522635, -849946803, 125727224, 1039939090, -1191079579, 654208008, 1078165927],[-1711668706, 1924426959, 761604651, 864554887, -1517595396, 2072286457, -1588299294, -226255265, 1631940513, 1447705471, 1534550843, -306737838, 441904839, 2091345948, -459482472, -523996480, 1154914001, -1445942679, 245031669],[658901765, -550577825, 954382683, 1070792127, 501440061, 1383459805, -1137531430, 1783546808, 1141934971, -1400798813, -1789252529, -256514233, -1583525069, -1615997355, 879107585, -994840144, 1088660509, -1229439348, -1359926148],[2102258324, 1208793397, 2091371830, 1371449229, 1562465520, 1993359748, 1547876734, 62077002, -1681929185, -1558307536, -1362283335, -1758183833, 614267962, -1966291848, -1777760434, 1695754117, -1615074506, -230723866, 1821405882],[-1701409456, -1577260528, 958955667, -1773470044, -173882198, 340107961, -1292386783, -260467174, -787479673, -1771034596, 1890222696, -1290992465, -799833053, 2071007658, -1974485788, 1359746818, -162111357, -349416200, -222608583],[-739478471, -2085285095, 1080301977, 1307877572, 67315267, -430917522, 1136838181, -1943777354, -126754299, 1750485550, 97023407, 1451902880, -1638977776, -2003397507, -196657136, -619072911, -366125897, 2102972291, 1172260749],[-1271609955, -1757931822, -1076780088, 745931230, 357845677, 202249079, 187009696, 2147255759, 1707885754, 886108476, 527902864, -98636277, -1403193252, 710344337, 253448583, -1126658056, 467268738, -1229991662, 39687616],[1099522940, 273938205, 1604354810, 1197947569, -992042354, 4118161, 180772816, -1258103992, 2040452260, -1018225533, 1874250477, 852028838, -389236945, 1060614019, -1160239748, 270479555, -1069959870, -704288365, 1031939495],[-1098122462, 1458345836, 440987333, 1414148520, -657971751, 201932963, -342021020, -964034136, 1059292486, 581988787, 958874600, -1568852399, 674448926, 2142110555, -154653245, 698521157, 2083225253, -252899460, -1449692874],[-1136933445, 830988168, -1987084438, -709923566, -503312984, 758945181, 616815530, -303145795, -570919671, 1515453018, -1755159355, 1432877101, 768953094, 998687581, -182944758, -1496825569, -14039464, 4755050, 1835400439],[-1577569175, -1760228584, -1233614692, -693114593, 727475574, -1906934917, -1406911474, -1730903060, -244539181, 1081914685, -514461315, -1000334327, -54662883, -1830685256, 1178247042, 50386105, -1618998546, -729168958, 838880291],[-1691738638, 443825562, -1820684287, -2068444987, -1018598475, 973652272, -1494305336, -288213966, -1351216135, 1051737089, -1693897386, -2091325636, -615931797, -510151939, 321904158, 906967500, -135879758, -413518072, 1728193779],[1210846968, 1514101457, -1091983650, 1222173412, 1826946240, -958963705, 2049669095, 1087544898, -342683135, -1559015256, -2117922486, -1073239892, -220015432, 1996225613, 351661917, -1262134851, 1978434304, 361825114, -1331778265],[-1403131523, 1587694806, -604227795, -2137710443, 448678586, -1421669484, -564823450, -144742222, -1441184999, -252431664, -1100414996, -1934040466, 1462678089, 1812415526, -17888997, -1187287850, -788709898, -3252767, -1973136385],[-1918690148, 1016029976, -1468802487, 1783131843, -769539048, 1443191510, -957387085, 1581046842, -1108668908, 768968865, -1002429676, -202236534, 1701219295, -2088218651, -1067396200, 1654722719, 1242364676, -668587250, 617999628],[-556155301, -2035406220, 715833511, -544517029, -870472008, -2040573688, -763055550, 1695691740, -804841632, 1498458390, -1310671584, 662800662, 1955655367, -1048672263, 371401127, 674909348, -1026559897, 1332579289, -213707282],[-1265873903, -1973371245, 1204955322, 1459474584, -1712446370, -240423568, 25756002, -1926717697, 1802975648, 1677953937, 529337352, -1332791371, -1703471222, -1158650727, 1955959559, -1497664356, -1063546548, 100577189, -217725507],[459101460, -21516054, -17203733, 572786618, -1813000138, -1351744322, 2100415238, 1554900930, -564406011, -1701710303, -1713590804, 1223089227, -1635237488, 2076698455, -178131705, -327974631, -1097282030, -44413292, -1396677488],[-233922117, 1713822645, -1622688580, -1533962143, -320023079, -1732027441, 166582950, 1516694183, -1244182934, -169839850, 2070913026, -1649882012, -1353614620, 1632555698, -1850404754, 1646017171, 1700599718, 590221079, -2064464683]]"
values_30,4,215,"[[2101719110, -337573718, 406609196, -708712543],[-1914665753, -714866091, -791903343, -1468641346],[1734282048, 1180840675, -1679457219, 987599990],[-2044214682, -2081655400, 1746418735, 892782180]]"
values_59,19,16,"[[757757996, 509095205, -1731978717, 1168774746, 917252230, -446464161, 2014196257, -592247904, 655040233, -897969196, 2030594580, -1266271792, 743561139, 763997971, 257708913, 620177760, -1075981155, 440672708, 743568721],[-1865942780, 1915289311, -1454150948, -1577659437, -1713751031, -112815621, 471241668, -684363320, -515480633, -1665681219, -1057547329, 541376399, -1018354816, 849697966, 390141523, 1233915213, -1043550862, 77995126, -982453870],[1332189709, 544323971, -1697031523, -680099658, -1931740887, 1539660270, 502580813, -1474287322, 1385409867, -974567364, -1908240776, 986581311, -2018240618, 1350157454, -8263417, 1750240203, -559216726, 1843138741, -2118972548],[-856153576, -860508186, -1183420573, -1240960120, 733641756, 1524617600, 1181141942, 79420404, 779836373, -1271728444, 2079670263, -1239289095, -1030291935, -2119494360, -811244998, 1887054877, -8574548, -970225231, 624092642],[401391790, 1272434832, 1507791050, -1713416095, -694927158, 1192815130, -769583954, -198854202, 591024599, 1585639199, 2034796695, -2020130640, 1715943503, 1650772764, 364586921, 1837080772, 1460369728, -558638698, -544682833],[-1402523742, 1787112456, -1126976196, -2143240023, 1065571038, 1818551866, 481094567, -36831871, -168703765, 737046736, 1495552098, 65460459, 1198550056, 994630423, 2070382477, 2143068642, -527033826, 699194765, -204826487],[1896078519, 135232416, -1548401434, -883143866, 1897663750, -1267671611, -617490360, 108229377, -1584149451, 869866361, -1172582377, 1834788530, -1118100418, -1576834332, -1329349418, -484523272, 910695049, 455131284, -1789327670],[-1242693938, 653537082, 2126687024, -83749314, 945554259, 1011096075, -763717573, -1017510204, 549890878, -997623394, 409597690, -628330437, 150039934, 1890888997, 990973288, 1214559892, -990748413, 979814688, -500351908],[416955321, -299024229, -226250955, 1196055888, 538994822, 1858254463, -1902468746, -541216847, -1487087061, 2041401257, -2063799824, -1382584447, -320882898, 1228974303, -1445837492, 1431262848, 2031363545, 101972327, 1810824831],[175008080, 1504839492, 689399950, -800332637, 987009859, 910155524, -827669412, -1906363113, 2053500645, 1014398184, 505210761, 1631584544, 133366218, 1646053048, -1165832514, 1038536108, -2064945204, 854423135, 474842133],[1717099204, -394478750, -850847456, -1706932159, -1215503635, 1446932370, 1426787436, -1061397476, 122120983, -1322187516, 1894086621, -1890516112, 51846864, -844188209, -484305521, 1493366223, -626544314, 1222129291, -1496720813],[-942891782, -655934459, 805225340, -604099662, -1352171588, -2033273417, -648860446, 850113259, -988017036, -2099062338, -985933919, -2071143624, -325577180, 1902437460, -853911689, 1912098421, -1315523178, -477440704, -877088020],[-1944825952, 1864454220, 1404852979, 1964381360, 957694333, 1862379366, -1539720339, 1732884123, -276225321, 1188836318, 488662925, -1150784890, -524124664, -1947655976, 1920641431, 1892224498, -501279913, 848828085, -1437794692],[1634913232, -374837128, -1480242098, 985856841, 2029393476, -2247154, 2041925868, 529412014, -1218661207, 1559675296, 1529091787, 1552156944, 1954979525, -1026179303, -28894329, -938807979, -1465971885, 1940055895, -549257454],[129482939, 782364866, -343649135, -1336329882, -1115042608, 1823454736, -497183135, -417304060, 1531836163, -1748939333, -1793655702, -1773778662, -1408576971, 1667361902, 1293405030, 499048407, -715878894, 1977639183, -1293135671],[-1536714221, 1070366419, 2123820486, -71600258, -913617836, 111482269, -1829760595, -161161947, 2039895120, -586164797, -631642922, -576502779, -1815602172, 1765659093, 839547069, 774825960, 1012748556, -1027775693, -724042904],[1077180746, 1430136000, 1068972547, -754960137, -749357101, -431242994, -1083713542, 2010768164, 1297649752, -1656198577, -162478056, 1586306691, -707092271, 876741721, 787294040, 1788012529, 1991541951, 434508488, -1235056535],[1230445517, -1742592170, -95705405, 1973931687, 1194492729, -1120438051, -85690140, -1550678961, 716366113, -1491086662, 1949170120, 1730654463, -1044325173, 924259976, 1041328298, 1395286723, 27523376, 532094690, 1146221190],[1722793340, 272583976, -44198432, -43273160, -59425058, -1698807828, -681787087, 1319256772, -1339646574, -142964572, -664824405, 1195078207, 2010039340, -1057776761, 1101332645, -663417564, 1494902283, 812386417, 1283590464]]"
