inputName,size,goal,a[size][size]
values_75,4,225,"[[31893, -13634, -14018, 11635],[22040, -28131, 13255, -17327],[-16596, -32052, -29063, -23907],[4569, 19611, 29182, 413]]"
values_57,2,246,"[[-28520, 23333],[19701, 15783]]"
values_88,5,184,"[[16770, -4180, -26818, -23781, 24719],[24192, 9388, 4125, 20167, 10109],[32274, 29915, -21533, 226, 22897],[6911, -12484, 23189, -9680, -7119],[-25105, 12480, 2646, 14345, -23166]]"
values_10,23,140,"[[27496, -22954, 21562, -12784, -25125, -32543, 18742, 30533, 29261, 3719, 30703, 4178, -15863, -10716, -23615, 19937, -25311, 10846, -8001, -29723, 142, 7642, -22428],[-7089, 20216, 559, -7522, 4412, -12466, -18406, 19417, 8516, 17628, -1508, 16001, 1500, 5307, -13643, 3023, -9350, -7732, 29664, 20612, -31617, 22823, 17208],[10718, -18277, 15551, -11199, 23635, -11113, -26521, -26433, 26006, -22419, -31660, -15229, 20439, -27878, -25274, -18042, -15316, 4184, 9338, -1232, 23566, 18217, 29322],[13850, 28928, 4778, 14572, -17241, 25552, 17310, 27267, -10329, 31723, 17463, -30186, -22612, 26538, 12638, 5175, -4461, -2786, 32321, -19815, 19075, 24677, 28672],[-14573, -28126, 5239, 1423, 16870, -31931, -32706, 2780, 29331, 15956, -21932, 11260, 22341, -24829, -23259, 19615, 14107, 17605, -7905, -13355, -10605, -23988, -6293],[2199, 19424, -22382, -1426, 28632, -25089, -31991, -9126, -28507, 11515, 15765, 599, 26728, -23407, -31949, -26985, 29724, 15769, -12165, -30305, -4812, -12791, -3853],[-26854, 12683, 9740, -2162, -18881, 13774, -4688, 26029, -16491, -14186, 23659, -1628, -12345, -30922, 3022, -2555, -11821, 17742, 3870, -29165, 12372, -21620, -4087],[-26853, -12379, 25715, -12622, -23918, -23497, 30092, -4729, 26029, -6057, 3242, -16765, -11978, 916, 962, -1751, -11558, 24445, 19838, -4622, -17736, -20076, -12852],[-12486, 15759, -14648, -21826, -10134, -28375, 4779, -26393, -13367, 12475, 26834, 30450, -14020, 17102, 9337, 23089, -26164, -16216, 17411, 2710, -10508, -9849, -9651],[-17870, -17383, 25889, 32317, 28056, -13393, 28241, -10169, -11329, 25856, -18030, 11017, 13908, -7924, 29814, 31066, 6852, 9070, 5898, -20310, -8356, 26510, -21288],[-8766, 6600, -2248, 18688, -24148, 15460, 8819, 19881, 26220, 24580, 19351, -9707, 26763, -19992, -14282, -24235, 409, 14934, -13781, -2275, -24111, 9872, 21829],[14651, -19911, -17490, 13781, 15376, 19317, 27913, 8228, 25465, 16425, 16469, -21920, 15764, 6158, 31433, -17708, 27825, -7507, 22999, -22119, -29653, 13365, 20171],[-18938, -687, -2979, 3229, 9590, 10394, -12567, 14243, 14314, 31854, 28289, -10474, -17652, 17897, -27848, -10038, -26067, 29712, 5076, 7913, 19864, 13128, 18927],[-11062, -2660, 32352, -23566, 23554, -17197, 29968, 905, 23055, 23696, 22528, 21580, 5401, 5486, 32472, -3142, 32641, 10591, -14141, -10525, -3434, -322, -12973],[22337, -9203, 19667, 31573, -22316, -9943, -16753, 708, -7157, -23187, -32192, 13934, -206, -20781, -7975, -25907, -18100, 6978, -27463, -1572, -30518, -21217, -29884],[25581, 16351, -12350, -29814, 23862, 4700, 28009, 12421, -26380, -7779, 5960, -16954, 6219, 31581, 22380, -2480, -17321, 10933, 7461, -25852, 20255, 9459, -21102],[-28062, -1637, -22933, -29494, -10561, 21907, 27135, -9556, 25789, 5630, -26481, -21407, -14214, -9355, 24204, 27944, 22677, -8071, 10520, -14677, -18936, -30993, -7938],[-17088, -28039, 16746, 7539, -11936, -9954, -15958, 28323, 31999, -10867, -28633, -30063, -14608, 29777, -2253, 2699, -5247, -12710, 14405, 6688, 2278, 17072, -10907],[6319, -25032, 28034, -1642, 30168, -16531, 4661, -30308, -22824, 20941, -13354, -13108, -4993, 21119, -21538, 14636, 1981, 17519, 26232, 17255, -11388, -6770, 6911],[15814, -11841, -25742, 29179, -1303, -11896, -14522, -26919, 30495, 6973, -10306, -16318, -17748, -7504, -8137, 11250, 1707, 17308, 2650, -30561, -20221, -15348, 19398],[-1773, -22273, -22388, 17231, -29231, 27899, -1609, 22041, -11801, 3870, -25498, 23226, 22890, -13288, -20776, -5062, -31902, -11539, 1603, -8730, -14780, -7251, 16067],[30623, 17367, -11713, 26476, 16119, 7717, 26393, 18181, 6168, 26906, -19268, -3873, -7239, -677, 16312, 11522, -13815, -24820, 21048, 16907, -19363, 6295, 31329],[-9383, 23662, 9156, -3784, 28430, 17359, -5213, -19884, -15860, -6833, -12284, 12468, -28094, 2884, -29517, -32673, 27060, -6737, 6073, -4455, 4710, -3449, -28169]]"
values_53,2,109,"[[-25360, 10685],[-13134, -6745]]"
values_8,10,184,"[[-22060, -15208, -25016, 21330, 18692, -13733, 7442, -177, 12254, -5362],[5374, 16110, -14204, 13860, -1297, -29435, -12915, 27172, -5691, 7224],[10946, 4452, 3964, 11405, -13114, 1469, 19896, -30544, 566, -24790],[31448, -16139, 12395, 32241, -19441, 26193, -28689, 1755, -23458, 28439],[-10099, 18378, 18193, -14548, 26509, -21298, 2639, -30014, -10775, 30895],[-10596, 16775, -10135, -23708, -23452, -4232, 30724, -13708, 5002, -17545],[14403, -29619, -5264, -28085, -11791, -27845, -22202, -1612, -11284, -26805],[-18747, -18967, 19571, -1734, 3101, -6004, 24827, -23115, -25076, 28558],[-2229, 22443, -10438, 23761, -25021, -27032, 20564, 13049, -20839, 7420],[26849, -7056, -644, -13079, 24419, 5251, 18375, 12120, 2058, -3896]]"
values_39,3,21,"[[-10812, -11219, -1264],[-26731, -16244, -10532],[-1814, -21727, 26787]]"
values_47,3,246,"[[30321, 16931, 8209],[9974, 16866, 17044],[-10192, -6110, -27228]]"
values_60,31,140,"[[-16920, 9276, -12155, -24080, 15202, -6928, -2851, 14356, 11956, -24181, -8854, 29141, 28124, 19689, 22291, 13843, -26890, 13508, -24019, 16530, -11603, 15587, 24897, 7949, -23769, -27193, 11007, -316, -2350, 23880, 32699],[7532, -28705, -24556, -7214, -15269, 6728, -18102, -20217, 28831, -5282, 28800, 25729, -28884, 29922, 3071, 1912, -3598, -7614, 15856, 23157, -6307, 9943, 791, 22595, 26739, -11946, -7917, 24965, -2279, 23074, 25706],[27029, -25630, -29442, 7071, 15819, 12890, 17597, 25179, -6663, 28391, -4738, -15478, -10407, 15361, -28552, 30354, -9469, 26308, 12197, 30874, 15147, 28849, -5453, 24933, 3118, 18089, 27476, 26221, 5652, -32567, -32061],[-15571, 12733, -18149, -32719, 10199, -377, -13071, 2289, 27601, 23, -20530, 3994, -577, 10592, 7521, -11113, -14725, -2475, -15967, 16856, 20426, 12981, -15183, 18943, 25255, 30606, -28986, 21242, 3881, -19969, -18471],[-16933, 19911, -8143, 16620, 15717, 32055, -29355, 7019, 29303, 22824, 4028, 27965, 21591, 21044, 15106, 26624, 10458, -10564, 4035, 9050, -1623, -11277, 5468, 27948, -18759, 5745, -2115, -6399, 24047, 2470, 17217],[2207, -32606, -4573, -14448, -32680, -31969, -6305, -4302, -30982, -3706, -12591, -14723, -17559, -7358, 13635, -20711, -16387, -1290, -30289, 18211, -28716, 16589, 10438, 18348, 23982, -9249, 16300, -2737, -13943, -1656, -12883],[-17269, -20994, 12709, 23543, -31099, -27757, 18872, 32431, -3678, -16381, -27009, 15576, -31459, 303, 5211, -3108, -430, 1949, 6021, 23595, 25857, 24470, -31592, 6848, 12718, 26213, -17913, 26612, -9988, 25265, -21535],[-14753, -902, -1117, -10083, -948, -16002, 25903, -3013, -30384, -29046, -13592, 22712, -17226, 17184, -15267, -8395, -25884, -9612, 25645, -1266, 5840, -19488, 20301, 10302, 14475, 28407, 31553, -11197, -4147, 1704, -17704],[12682, -1815, 32383, -412, -11441, -30681, 9053, -28685, 21826, 22536, 3102, 31206, 12402, -26523, -23823, 19333, 6635, -21115, 3597, -1286, 5753, 31651, 7044, -26911, -23131, 7282, 19019, 10835, -28415, 11761, 14906],[-12889, -6143, 17665, -11855, 16785, -10725, -23297, -1989, 25399, -10551, -5651, -10864, -23113, -7305, 9009, -18596, -5562, 30057, 4576, -25125, -2408, 18115, 22084, -29165, 8619, -17218, 12119, 6880, 24337, 29620, -30161],[24648, -5737, 14859, 27369, 9821, 14735, 20831, -21256, -32154, -8576, 23984, -28656, 17812, -15300, 26228, 28711, 10013, 30672, 29264, -9876, 14118, 17395, 14877, 27338, 32749, 13325, -17841, 17182, -19718, -18230, 7479],[-23528, 1403, -28600, -17440, 12985, -5898, 2018, -27489, -9845, 16698, -25574, 9972, -15659, -5422, 12208, -11887, 11078, -3067, -2077, -4053, -16356, 6869, 18784, 25434, 32340, 7910, 24789, 18353, 30143, -4200, 11687],[-9485, 14873, -5570, -8342, -18799, -21914, -26266, 20657, -23527, 30870, 1634, -17841, -16764, -7899, 7566, 23325, -31158, 20802, -20620, 18097, -13841, -21171, -14226, 30506, 30568, 15202, 21914, 24640, -22874, -10716, -19437],[-117, -11086, -22474, 29988, -26056, 3046, 8915, 20385, 3536, 7718, 24101, -8301, -4924, -5716, -24518, -30189, -3535, -19639, -17778, -32453, 16978, -25090, 20658, 30530, -2698, 8504, 27035, -8525, -24764, 21557, -6686],[19922, 4196, 28186, -29778, -20203, 14965, 29772, 26302, 30602, 23601, 7101, 18081, 7632, 32256, -17693, 17518, 16593, 19928, -18359, 28015, 16882, -10147, 23115, -32748, 26825, -25034, -27510, 12689, 2507, -21469, -27344],[10693, -18653, -31014, -21489, 15402, -30277, 690, 11963, 20980, -31473, -21106, 25922, 1961, 29777, 16627, 32365, -25228, 17186, -25553, -22595, 18859, 26638, 23493, -10104, -15820, -17930, -29440, -19812, 10443, -6041, -11393],[-1075, -32687, -19890, 23958, -5819, -21030, -214, 31917, -12808, -1693, 9213, 7946, -19138, -3027, 17850, 27113, 16323, -22002, 14303, 24888, 29677, -13662, -2105, 28550, 3989, -13291, -24450, 19704, 3720, 30512, 14303],[17060, 15657, -28872, 20180, -20711, -24701, -27066, 19764, -12777, -5552, 10665, 29835, -11863, -2393, -24336, 2638, -31772, -24718, -18551, -32436, 12765, -22085, -22982, -13650, 17394, -21871, -24553, 27466, 2370, -27966, 14674],[-31903, 14412, -12218, 25816, -15978, -32064, 20388, 23039, -15172, 1495, -24297, 23418, 14644, -4824, -16338, 34, -19004, -21852, -6120, -3883, -16556, -12177, 17168, 24431, -28268, 6389, 12458, 19368, -21964, -5936, -27287],[14431, 16524, 17582, -17733, 7581, -3828, -20417, 15295, -8877, 27491, -5073, -1256, 16330, 26286, -13439, -24506, 3425, -11872, -23234, -2404, 953, 18755, 1078, -12766, 9919, 14494, 19726, 1913, -25526, 23040, -25726],[24031, -11686, -11422, 18533, -6375, 19088, -7171, 28876, 25529, 25716, -11768, -19629, -9180, -24140, -12713, 16196, 5026, -9713, 4356, -19654, -11148, 29512, -15772, 24843, -30319, 6976, -9707, -26284, -26595, -11804, -17870],[10797, -26162, -23693, -26275, 22668, -8644, -30964, -8654, 16867, 6759, -11626, -22167, 21937, -15032, -31442, -10345, 25207, -12020, 4228, -18607, 25866, 32033, -19850, 21148, 5219, 26835, -8885, -2205, 23358, 13280, 27072],[-16447, -8516, -6251, 24443, 6932, -23111, 4739, 10193, -31949, -27809, -18455, -15098, 23436, 2799, 15121, -31921, -24153, -22874, 18015, -8750, 17930, 23629, -16655, 11307, 14819, -10632, -6313, 3852, -25797, -24166, 15696],[-14700, 26889, 31437, 6172, -21890, -30129, -32690, 27110, -12840, -980, 29345, 31583, 21146, 2160, -910, -19948, 23954, 16624, 20309, -20849, -29112, -27837, 16892, 8369, -16712, 26859, 24047, 11299, -20002, 10162, -1517],[32496, -16535, -32035, -3240, -8099, -15765, -4653, 17048, 11091, 7477, 29684, 14508, 13021, 15569, -30868, 30830, 6507, -23712, -9335, -7700, -11845, 14890, 18252, 29337, -23277, -29935, -21360, -26925, -4990, 8395, 6688],[17961, -21824, -6775, -22752, 27767, 32661, -18680, 6163, 3404, -32597, 16626, -25527, 31087, 29912, 18839, 18734, -28193, -16970, 30711, 127, 20332, 2650, -31889, 21310, 179, -11268, 31603, 27934, -6191, 9531, 13207],[-19515, 3300, 15002, -30044, 22645, 8194, 8659, -23908, -29435, -31621, -13149, -4154, -720, 10552, 24287, -2673, -13936, -3614, 934, 22242, 28016, -3473, -32676, 10342, 11208, 1216, 8738, 5488, -12309, -8193, -26346],[2845, -25508, -17504, -12734, 29807, 22968, 30371, 19279, -21948, 31419, 24890, 4286, -24244, -8491, 29043, -5283, 24196, 23763, -11061, -32327, 18509, 4185, -22731, 465, 6643, 9296, -8909, 12610, 11682, -31582, -31952],[-6831, 12261, -7332, 5301, -7616, 29127, 32486, 12119, -2499, -6089, 30493, 27943, -1691, -32210, -12463, -27722, -18826, 9723, -7752, 15320, 24898, -28915, -16060, 13693, -30195, 4729, 32655, 7773, 8493, -28214, 1419],[-8660, 3350, 32120, -9279, -31350, -30389, 27284, -24673, -8094, 23542, 7054, -14691, -7404, 16585, -6365, -1731, 16066, 16996, -30256, -15618, 22859, -4359, -8609, 4047, 4082, -12707, 16370, 7780, 6433, 12408, -26008],[8945, 26080, -12194, -26477, -25090, 14685, -8224, 13235, 5290, 7010, 5987, 7085, 3998, -26838, -4285, -6904, -30729, 24805, -10637, -8175, 2575, -18111, 21029, 10428, -24610, 23778, 32039, -10080, 10706, -16415, -10231]]"
values_89,5,21,"[[4356, 28754, 3097, -19694, 17071],[19509, 13143, -9746, 26750, 3745],[-3101, 2752, -18588, 16542, 12721],[-1829, -17202, 3864, 55, 25926],[-20366, -13755, 5633, 23033, -31261]]"
values_51,2,116,"[[23195, -32533],[31562, 4350]]"
values_14,23,142,"[[-13017, -17014, 14149, -12544, 25824, 20924, -13470, -3804, -7119, 5977, 7005, -593, 11814, -18042, -21745, 25350, 13509, -28537, -16387, -20106, -19392, 29799, 4934],[15923, 29816, 8695, -2133, -5888, 4534, 13945, -15161, 13537, 29296, -26920, -18984, -7547, -30930, -11462, -4624, -16183, -22732, -31261, 651, -6205, -23014, -20647],[-3766, -27766, -10461, 10029, 3717, 28501, -32248, -11420, 24857, -26918, 9639, -4610, -31473, -4158, -7536, -32451, 1819, 21270, 17099, -124, 23292, 31853, 13722],[5348, -16803, 31245, 3492, 28928, 27726, 8958, -22626, -9171, 67, 16144, -24248, -27472, -25628, 6498, 18913, -25311, -11931, 30950, 26725, -5639, -20732, -1922],[30013, -11059, -20384, 8671, 23718, -6934, -31954, -28985, -25877, 15384, -23351, -30125, 8573, 16478, 3185, 15395, -17838, 4763, 30284, -6509, 15093, -32669, 17543],[10010, -20738, 24657, -28029, 20550, -21131, 27916, -4262, -27988, -22153, -6728, -19687, -19779, -10838, 24497, -15818, -30210, -20321, 29275, -15144, -31839, 27265, 25895],[12923, 5632, 6171, 26573, 10954, 1719, -30678, 502, -15585, -32097, -1693, -13809, 14425, -11373, -16744, -9620, 15391, 8970, 25975, -14372, 14319, 8934, 20363],[28081, -23231, 560, -21249, 9227, 20138, 1001, 165, -30822, 21989, 15783, 23508, 9109, -18518, -17872, 16254, 11262, -1379, -22881, -8243, -12046, -10283, 26075],[-9294, 17945, 7847, 32147, -28089, 21365, 21560, -15559, -27182, 11241, 12997, 30880, 10254, -18014, 9471, -24622, 28667, -30720, -5064, 29653, 10985, 27290, 15661],[-6095, 12264, -2926, -18116, -8453, 9441, -3686, -20684, -13976, 19293, 22106, 16513, 15154, -29503, 4579, -25763, 2116, -16682, 32165, -19910, -3785, -17633, -31254],[-22102, 7976, 4234, 31675, 10063, 10547, -22128, -22300, 31131, -10609, 15571, -1510, -19776, 1949, -588, -14057, -3353, 13181, 1059, -10493, -7193, -14855, -25120],[-900, 29071, -11512, 6554, -15484, 11735, 11040, 6180, -19169, 10237, 28577, -12472, 31618, 9995, 9947, 1027, -28313, 943, 10398, 24595, 22576, -30596, -3730],[29604, -1044, -18069, 24890, -18129, 29835, 8180, 28859, 15694, -2247, 28585, -10571, -140, -18346, -4062, 14591, 1485, 1245, 3646, 8083, 15792, -12625, 30173],[30168, -11837, -13640, -10902, 7615, -10120, 2999, -24954, -24178, 23306, 27293, -10320, 22419, -23475, -19876, 14954, -32509, -12335, -7909, 17874, -32647, -27894, 26979],[-5556, 30899, -5659, 5287, -25756, -20144, 8546, 14055, -11676, -30028, 12490, 10422, 29201, 16735, -25964, -1324, 15184, 26934, -31801, -18379, -24092, -4719, -12051],[7888, 15164, 14323, 1444, -11719, -31090, 26910, 18026, 17839, 29616, -30796, -32512, 5267, -1003, -758, -21956, 22252, -17210, -5064, 23814, -3379, 10821, -5867],[-677, -6412, -20263, 21892, -8607, -17735, -30233, 31657, -15029, -9081, 14738, -19254, -17652, 32169, 15634, -17239, -13060, 23276, 4662, -23685, -11743, 25773, -8575],[-178, -12360, -6140, -28874, 6980, 14408, -25811, -14095, 13533, 24239, -28821, -32357, 11115, -11689, 6184, -14417, 5009, 19526, 26441, -32269, 3933, 8719, 2840],[-32375, 26091, 442, 31128, -19821, 10312, -20950, 28559, 15944, 23857, -22989, -525, -15051, -26284, -13362, -10380, -22162, -1572, -381, 16335, -29156, -6428, -23798],[-20492, -17616, 31673, -14620, -1362, -12138, -1340, 12284, 23169, 30673, 14152, 14909, -3822, -6281, -8606, -12809, 7825, -19556, 13494, -21078, 16566, -14011, -24113],[-12317, -11131, 14785, -25651, 9385, 24368, -28210, -16991, 13197, -30037, 2247, -29625, -3554, -24822, 31403, 8298, -3301, 12710, 28066, 29099, 18986, -29294, -9459],[32229, 31771, 1505, -10122, 28117, 22407, 1366, -20969, 9426, 19722, -16206, 8992, 20261, -25588, 15424, 29871, 32680, -12452, 29313, -22824, -22721, 11878, 6965],[27613, -5042, 30402, 14228, 15755, -20159, 8691, -3043, -25157, 7682, 6764, 17308, 11486, 8557, 5198, 6570, 29622, -22935, 10268, -14793, -26709, 3448, -29632]]"
values_28,25,184,"[[-22360, -9047, 25468, 18959, 18717, 15455, 13377, -1897, 9782, 24045, -10660, 19364, 9222, -7312, 15970, 18142, -31529, -1274, -25876, -2046, 18251, -9683, 23333, 8262, -7817],[-12513, 21066, -18909, -25422, 29030, 3632, -27294, 29159, -2994, -29089, 25036, 21039, -29800, -17472, 11848, -27653, 23452, -18988, 29345, -27397, 14642, 11440, -8053, -28272, -22929],[-21801, 9846, 20239, -1038, 7952, -1918, -3224, 13328, 11978, 23311, -6056, 27461, -5853, -5668, -200, -6558, 1488, -13917, -10958, -4437, -19991, 23759, 17840, 22753, 17798],[23798, -7919, 18214, -19705, 18315, -20912, 25967, -1622, -3944, -20280, 7712, -13434, -2765, 30691, 24690, 8767, 22192, -10410, -10357, -11320, 15382, -32416, 22360, 25975, -20026],[31999, 20693, 17904, -8649, -28768, -26275, 32286, 26576, 22907, -2251, -14424, -13247, 22967, -32264, -4814, 26549, 21872, -25774, -3774, 23614, 19319, -5529, -8082, 3698, -1871],[-14874, -21905, -29789, 12789, -2321, -12366, -29169, -28230, 15166, -5994, 17940, -31686, 12117, 3401, 8897, 18327, -17630, 28588, -29609, 11254, -23350, 6546, -26993, 9760, 12059],[-4628, -32468, 297, -4431, 17793, -27252, 13281, 9941, 18758, 126, 8831, -25169, 14136, -29425, 29309, -26401, -12151, 21952, -11381, 9886, -546, 9326, 24574, -5482, 94],[-2419, 6870, -29659, 20148, -23751, 14149, 1168, -31760, -5862, 25090, -24459, 21856, -28908, -4264, -17201, 21410, 903, 20269, -12769, 245, -3537, 24032, -17009, 6451, -26079],[14683, 1289, 8014, -18722, 721, -23145, 9859, -12522, 3092, -11759, -6545, -12678, 10099, 1368, -29499, -1416, 29611, 19388, -27840, 22163, -12213, -15804, -712, 32308, -4598],[10433, -6844, -27511, 7420, -24508, -5138, 4969, 27170, 31175, -519, 23452, -27340, 8719, -5990, 13034, -5767, -24026, -4652, -4828, 8723, -30212, 5933, 11719, 22371, -22296],[-24458, 11641, 39, -15092, -4644, 27179, 3755, -1839, -23459, 4063, 14231, 16801, 6633, -23704, -10173, -16728, 31827, 19556, -3054, 7503, -224, -2654, 30472, 28403, 28985],[26298, 7323, 1115, -11468, -2475, 18665, -28047, 17002, -28088, -8265, -8828, -7906, -9948, 29189, 20996, 4261, -25848, 6660, 16346, -355, 22575, 14925, 4694, -2262, -6516],[4524, 14675, 12225, 2545, 2879, 2953, 1050, 9225, 31558, 18239, -10243, 22941, 15430, 10697, 5015, 5298, -2613, -2503, -21103, 26634, 18790, -1034, -4494, -22316, 3839],[-6682, 23304, 27882, 3467, -27596, -3668, 18451, -2791, -14246, -9803, -19612, -3093, -11915, 6566, -24102, -3767, -14725, -26339, 26228, -4993, 999, 9152, 16814, 12114, 4506],[32333, -2464, 3743, -8598, 23225, -15150, -10614, 28025, 11620, -2472, -18297, 28600, -6547, -26656, 12239, -19582, 22603, 27487, 8359, 28468, -17097, -22264, 8001, 14106, -1393],[27368, -8548, 14112, -1930, -13188, -19714, -24197, -8454, 24331, -19515, 26482, 19487, -1942, 27123, 9341, 2429, 15722, -16277, -17494, 31895, 1751, -2444, 28024, -6216, -8398],[-156, -690, -15438, 31743, -9543, -16718, 2316, 8280, 349, 6501, -24000, -1393, 8742, 5906, 17233, -15113, 9758, -5266, 18187, 22425, 27638, -7876, 26285, -11094, -14872],[-8878, -18376, 15842, -11420, 1818, 22146, 1250, -25320, 26523, 1617, 2635, 19891, -1508, -1548, 29331, 7674, 27901, -21921, -22108, -29402, 18709, 6625, 23671, -24410, -27667],[29446, -24514, -17287, -4227, 27113, 21018, -29408, -13523, 12110, -11406, 12755, 20717, 3662, -7736, 28600, -26820, 18386, 10130, -2239, -19687, 17887, -7506, 29658, 30487, -28956],[8656, 12585, 28905, -16104, 3033, 6167, -23498, -23563, 15362, -16777, 20536, 21492, -6958, 2023, 19714, 23949, 12250, -26638, 16166, -14684, -31854, -18641, -6908, -26702, 32378],[12221, -13204, 15154, -12540, 1955, -149, 10654, -2505, -27055, 13305, -4623, 3120, -9516, 1018, -18240, 24065, 3854, -234, 5997, 24378, -15733, -32278, -25468, -31259, 6174],[-25394, 22267, -11197, -32615, -25508, -9929, 30027, 16758, 30873, 19560, -29021, 30450, 4090, -3071, -3417, -21964, -483, 29853, -8774, -9230, -1539, 13122, 5955, 20667, -21984],[15889, -10942, -22232, 6774, -20036, -20178, 19548, 1626, 5107, -4199, 9966, 25820, 15233, 5990, 25463, 1576, -10967, -5611, -26862, -23970, 19881, 13114, -24722, -22552, 31616],[13784, -21007, -9795, 25084, 25270, 21811, 7696, -3709, 1369, 14898, -17394, 2445, 13107, -3493, -10001, 29700, 31427, -16655, 28872, -12789, -15767, -23152, -19805, -4461, -8913],[-19907, 6414, 30643, -28659, 29698, 3944, 14318, -29893, 29481, 18843, -26518, -26439, 7639, -24617, 28812, 23111, -13868, -26311, 23211, -15767, -31540, 16021, 16256, -31322, -10766]]"
values_16,23,102,"[[31907, 9696, -5819, 5309, 30602, -30785, -10997, -12120, 29761, -3290, 27076, -25922, -4134, -30322, 25730, -16624, -31562, 5846, 8056, 31190, 2387, 3159, 22797],[13770, -9114, 28454, 20100, -6512, 19616, 16105, -17744, 12225, 26889, -14175, -28888, 10519, -32201, -20948, 16684, -23630, -25621, 32370, -14870, -27557, 6270, -11404],[1144, -20274, -19959, -15807, 17803, -14682, -27537, -329, 21283, -13066, 15096, 21884, -13607, -29014, -31016, -29985, -9410, 5790, 25929, 31028, -13236, 12373, 9583],[-31823, -8516, 24283, 22784, 4343, 11857, -27751, -24981, 27985, 13202, -5194, -17779, -14696, -240, -14002, 31102, 29581, 20879, 7427, 12939, 2157, -1202, 10243],[-27709, -1322, -25526, 25574, -5483, -25744, -13249, 30231, 11849, 4077, 10645, -17637, -15605, -14968, -5129, -18875, -5745, -112, -20670, 23019, -29144, 19541, 29177],[24669, -21666, 32408, -12249, -12884, 1116, -875, 14606, -4611, -23514, 28582, 6822, 9165, 9800, -2145, -30886, -16804, -17176, -22888, -9758, -32613, -5571, 16090],[5006, -28568, 2554, 31100, -18896, 3381, 3534, -32457, 1247, -926, -19392, -19566, 21027, 14007, -15137, 28162, 24768, 17444, -19745, 10132, 28331, -19452, -24411],[15894, -22772, 12850, 8739, -29048, 18073, 31446, -4020, -7913, -24259, 7083, -4583, -4274, 31022, 15244, 20766, 16099, -6400, 837, -15051, 11912, -19835, 8679],[-1012, 9020, -10428, -19006, 4578, -30234, -2651, -4458, -26227, 22598, 28834, -6418, 27530, -21129, 10398, -24994, -29624, 24107, -7580, -1919, 27552, -12057, -25617],[20853, -4575, 10680, 10318, 13524, 1414, 4746, -26977, -23330, -14165, 1891, 8023, -20276, -8441, 4346, -14285, -23175, 19407, 12731, 15965, -30123, 27475, 6503],[-3057, -12485, 8264, 31089, 18001, -27319, 13187, 28390, -18664, 9971, -5719, 25361, 1104, -7237, 12946, 16724, 11670, 16660, -17654, -12725, -20392, 7227, -13031],[-895, -3655, 1766, -21255, 28930, 3594, -2322, 11611, -21911, 23322, 15496, -31682, -21030, -7336, 23712, 3275, -5965, -29763, -30896, -23067, -1937, -28042, 14022],[-27444, -30202, 16053, -16489, -1255, 16759, -1041, 22984, -8824, -13198, -22482, -24256, -32350, 13580, -30948, 28103, -13294, -32162, 7919, -27884, 17359, 4787, -13908],[1021, -10670, 3611, -6174, 18340, 22554, 26080, -19108, 669, 30584, 7012, -15754, -1925, -24668, 11942, -13194, 32240, 18668, 7122, 12511, 10607, -11026, 25986],[10687, 798, 8675, 2115, 116, 5009, 29142, 26052, -13453, -26045, -12469, 17905, -31430, 20522, -13868, -27677, 8370, -31885, -20076, -18002, -21018, 3963, 26146],[-14204, 22096, -457, 19448, 25503, -31325, -19185, -25568, 24199, 29307, 7978, -21601, 25802, 462, 2135, 6058, -27821, -29103, -27146, 3385, 18467, -8054, -3992],[-29905, 1936, 6632, 30373, -4339, 20669, -13208, -19194, -20821, -12043, 31122, -32045, 7172, 29207, 18948, 31480, -27877, -30095, -12781, -21769, 9392, -29455, -22629],[-27274, -21574, -6253, -18629, 18390, 11581, 10219, 27653, -1032, 29480, 16197, -6633, 5102, 10856, -29779, 6826, 19912, -2268, 7512, -14550, -16344, -31975, -154],[-31005, 5765, 25067, 23380, 29449, 20988, 8339, 15580, 15929, -30970, -3298, 898, 32012, 10375, -13131, -30040, 12435, -13872, 1955, -20508, 6623, 10679, 12506],[-28865, 558, 32206, 523, 16042, 22038, -6096, 14705, 17251, -2971, 21918, -28564, 29177, 13230, -18146, -18781, 29885, 25956, 27578, 28732, -3079, -141, 22277],[18723, 27902, -15808, -32197, 30447, 1760, 3342, 19926, -16172, 3094, 959, -30439, 7557, -22255, 276, 25711, 10127, -23559, 11136, -4022, 26791, 25954, 3605],[14379, 3068, -28412, -32121, -25914, -1114, 29092, -28583, -180, 7543, -19949, -6215, 31566, -17382, 14462, -12089, -12472, 23730, -26002, 14227, 9025, -16577, 23077],[28150, -18745, 12250, -16953, -17180, -18715, 17690, -32264, -16890, -25434, -28428, 14528, 15233, -19219, 18059, -28559, 8339, -12319, -32373, 27752, -31780, 16589, 19235]]"
values_34,3,142,"[[16449, 25824, -16850],[32519, -5231, -14508],[8050, -5076, -32550]]"
values_82,5,155,"[[17587, 31160, 25, -9262, 13754],[-27472, 24938, 21063, -4465, 13566],[20920, -2637, 28691, 15433, 10336],[-15237, 32362, 31807, 5906, -30346],[20776, 13597, 18191, 20529, 4710]]"
values_46,3,102,"[[-16368, -15449, 25667],[28511, 4695, -18638],[5637, 24417, -17362]]"
