inputName,size,available[size],allocated[size][size],max[size][size]
values_0,9,"{6085176884974925487, 5650996023164018038, 5562674529368219141, 7361032876246435176, 3702400128024800567, 4568261771874140081, 6173701593108620722, 7190420623246470965, 1099990068439312843","[[5606271374033063280, 6599160158625431743, 1537118106437046816, 1712405545020633483, 5788807873986953448, 7741546452176339814, 8694009123891959691, 6284803432728564533, 9016770319006393855],[3756499609105203369, 6791134959956977432, 2778563725464045767, 522867435230239207, 6402490473079905421, 8755078094433605079, 6133932810793244483, 2704148281819574613, 7034972854421070016],[5540522602457949683, 7880905231956670984, 1401187921371042972, 8948933552133798519, 1742289673344633135, 2556373922484900098, 2423031416339714978, 5097286985379490239, 4212829544976162498],[7863957435581173391, 4108379488140268695, 7640965989796927953, 4049535098797575305, 702317377526962160, 3268493483326227295, 175353759802339864, 3523025324499933879, 404582167886417411],[7480420430713932934, 1194356315321977231, 2099708725309706033, 3103338540914387905, 3634672093536349743, 6726908862739774831, 2168314686557037931, 8402429181941988966, 3372601016748383636],[8832391756313063598, 4996944617783693013, 382040191115960044, 7572671517910570297, 2484331378478212890, 4104434322005684064, 2577362773000069096, 7098360647867954106, 8712819318932851309],[4613872276252975569, 3848220673690762235, 7206428915823705919, 441345318562111887, 8193528951278682353, 6576628264903793508, 2054710489854443144, 1443630925924828127, 4538661397154460335],[2005057888305259141, 2048943998664100206, 4294286875195741117, 8069189090996353911, 2214398985588724206, 7339084587971748034, 8495244058119239319, 2086521980440620603, 1399154208266357400],[2879896671275567684, 2986215144896014471, 6957772124833778122, 2972600563985651296, 6668888935874808226, 1171295186767420353, 1993011643281832279, 1948608465452031421, 7385220468680852673]]","[[9155234395430527036, 7438565777554238349, 70469507511671142, 7102539354980377172, 6468122694137110445, 8023180399171748223, 8200158089851297013, 2793024418112731941, 8770848445935934918],[6070131959191882592, 7914655994421244086, 5684745387414779259, 9028169748093045311, 2065421780379691071, 7368105243639395797, 1071565021575603236, 2375480524599528984, 6125002765440447581],[4205732591896705548, 7828446023487322232, 1159195299337718396, 3114855652403660529, 8913729049075894453, 687467548334001626, 8747464244787649358, 7166930784711936912, 6520163149419476338],[5478308619373379228, 5050594200215428657, 8498870940144537209, 1102072916611896608, 4291739887732002159, 1462970910444775268, 5576789849502867478, 3253515891592486682, 7616450360060603788],[3154063963849889585, 4311679266667055438, 2304772789044281908, 3999629684303789811, 2073285579700543757, 6132225536820763318, 8046230062520028303, 5231133846570331175, 9205891124132233052],[1400912423355496040, 8267253885692330189, 5436166786499028335, 7887750469724132447, 6356097880928198261, 4386356887529406637, 1715408847790641953, 6276338471508053052, 2500995130900274902],[6666381469884782882, 1900305565549868866, 2694576239260693895, 7980388320768026743, 322833042299342530, 8597474982169419325, 1330424714811144973, 5912639909702919036, 2552284924420835369],[1868445771037641831, 5595252036913821611, 1583497128486535320, 5432281657257416962, 6983837451974031680, 777068616170226377, 5541134863132087206, 7502215959605224445, 3138657314637614990],[8307756521483090971, 3178503923569405552, 1303762186069292863, 7445762736943980398, 3021116211405175591, 1499672407924863580, 1632611002182417911, 6221296183393952291, 8475081090872280707]]"
values_99,7,"{8749041641852499077, 4977522043526827373, 2617620549510525369, 564325391937327994, 2836215098071659469, 1489341120458521263, 1887770907931858477","[[2448673999871498770, 5414297182054687186, 4372063681592888965, 8999071678993184463, 980558086352683249, 139023291437146768, 7106530761310667620],[8452345107392926797, 8506527126835543278, 3901477880946215052, 8400246097254902536, 6229177021303538862, 3004061155427004431, 6108742421489526110],[5702973667141926469, 1332116287832775643, 364467235220335845, 4592653400633625369, 3542084159723605162, 1056026376516799502, 1412485369462381280],[6567870095828058441, 860342167857379877, 2278140842709842043, 4136498798251181170, 3698943894922480304, 5376603785263248457, 8779538202049350932],[2332147882436123861, 2932875580172468848, 6150973445330271009, 5224869448421500474, 971486551169705377, 3379309778456619346, 3820660727620693822],[4474004840892893005, 4559235273731388219, 8708155070989778844, 6812372285618290130, 6570645367904583537, 5774361910247949855, 6998014980656319067],[3536445594349227147, 6525456485540788999, 6922961779407018007, 37518143043744035, 8384995498065787137, 3099413019213090024, 4991720421445553288]]","[[2643645403824744761, 8643753878915195525, 9012852298580658412, 82262318978697095, 9196726380164299651, 8865716330480653464, 9066318026765727189],[3206294632429609150, 3853847499322619663, 2665466719938637361, 7552114502554048065, 4463059561028592409, 5412479334764740132, 3312180590105447402],[6634435575083640160, 5561456273346980147, 1730636107597828758, 3135818828540760650, 3974442633747111667, 3098816592914685035, 2391600366558931661],[7784573872909470168, 371353453585298502, 6494384837119164373, 5405057003274649735, 6036015669335366089, 8070075001298189477, 3624788107705249152],[8769129792446523836, 4099804726596542826, 4865022333342326871, 1965443265971004856, 2447447625884827139, 7379928034584496605, 2213535037772845750],[2286141284436549629, 7550996304552648703, 6975337340703814309, 4579179365190282668, 8242868951658454976, 4473938454018888785, 8937904882484293969],[3959092875266796555, 2344041320365846565, 901941772022244390, 6083463175110178794, 7993982038019220536, 2526530061521312665, 358792541928169737]]"
values_96,6,"{5167283892528477829, 1444437390224963006, 1431613017604416528, 7680268933339349235, 2039799671032100741, 8963814274159412523","[[6684653190010217509, 7172155066435143292, 4486402776841837661, 7696140364005143104, 43429119964454385, 5894578796547182623],[1812200180114024608, 1849898865447980122, 5916820744835090164, 8717135606633941693, 6143761870375450898, 5758512292554675643],[2917960738084922238, 372655735427099451, 42740786990448043, 6873474959104629929, 6077405817812602005, 4150242159487953701],[7493699467345337951, 1104716507343556780, 5149762818719443726, 4795810157063938139, 4702451436351666025, 4688284477293848220],[2689860269856676806, 3331020230303856181, 1936904170726382058, 6354211233021058564, 4268852360027449821, 8525928429810692531],[4040101861550226958, 3100918371986625620, 2124365741124955524, 7257364532268462836, 5318857690455186383, 6765106624863005322]]","[[7924005593391959002, 4006099988878414030, 5595894539295233541, 3748080907355027321, 3020751316161183953, 4334881533857692406],[1706608392273026933, 8976515169942932326, 963044784121807781, 7357054574891730454, 4138554196776680212, 3937735238379782978],[1000128273385905268, 3714640294921840986, 7665465017377298540, 1422183525333973383, 3514901939321042599, 4677349489734152556],[7034765802508193288, 5710824811650066692, 6138123722334268412, 2782745458177322296, 2538637322591462971, 674243032322498777],[1512211816611589180, 5013653701343109568, 3269983471081983408, 4350884839065912632, 5225026731255181487, 3600366433969846640],[1629354459485215690, 4411820960519652712, 7363604300729099354, 3718670162657293248, 4718029896582991682, 9199526238865342119]]"
values_67,3,"{5366463030492046136, 492507477748569886, 1971710832967909031","[[6077975086545326589, 8526556388412381007, 522884228124832947],[4917576344366063157, 6817182893116795886, 8099968925157049887],[8206437927363890673, 2219124158143685886, 4710983642453491183]]","[[4089554413393820786, 9010912524531833163, 4504583401153885791],[53034550297581385, 1609625358153480183, 2890864519228531534],[6880095694624478906, 8321854745349354497, 4694996811639401474]]"
values_61,9,"{8663820620670382983, 1953290116210891957, 3468335283443701175, 5618219574252540358, 1679787055469476714, 2462436721707376836, 862771981011763466, 1436784631510248151, 6694131020987731931","[[7080241550149345710, 5893824484968200949, 7272086511604062382, 1960173377625210929, 7873273265699349530, 1490320565988543893, 4295961742350718023, 584063873121032594, 6014857378436089824],[2753307662526623236, 4559751903504588315, 2271576441824223479, 2110278024696938844, 2384700801732574773, 4829061199887081544, 8531656265891374871, 1232307931840368935, 3907139347507118911],[7117833166731566056, 574467215329740482, 7021857399722568577, 4518991948952238445, 6219628391555553642, 1693369713465756259, 3837143278292053196, 3440354672387796441, 2381775011271069339],[7240709372850618999, 7465586755902342252, 7165480533356070291, 1387771173005625837, 8450493179041301530, 7557459954298930324, 5520809970983420345, 680336483211130375, 8166175733174534761],[3417331301618169247, 4770502968164366710, 7590719015442030366, 3612564924352454545, 2040830482968421079, 5534699980593679346, 9200440337511786231, 1222466843969540955, 8870537672643414731],[2998011853986484851, 7834855550094803896, 8381992403839713803, 6826172712401886927, 8902946045279678808, 3826835118822505837, 5378614277052985950, 2098008257909616005, 7339978392456420470],[1981530604323166618, 3529312979401511134, 7485062900139306568, 7597804712706903759, 5615576313393077295, 5349311804394920826, 4917465338099020098, 3554420570451256834, 1250622971035156701],[2079150199842974491, 354822992459908, 877719181785876774, 8066320291895617690, 8392344018881200134, 3828306965879358577, 7426198020644417551, 7472847605004313333, 8122678679952969957],[6729087892537950503, 3673831672533510747, 9000188273185808860, 279724542941992751, 4787456682745931755, 951984549491552147, 4887471003916707826, 974743418621338091, 3937988118725423404]]","[[2451634756180546816, 7042745494376205650, 4899511866379863040, 4535005427987950479, 7904008938086502619, 5780351009837184025, 1288899957450986470, 3989190898139707136, 2899269847481139150],[5559694796570160940, 1042113540049481708, 2088494096833344485, 4979457360579657529, 1989487530245669905, 5366300494197470239, 1176645927424254125, 6453554500893853697, 1800567826828878073],[5974148851955147214, 1315828790870196142, 4728875761707035317, 6931596161531164554, 8120933503919222763, 6007976784124805086, 1066480630544809379, 1355651249514391702, 7019931725021604340],[8169035921798703914, 3690127952464352570, 3673506461648496307, 3421348981947915347, 3074124301221109467, 2994059134610133979, 3753476574048732362, 2623338359148451767, 4503687551972060112],[4893830061511382518, 2526223543423031305, 2730501249738188743, 2130986180557759515, 1453328734329236761, 4727947919015972982, 1699575387655954801, 6118657103694412832, 8232029669244974278],[5360623733543231989, 3690382340363121124, 2294208998035819321, 111796117852015509, 6701062540923957342, 2045111208455512771, 4135501270364361854, 8339114682552748895, 1439976572238803726],[1202380008904245883, 6756981332752424984, 5721666806260769135, 395498213984975221, 2471260986160724033, 9048753726357346038, 8239414324982839939, 537121890788627502, 9158898253120753862],[3420487287658298525, 2231329077863416042, 4390611433547388643, 3807643563716965334, 5052123173408266855, 8473986544794982653, 1603950285479878584, 3776400610833533654, 8522406584479384855],[4785578272780009490, 6039736014177037212, 226068158986664188, 479512826944283877, 2157453545648404164, 1928290053746732653, 3001401591600237482, 6448343910634197386, 1088657163834737150]]"
values_43,9,"{7947393968949741399, 1665666494947591262, 4079673148616529721, 3149116911029003217, 313595052731316293, 9054280300566223046, 561259842446484016, 7913677648034476146, 8460660412066274254","[[6085064203175974323, 852108964521730022, 4342347831222214365, 1611007054710044993, 5193497136352961799, 7427084339700844454, 3371507110259304325, 1071614088668987909, 2789085927520945820],[7302855648102924186, 4879411748036949298, 7123075404493006923, 6276225346121011863, 3234811894778646611, 4826975338541353849, 589140052521144407, 4790157594819060679, 5491096129367401159],[2463293716352338412, 6108330087894845674, 4865494781236436363, 4594978613780343660, 5457145755683343437, 8384090089332593764, 4523863975851086672, 4636613688147170776, 4918765457202110945],[6319465357554193406, 8947053248609693936, 8671976125167713019, 400046528408227762, 7839509569561298884, 4436246749871538914, 8013249072414425383, 2659065625666916579, 2802940777183986933],[2674377865205356487, 6410124759973129879, 532660534025383031, 6674296778390011659, 7710553116901526593, 6798595702088484266, 2990942190895854633, 8466259046189494643, 4286725469130012811],[1687631234574239963, 4547134905987752220, 9048763329758086532, 7860260723341359198, 1497950946067291474, 3396042728384522509, 8162424372468951628, 4275927431812057138, 5408673451927781541],[1179932428775008715, 1728551205427270944, 2851478510121828150, 2701740908097797806, 3439949748088048152, 8055076551067466264, 8278525485091116127, 8136606942057733929, 3121224498746779094],[4113241895404343613, 8023307644000281456, 5652882070006152651, 570970667992864732, 5029726696948516865, 6499613094243821663, 1133251431980547037, 6484586654081646902, 7560932934444213177],[4481669312929021238, 2627147218227638508, 8552472753525029323, 480024527550747371, 8066249932407415704, 7268890108278000889, 4002920815838811630, 8418372815002422463, 3931602823023934757]]","[[8059971265213139609, 1251136990976708838, 5092244620758546783, 3048679200369489927, 6835761703792699315, 4524844710124572507, 7554248046359754958, 7221096575325987554, 8677206543816457894],[3018741683109270928, 4799013542906816228, 5707726237556171856, 3665496290173436810, 7504881255584826586, 3989724550942113504, 8057731941832309016, 4822759730609282034, 6227103269499772441],[4252611398095789691, 6125037534301038050, 6868250773147872807, 2739035885071282971, 2957273054081475518, 762528911995181328, 8065304084428647807, 2262988030217348009, 7566748857438445933],[3798267649598673502, 5477117197376142240, 5186566376539059746, 5341037254436966551, 5943524162394216535, 6318299634673027154, 7300623032496784670, 570756886233132448, 1919675484095431],[6950876919170402021, 5332381391910051796, 1085003215208055235, 4937677456111537099, 8378777346519484603, 4323011953085765764, 6655038225202459241, 6565114397166331887, 8055143350943692843],[3272159991706483949, 2543777575664894997, 5958309981349823241, 6290685940459849551, 6167144345093983329, 8434954502160240040, 6217150561345172667, 8150106169876483467, 8270991037670479660],[3550591483882668484, 677735731274693087, 4143150829401877998, 4191618201860657804, 3991726967413671226, 9109823782959423499, 5307569761628975967, 8486645588762684532, 8490564494357855687],[5691376491855453177, 1593508176440529315, 3751810774157916074, 1904542578673092864, 318524026228598163, 4917767187548523897, 402540115498563073, 2264789457258864351, 368810319850758065],[5958854643489291580, 4851847693592278725, 760027957481004441, 7300345373222799979, 6221632900140181175, 5427812893650985402, 4023495683899726874, 7207105413604206503, 1422498498036211716]]"
values_2,8,"{236984464543555457, 8881520691152833941, 3290211225514221043, 1513210129710854700, 3504941579363240306, 2996789320327152160, 2718015034941048891, 1319138642489348204","[[5069220210484811118, 1646280257223308989, 7480640997173359181, 3492603686323950310, 9061046804231199278, 4965360545993137430, 5711416779092379846, 3813167095417805587],[7786581579963581373, 8768291285176119073, 6945398600183136119, 73490919228018109, 7260561517342801530, 3494840669360320066, 7692452331757600110, 8829718670136861450],[149333208462061876, 598303103470047219, 989489878991750307, 1498890121364917712, 3654988338711245773, 3748570692094668122, 252635557389760445, 8678806843256983709],[8681781933022142889, 3853327887843747589, 3915922961098636047, 3319685731124661042, 6272740264840191970, 5801985214827613702, 1194400233935962061, 7821540646600271694],[8342707439566371489, 8278816820102958446, 1238150837942724239, 8386487836238404330, 755778080032282559, 9135475248631207376, 7987660070054763506, 3849174488579939389],[1345270736857715814, 8518121456829877307, 8045882251920824795, 4289625170404877830, 2801868862565182960, 1502649862544633263, 43060196289495476, 3532738000846131753],[6613661068346973163, 6894457651676270464, 3095108009735970924, 8082262176546579943, 6441838299938940147, 3205791188724243663, 1976329365860287135, 2806191779556746605],[7553609926602812201, 3635998653797364438, 6868943992091863664, 7400411830945512183, 5762241062680279766, 1357591496894910197, 4837338254249517912, 6685947439005998694]]","[[8569595211505672827, 5427245606339419638, 2476510742948402267, 8614252835165819093, 3039028967552093584, 2047079847146780209, 1992537848129888874, 8681788109530251841],[8690642842136980806, 8298703675919388142, 4958342328639559740, 236969347992075466, 5534259464661300543, 8918568580924537440, 6484793479962380564, 6694088151800115284],[5166619525004978686, 9111441917160349127, 1157011638077441796, 9004244457133341615, 6150170531404269770, 2123046721745904231, 8403022760929812419, 6956188679822773286],[4735456195591820184, 8130106453007614590, 3543031311812141453, 8984359925496750373, 257495716371664196, 6417055069188021235, 2415690745289880115, 1802154888447796572],[5213715315337641373, 6473403283515140834, 284396178773081227, 8741427928520456414, 7213647108858963274, 6627456708193954412, 4789527298057883162, 2708770444883151885],[8006943368911869316, 1140128451108256867, 8916455372189808696, 4732449227417082356, 3207034497914573495, 5195989366768850760, 7175992218522052808, 3733495644689474950],[7010415054822954726, 8238878148992663106, 8553363199058069315, 6731047793991038961, 1345318845277769535, 4514207680808620533, 8667018587837287837, 3003800361374795513],[752622808611993602, 4356318148485681977, 7261757443570740689, 5565576203616850298, 8191239876037044102, 160849315182110802, 5355258451488261558, 4948941645148924228]]"
values_54,4,"{6771337036175351288, 7496545962135127457, 4046241325100628376, 3985028476916283757","[[4844497419205282955, 3163513225153449097, 3924943350156952484, 2817125036932414010],[2500451526973438955, 4728730034796332526, 1817598964335902861, 2999036059780086301],[4004986784671249193, 2258692976699124905, 3485212600452502620, 915258698702885950],[8690939263959879221, 6901645255109929723, 6172775990204080293, 7491607978262893091]]","[[2888316049094201000, 8909944570022639865, 5753466160585383265, 1827011048133454822],[2140407040339139220, 5041377829000149389, 1743563486555766013, 659396686461319641],[6805567617174607190, 6883556189697403239, 6063016572091243860, 7820518743456951349],[2450526338312699590, 614012866202887484, 6966441249343549932, 4612442131434440994]]"
values_30,4,"{3291453992246969137, 7512401712541355249, 6837976208153887265, 610918398607218574","[[2922431242036108094, 8716661811885587958, 4269028009769582052, 3437113839953616236],[3959277850845426079, 5147238284583601095, 6390146141072088240, 5662483787007867626],[603317490506894574, 3641405531300487299, 3882874222925111507, 196213266973380984],[7153244084331742020, 7501965828493377110, 2852189035818719393, 7941651680033526063]]","[[7733172383119654546, 7777977121657959663, 4092014972430246688, 962256578023033426],[7092104945988968192, 3193528784655168068, 7519712379897245679, 9046611071668205313],[4005941331693843092, 8357660179978952112, 4106480168135635047, 2568697644145850284],[1803702703414174637, 7077269586605660900, 7310195222417702189, 7956522389153859107]]"
values_59,5,"{4767659094209867726, 8981717745710755510, 441739068834020954, 3920708565176616010, 270988998355320083","[[6015575623062151695, 7955844877516874474, 8762878870154696096, 2739951002001794655, 4435781790854735002],[4830990003145531588, 6947430237600768051, 616273062659683847, 6579521533393461709, 5159990474695145404],[5848338851258857551, 2613200400748440892, 6661256537522705577, 7088569091810732031, 7060110565523336388],[2801994007575005487, 5388160935973426052, 2959146457242438110, 4678268783380564799, 3270193330155468156],[2211400275095218346, 184992974292005162, 3197055777178830951, 5897451787558342832, 8490598906737686016]]","[[3236349559678064727, 4383738835474635543, 684902068396633215, 8859317664613276388, 8307125197406775336],[3460799356490874328, 4372048967198265977, 517401860726434462, 3430780358527591520, 4465543264917891683],[5602835062752738082, 2627896190612851550, 4801742332245475279, 1136613446102260892, 4188647141600654821],[4731805433942380831, 8600064318199170829, 7017594404757656216, 4905358375486852004, 7465694836861321380],[3095744511827094367, 3547672797662084223, 3553706231273367243, 5817085859907416727, 3234679900175138769]]"
values_85,2,"{2512193698666882190, 6040494282198120209","[[6322992998221487021, 6147254468494888316],[269394767225035439, 866369375071033221]]","[[109964029640145479, 7175785089027602806],[6481594871046711727, 4757828015924932972]]"
values_74,7,"{3428908072373992811, 6526796972491539469, 2027506892064269910, 5814071283310343445, 752115935755537987, 1999260804513277414, 7219174347469069546","[[7863693622803120844, 7049514410757428093, 6916960297529475998, 5686559306093020818, 8564120174570430335, 7759921643957985744, 6979460688529226840],[2211295498891375530, 6421315002574985305, 3113312618497709797, 4007812191318118602, 2982907877644792034, 4689284444189578176, 6281077585414352926],[5057036886397587608, 6811510131279131723, 4764172481066841207, 9222988758847317563, 6253640683647535030, 1980056515895373679, 2773362321411283401],[1086700328608771013, 5256600865406468044, 6447688567465540674, 7720806921767548448, 6391883345817674503, 4392152917972311817, 6385816954617410801],[2285335212948069355, 580441822584484783, 4105212831567115078, 7838040389010735404, 5220062473664388519, 5691509687202696447, 1921876830795888060],[6162914803499318344, 5003475236853225265, 6536830044744389170, 5706897011313407368, 6763697733098686824, 6797960223272167856, 5768180915890175887],[5138580036242563003, 6523237897098255507, 117991213316944406, 6761594472284300248, 6074692241648436134, 7296053342758726380, 8436173708434165423]]","[[570583838926879929, 6839997559430906786, 2748920105512453674, 3198752068898544285, 5336605267971982023, 2903624133030484825, 8309673404494585494],[4152846914104229918, 4399014998061340521, 3559857068604970956, 6581053295088233630, 2229182785824700237, 2624111077207001268, 8677728828233376686],[5764463006592911289, 2489988999162002898, 4193877930126234302, 1565695409604479938, 7186094778794232246, 1779554300121404546, 1108876599678255065],[4711473563902485324, 695106242649624046, 3643382382833760827, 312587859777513810, 9210241628423584953, 7599617948769958342, 4640565634357564300],[4023469055168534295, 67979599805361773, 6876637303859387903, 1525977574750478616, 3205918024337259390, 6101115540459934366, 8932729328664993926],[5794095800052602090, 2026967632544164560, 3497022119621440714, 9037695956322507338, 2380183378594840837, 8943310680270063490, 4726760687462600377],[293185723015878070, 794080720596737235, 2649130403335190149, 1793746657169618830, 6196748305798258036, 3869104190209504895, 8047294792782772494]]"
values_90,6,"{708914689336717479, 6518318026250613506, 8881548276689091158, 4895998834015445895, 7125643565043831061, 441283870164390269","[[6129842977866011872, 8819268553169135654, 5670575338572048019, 382045541094872408, 67511087226782820, 7703381654643674510],[7192675722970222792, 7395410568055428139, 4941320040825712461, 7250629356462902664, 4020003312266702982, 8300531227966504495],[8586571308922768009, 225152909863346907, 5511265147305775417, 9169726761266100981, 2105248416772621328, 4926689794185594304],[2950516617221884934, 4915311878410600474, 1221733799915860787, 8647701016203162283, 2802572594191352112, 1951017450534072394],[801744113124882521, 1677569705562195564, 9217004980292930323, 4223162490329391113, 3496589650776352954, 6983135860070247147],[1258399597559092271, 6172252550065371106, 3238695927195281549, 5535380319539948552, 6899328496390395898, 57437869735988475]]","[[8597723801428110479, 4744501291552804893, 7849836952630341756, 5998911325252261316, 3428235656400815236, 3060902345842655058],[4517797065763268261, 8576310485753585186, 8290005146525483472, 1383488952466677028, 8949527897704356207, 994890053902630103],[9062907056256801508, 8916067367352713704, 893142565283829830, 2217165665799273874, 2845626915889589536, 1556168531326932698],[4291072468012208557, 950347829020430499, 2424469375062387284, 4295076367404664233, 5697257283025085332, 7043130138706526196],[4161662209086674209, 7457944377070655453, 221811155199617332, 2054003586748085646, 8774325937839631408, 8259056877021648003],[2548229312998448344, 6941923772598774831, 8308298549643236868, 5647901679781588461, 1866252100706592031, 6951156206571412573]]"
values_18,4,"{6867304937192817416, 1969980014534387116, 8585465338557621657, 4670912629933869591","[[8362555565770622603, 6267879772349408458, 1277802227309930963, 2919863655953908709],[290888239419786009, 2719981649922532213, 4223714901319751419, 8800780927793935706],[3793296910874711495, 4047774719120023727, 8582673546028064480, 1354737969036148755],[7886009690091282346, 5414008701045780050, 1533627307224387815, 3617994236910460064]]","[[2190690530165016862, 9088286429667123670, 7784622600601043392, 3147748279614478141],[4836880797958495463, 4236285367573792929, 6856376602356594474, 339706039413432709],[1513858814908384497, 5658952277322242237, 4142772441857200485, 7378312297305146042],[7083962427393562447, 2980901488390480880, 1212439835682725252, 363239024479608456]]"
values_52,2,"{4235341068563042525, 8066673379706194530","[[879566615390379649, 3867490212401032517],[413451725259261213, 8526875118405245683]]","[[6687792800843566043, 6820493264618959493],[2640738386798434239, 2830923895854977546]]"
values_44,2,"{3237589342321739671, 5670817696289370096","[[8615141729807767407, 6202692599023761652],[9191399099764998307, 6310231127089021717]]","[[6727066753383320596, 3742578142448485990],[3934884488436730972, 5633230480099166743]]"
values_17,9,"{3288182769020273774, 1361620769065260025, 8007509704181693294, 7047897085756286, 7915912854585673648, 3851969826394083051, 1285542813916791, 2395058818038620974, 5352690026868876569","[[4840999359618119227, 3688562475892043970, 7858936572191459270, 2279091411614309712, 5364948011298675359, 7563259444416648098, 7274698777521796248, 3581931720125961418, 1210678974449776153],[1125391913147773495, 6516545114413366442, 3757646860457961667, 8970777419135238182, 7970672884929624550, 8839006557338320860, 2248922866898168522, 5462700615354753108, 1137896550434692162],[4065488907492631232, 1484724008817985707, 8922669591694766403, 7044729827549514432, 2874907797977908011, 6802238394566230991, 2783427678933033952, 726143244083135595, 7040490510806357132],[2268751440608511321, 1307802323081160533, 2656473108216580143, 54228208986231487, 4557660742514439901, 6021449194534954083, 3368392929004025464, 7835969769013737510, 5595928760797092970],[594800006686308387, 3404377935025999372, 2172378320591534553, 5363739755178363621, 8844221667088570475, 7183756811597504099, 54007530807916722, 7269879369010381711, 375373987430999819],[8324991534568505477, 6943755129131519638, 4239644438825724279, 3760541167258174601, 3507615297154194350, 4091520070663546515, 7685985888047212543, 1774661561840091499, 866707722434755474],[1577252126073180633, 3826781651890800443, 4297438103684859331, 9046576961992181792, 748674873134113704, 4257973831190478263, 8154222090384864863, 1344403023119045860, 6861131328338808424],[6193531984847392195, 600565437343326007, 1786978244918491144, 6356039431771296132, 6174979118180288114, 3066989823213934696, 2480693895516121621, 3768293468699448973, 1126745171208134869],[7218954672988930850, 4811836853645700892, 4357205430765941690, 7537413842022468524, 1240526077343601699, 5117553641109489922, 1072588159349263025, 5222047487633485408, 8818191479984548346]]","[[1058640515816610779, 2630820493771740192, 7636654988102464946, 1638198215097385589, 2965524581203634741, 241214912156638789, 3570414907480938455, 6913846110338944363, 5553711790383729756],[7138517044815749212, 7802724755559336204, 7703281976021518200, 6790216958411590816, 6759885281798308070, 1659709170265922087, 8756216362536634577, 8034629755760401759, 8491003020793579682],[618055955022206056, 5546439161452983436, 5621959251563326619, 632651884597572293, 1978515913281174840, 2598445463445149898, 5554589413321602385, 6193078189677553545, 344573543110096223],[4011171001810393589, 1235784557255361962, 3518945046357156353, 1469239512926172133, 674158238257089244, 6323668865749277748, 7399923067014677334, 7571218326014973695, 8965899932113243879],[8783561382398582520, 5303037627959179869, 3999914141006652597, 2609428029481497686, 1777809457598767327, 427567164555652569, 1484742114964513613, 8093434313403887693, 5650989648079938026],[1125533483428950083, 2952606408863351605, 7144327078458070455, 6168331420505998070, 8866011221045688450, 8265305911265857617, 6953363421597607454, 421555670145047460, 1208361929137808462],[3485909921100429910, 8365254045690821780, 8771355515281126138, 7955313531591297460, 2994419147734120981, 6882216913374865963, 1472303736799805115, 3022243809312927906, 6524866182083646027],[6057313205204258644, 7684784214351815289, 3653685711376445230, 2469994270611253767, 2041930470422478729, 7269931097546076910, 5205184215626660486, 2296805104150856669, 8784292434011132009],[4426892936184335031, 1899865162807676173, 3327261972600031120, 5226759942086032217, 4448186733155798336, 2323916187809218448, 3440287670741224785, 7001103123676755534, 1403852249466621399]]"
values_36,5,"{2069136214744505518, 4086460651602920278, 9090998236567702275, 1986003397874664670, 6249236284154573624","[[911143945900741215, 8914217198579627944, 3861633154499989481, 7028675217335939465, 4777545489670336949],[7589214783750429188, 802086106686252278, 6490042094088520161, 3706109035490968825, 8176483828043953829],[6666341428550123078, 8425864203677458940, 696646433240618066, 613522379051998727, 911492824529955681],[8367160650002384812, 371860167003819660, 619935491592592617, 271242663948080875, 5309191838518522449],[2384961941591380602, 6220948654049786985, 4633704428114369562, 7833400666760931448, 2265294308286358477]]","[[6156851434022232321, 8556661653136401000, 7045660716437289060, 5307339469243460630, 2778209834187956658],[5450066161756479832, 3812666355259049756, 7102931356897012898, 6867801768206770921, 7206067512873057430],[3312730813460287702, 4073680616522763608, 5134291433117743754, 7034176007127439778, 2162843284995075551],[575548396336605340, 5491015120080025277, 4613417243417785173, 6189534391054982177, 3649593534457381337],[316835274088357560, 1499953738748351414, 209082873475633025, 4223129149875537331, 8434227587753956011]]"
values_49,3,"{3595546057055805640, 3595000216158981416, 2778700087795810880","[[2903016434320976387, 5722571316995575382, 3106019018637854651],[749949583068604201, 1255413671931204539, 8039161252333108528],[5324115182075221373, 1065574441255272558, 8663558389473290761]]","[[336277894084463386, 2946258578006835426, 4375491954663861638],[985048698640636618, 6160628975384600480, 4175455439057677051],[1034537051899067965, 961643421695347048, 4456211219940238041]]"
