inputName,size,goal,a[size][size]
values_67,8,101,"[[-7071278911044986530, -4161381798673157440, -2978354774426582779, -7058137811624241156, -8154760286752483607, -8612647849614526110, 7156442106739871227, 6604753514843550805],[2033629713347209302, -5111523069975378546, 6860853931329593007, 6433181024414439639, -58744183452913046, 8220806234911165397, 1385931828028466749, 7865112590309310452],[2937519914444109706, -2801164171111018594, -8000000010095150343, 1753157551485734155, -7726728798435992392, -1191178542659013236, 6810173877405435494, 5773387383700203153],[4507742677719023676, 226790728275679686, 8098740768816683427, -5134595840390357571, 6223796470394943128, 3538405161377230388, -1928039138795553356, 1878966891902817818],[6232786738014699447, 3994507596125791534, -8781175184764571979, 8439611410621190133, -8889461683033593081, -1412882158516756642, -7674380628093621438, -9095367904587311219],[3322656975215206752, 3819301156325360734, 7306805089987285690, 6342087368653294955, -5939546608846854941, -8015643302187283894, -4640233076193817251, -6892933035966996799],[2246324060151034153, 5577909681242614960, 2527005586605481659, -8580931698830558139, 1282215695871927227, 4412839315083935816, -7264770202235659059, -2374706842941347197],[5528557828355706764, 708495163357372987, 131162231036902826, -6179872789335889440, 4258579838683625163, -392261328800838874, 497548695440646598, 2627675497953258761]]"
values_61,8,197,"[[-7786869016880236067, -7259927738902068107, -1094875404030533295, -6625272020660040829, -1287232923928320920, 8254317636433201686, 8962015147034286237, 2109721709393397112],[-6129618753044272224, -5694184940089562912, 4253098271524948763, 3885790738503412691, -433621693636992695, 4654357564110587486, 500077036933976677, -8736863116990831913],[4969560232925090437, -7263627270187744700, 7142884809461252607, 452646625484599147, -3398434863112791624, 6917566800846860829, 7488037603907005168, 5374690943751833850],[-3847565773766640418, -3556002550568158750, 5953822013095360818, 5465571321318975842, -7390049994000111896, 7819089818996292873, 1474271279805118122, -7147072590843225494],[-3814521676505715045, -1074594512460877902, -5922530242803957155, 2209735534399898581, 8510479749665048920, 7017214688768004756, -5808921244971246331, -3107649889649555403],[4483523296341100866, -7942424802684544772, -5394524599425922472, -6551618673513305318, -1370870404257801277, -1345953145850414720, -8214426981133737212, -7851618974134625788],[8605960747423848456, -2802993696453570400, -3307474544742370100, 9202398981356210992, 4428038776913343174, 2569981260840238265, 8517353913490402866, 1169427679970386760],[-1779932136797485593, 5091723161726755052, 1243069081731913469, 2635036957859531964, 7644540293514037439, 7756786352973130314, -4463639649374684220, 6005780363634903662]]"
values_43,11,122,"[[6122034385907091585, 7278153035899474392, 7237994415339461012, -3146545422956873824, -7710839587650594058, -2496954973600778371, -4175310450265244200, 8929749330175308862, 8330936896245046458, 7157375223481840861, -3005755340577813728],[224936344264149078, 3330661216980314761, -7697154071937378043, 7729094679525172397, 8005881446119364253, 625048974224963181, -4506155787391487914, -4031840180451051204, 7267441460617267145, 449985355897545411, 746523690454378550],[-1685040145643600120, -782721352099359483, 8261654440145493048, 2112955189850688464, -8569875236354911511, -13913010026464301, 3688529922687795222, -1741094236958522249, 4346165828835114954, 8345876094638293798, 1965388344626956962],[4236191720903787343, -6481547302686771172, -3304037361731134945, -915865591792526344, 8193399013255586312, 4236654622820336923, -2284781902566024974, -2613153493537386275, 4682853177970411796, -7488822279511348065, -7190565594791893072],[-3609341083093653781, -3031268819043999007, -5409940353573850939, -3942444138639315193, 2260896063294345497, -5579200267842944869, 4326168191150512044, 7829705125408908543, 5596625102065602845, -8661151768001835425, -7391576882809029176],[-7641413313488554522, 2149108838068466042, 9087571250393346436, 2977330363060757514, -5754689436989504414, -7064151487069123165, 7874136135466722899, -111557895245462453, -339503090479907246, 6826826133140557555, -8580908996945608163],[-6357187647161444326, -1209663476467942444, -2904552590658855317, 5120461579765457115, 3902620564003149448, 3413755870604602044, 7686830209128373778, -480317443771916190, -4234884535192493394, -7971878646606547674, -7804200370045066686],[-6451879281955082571, -6463605395113649176, -5348113650348496037, 3205633205943629548, -1029794692574785898, 8599138682295826577, 3320244986626126086, 2779477000348813777, 2570997340447183239, -1893538965165879889, 4762469934500504694],[835086826306079633, 1604479590395519144, -4750632429219433523, -3863608270544125913, 6372731110517490760, 931186636693404752, 3296117592046459238, -2806064834554788660, -966253013273465288, 6090431935019888847, -2751311954318596665],[-3242329655949814790, -925647177682021901, -3063383476746752204, 2082470963081868931, -7735840403188963588, 4127658586807833162, -5550279691177987050, 4018032075265854563, 6532471681693630763, -2042293238435405116, 3985009875107739400],[5040132308415398420, 6214450597558197064, -9055977693833051171, -4458253874877993056, 9007433627280644465, -4834703607131212415, -5666971306831146231, -6846503489219654311, 3933430467794906351, 7114618543743509490, 5716250168575600366]]"
values_2,6,79,"[[4618307266923759667, -7119229692253860489, 3608821778018219102, -8252991773822607810, 6861559552039621346, -965504410862094718],[-8982331348776640075, -7967791708619742201, 2202284643739824397, -3977037847158914609, 2124258878872722577, -3499302770685007539],[-6094068227740804337, -5468875870911953788, -4833188870578885174, 8181356519631297091, -2817260137595032877, -1622767288669708049],[4380596240703101351, 5014941924521716262, -4081291290928158087, -5731452252518550202, 4072643734083302783, -7269669963285873756],[884384593899871672, 5240272003518061843, 9161489015675892914, -4031419199699345928, -3009168826859907066, -8750847779343091142],[6928438854988250077, -4618350997581912828, 2395010580170887459, -230124246804817988, 8323386364430682922, -3503427418767949635]]"
values_54,10,24,"[[-5073007027839904479, 8307775843830158779, 6083535045393813881, 5039912992055187249, 4671612518740986985, 7437006108060044331, 7818817627631637243, -1819861648822364914, -3787666670962561735, 7547238909742098486],[-603565825836950550, 8531551037359217003, 1272020496323337949, -8802815670821138312, -8973714820289783480, 6256319679922973403, -5621656534171987750, 800477066640331629, -3590615833955809587, 8409405510397961098],[8209386652682483893, -8326794224304970441, -6148805243088003478, 5237316419898768971, -7159903243872358878, 2281561891431678355, 8748105135721224742, 78590993711042518, 1973396202122796554, 772561801043704982],[-6526083552293638982, -8976291046436901947, -8280369447020039180, -1038496824339722006, 998490960996548175, 1144322376806232451, -2740252341159535648, -2988979793290851960, 7328326879064152868, -3289902241405519102],[6204750351169649499, -2641624330446418506, -481893958505711309, 1980873360054923903, 7861416781949013805, 283974151656073903, -1748529099403111207, -8583581892066707878, -3396193608276795999, 38163331921840354],[7770658277589561067, 6769252365979232299, -4965894036341913311, 8726713346123285241, -8126363516235588004, -3571555386545057752, 7554290597129263436, -551634044819884730, -9009374578122362447, 3355995091174790437],[1736707439120560988, -4763419336875791387, 2188798621649284832, -1726922386932843599, 7727491591860566792, 8388471941937679977, 6157987764098434543, -7198570239923112554, -33553841636464168, -313868353295120940],[4400389541831232097, -3492906990831218424, -229427551596356131, -7902563244133497119, -5716707305258550999, 916405503085477985, 4120218610468962295, 4366646000226562097, 6860595667978610584, -2524624041012985859],[-4092503900966444772, -5069705660432979485, -4477194566604360810, -1599233872909476997, 3104072182035192427, -4215328459956004630, -1086187770045593813, 2741174416777921146, -7992230294339317462, -2535549903259513125],[-3341151657495501790, -5963491556790026876, -237403300410636510, 7791620358542542793, -8074384431498044530, -4633833146963731668, 2981548209047573062, -1982524086267242838, 2719877806503692504, -4059130295262597482]]"
values_30,11,164,"[[-1339064381813477826, 3088443712070180337, 3346097805957854731, 6661243186765540427, 5249400886302526242, 3137067691764452703, 190889474113912164, -6590746888224085929, -5621754784804793932, -6360812958084058300, 4086349041537341595],[7596237190750627979, -520555493866717766, 7794577239542737909, -4273791404401840752, 8479990777200241593, -6463315156668485506, -7806970738119760409, 3025905286577824658, -54094015027538571, 6096899773196176193, 7269196136253118089],[-5330647148033963900, 7330540666986250758, -4480493172587091221, 8461242157937525400, -4401115650710346308, 3813257671296840615, -3197589680778855236, -2740656280873049228, -7707787659452155242, 8246022746267338763, -2352749717541644987],[-1497205726991847881, 3491348654412264238, -7526423531992756834, -1338120163377890213, -984139466362702185, -6932513157643071426, 5280201015215293682, -8521220826914665839, 3420058266396880586, -5000234440948849716, 4907706043540915894],[-8012976026160823542, 8170946937955118909, 5042262146223491224, -8459745819943706960, 6457433017276503559, 8858974945323213546, -459939460411592151, 8636962443927280595, 7950700872581165608, 6520966782265025135, -561229568023798138],[724626205591445326, 2130631219124656026, 3309887001337356375, 827447260326756528, 5830232735656756465, 6038983762478236104, -1245951351707095069, -5270730245063411412, 8052922309029205273, 1046728695023335050, 1780549202313780210],[392907404604650118, -6261789365665699752, -1604545341021463154, 6815707771365182677, 6102035126601499953, 3843852524923161865, 8491099595955799393, -5941442528260180040, -3514497542617714712, -8604334188760504669, -1388063885482698770],[-1408592323690402423, 4711831413284349464, -3997066907453172261, 4442503034779655005, 4633965686277112097, 8130017411829810119, -1655013514873527520, 3351152392575781306, -1910481532590445592, -5201297752422571666, -4656203672292570418],[1661511228028653900, -6958517935405588130, -6055132386593088927, -3320112324738011245, -3738602589941149197, -9118048393695499518, -5039931277048192097, -1321523736620290392, 5417622652136996629, -5576746098582861888, 6435942343470697957],[8254288890674536395, 179019336272285257, -6529573035138351312, -2410502766487897067, 4874706711689144084, -2620351581126439262, -9031943667472507491, 8250085045617408127, -8831450772624265359, -8447124753855807669, -6081388790294855621],[8290946475590031106, -1214452673295136860, -7911764405947584504, 2309578586769774687, 7713614185580978872, 4324349469605053001, 5167343614840607198, 5769888251501675379, -2357641297180074524, 2863737961970146411, 6284562084804741043]]"
values_59,10,47,"[[3256553292028643521, -5519211704581253251, 2136991716986808215, -7329900316293902536, 7471325429350850286, 1774554041970447842, -552407886387126291, 1322752941617710820, 4372558847931090131, 8417131692149044896],[2347429880564602424, 489044385253174134, -5209413893008014838, 6811982853263297524, 879163904437478603, -2480325913807380922, -3044346314504452559, -5643623085200960735, -2663464491423354824, -2913948212855226019],[-1134609193343243361, 4361280198786875251, 2747650864086327456, -6361640238135926956, -652713580144928420, -4647974366874339666, -5938928660993813027, 1094820664107225817, 913676643415318754, -8265214286560945041],[-696336908233801048, 7452430403737749575, -7708083440025169395, 5186867632108232072, -5069336098338062747, 24956198891340418, 4682742461557415309, 7031452454094925528, -3557587508204094773, -1996561246957027314],[2857043421217342495, -681791584290279519, 6202070859860874675, -7899060106014409220, 6098491548737105812, -2027198899177970920, 5351332560345073971, -5210271418408021092, -1448987906262759535, 4025808489025403334],[6373761734991041225, -7782383795324164259, 8121074092877513676, 7754179626752438110, 2547489623085399309, 4602957799193704380, -1989689600156964504, -7306770052223786245, 2174981700751675067, 1942257716151556198],[4687361221595100031, 5225620647115849296, 3625815377634465187, 6910941205993471582, 5330370191823612375, 770492243939973387, 3606906953927130009, -5172986302946962836, 1117055767202614521, -8916593522537117295],[-9120095054499816501, 5656825451851203583, -1161590150754310312, -5220393564966691528, 5892120859115977357, -6353431180123687068, -1005556145006305739, -2673333946227397796, 6966777860796443024, 3673789667181602127],[5422299503586989840, -7934507598214118764, -3755184583528263466, 1386873443611762021, -4143349313108329846, 9167470026354790292, -6727498222216044642, 3191259733929937805, 9091255652187433137, 1630322906841938706],[5468847651641968005, 3275313129817026819, -6229843863873208304, -6702037802217360620, -3914808765213776424, 7202318219765030008, -4986051783367883439, -3910811733890140754, -3124840957873109836, -6689511958000967547]]"
values_85,9,155,"[[7267051946942950114, -4982541504781419102, 4419003938813897693, 2394443114763243104, 3957322711809575547, -31677824455426709, 6263189516522247959, -2564217061986117680, -3498576418487034997],[7150909451196682045, -2708257197160008417, 2601855427203355793, -5908979379423966764, 7338502491356505795, -3776157138308794993, -2376843932017632409, -4557709970945721978, -3912123548689485838],[4859625994937173578, -8538215657805597630, -177589876685335188, -3609209933469593947, 8959007698343937531, -5928964125759033068, -966229092545493486, -8480661527564830930, -8912420355417575871],[-7216059813031831484, 9099526326534379574, -8448533901948244396, -5748374921095626014, 386953230413742860, 6218945932740832400, -828358722815309644, 7380969563943060297, 8971510487606451056],[4451161088795316713, 1373701757819384612, -847476195566399503, 8364247145685156071, 6886151357800319313, -4251876943796453933, -591615549021151171, 5590202443971735778, -8517892227442562872],[2525750000227848760, -1888099518388615216, -5589776522921213997, -8248634187972043841, -7943406647921993041, 2276704149817416862, 4303267671308122888, -6603794994588743248, 7912903334476463021],[-8632406276824639762, 3793481719713054896, -7611313765067531298, 5388111516365178029, -7772574358534811632, -5172995408289491476, 31322243691583645, -2194436506746550456, -8868652867101216724],[1482366484203661290, -5656173190468114346, -7459405224958920368, 5555750245270666892, 5955834043419382416, -3015546508440431212, 2243670846456095905, 6678266728013872626, -5930602900201948766],[-8316076966174763545, -2678462877806780911, -4203736361372552304, 5865248066971357267, -8531724406486051973, 1107692156679391260, -1843588921273021199, -1967613170679397641, 6851466137401126019]]"
values_74,11,24,"[[-1888694470199716022, -3888918112531986795, -480435027719266501, 4976162081826501010, 1334641096029140741, -8516523457738198077, 1830573384181648258, -5736919787653352771, 4334635054804052299, -6040310871618846098, 3473800676094420454],[-6533074789383560132, 1918409406403527715, -6908813083467892214, 7913753326687194699, 4930549530488426316, -8466102344637005328, -1093249155278719243, -6712086768514501770, 703373717025742589, -1493861154544715899, -2259323146608794481],[-5690019749845118566, 4313121406359531531, -4367991660007289035, -1914650564711625138, -2862380091660016985, -772634970298188831, -3594853453857086036, -3609416799769571710, -1229134134134309722, -784020205385321406, 7897872873119903083],[-8611980982059378685, -973584178861846370, 2118551455325173463, 5734304356843343637, -2724205697113876000, 2653579957310338034, 4595582717880514069, 3797150210524193893, -4040529553365031511, 1192321603177386692, -9104636199968130779],[-4065876270750417520, -2096646368598223720, 3855858735178685815, 4715562935435215333, -4426051131283974135, 6135439239565935932, -7312108592197580723, 4537663848815140774, -5924928736874432007, -2829824676313600045, 4988714550882020098],[-7363085328922492253, 1955824629660502962, -86660909693840357, -992117694779503977, -832319750761444341, 7029661496411517403, -8950460606063713104, -1586431359557425488, 4638322501862330684, 8811441957621780942, -8003960602774633936],[8844548440072921807, -1673029090584782569, -4187601071225929511, 3335609614171194168, -5707941939743393983, -8431040154825950815, -3305264435089983005, -9169153171430058040, 6303735925715334001, -2382064117700195066, 2823587573043120734],[-6845183352506882117, -3186269266768950421, 3481249866434101636, 7698995163769369284, 609201364408750968, 5416017574374334988, 264198858025167232, -5245425333135138040, 8244172888715731751, -2338474481122831672, -3218388434190225238],[-7848014228781107344, 4397293182054868304, -6459941750622881172, 8265564122162552561, 4717780506083064342, -8136423304522074995, 3008314690354123575, 2908849737350757436, -5828070238558325745, 1711810279301299079, -4710608417057687905],[2699964072201533126, -2872724167676257791, 5623228632888751614, -8760992703943550539, -9110457180939299114, 4033146736002533768, 357587931573602426, 7461061475918103897, 9025719191952768102, 3187473519410194465, -1091471995556905523],[6242222879329140947, -933345008022156701, -8310405071345350436, 6382807086980331859, 2218695829277713988, 4492842208256423357, -3533124145211809662, 5844465862269425653, -3670354176534705578, 7763313079062876905, -6240391365441323941]]"
values_90,4,164,"[[-5238593051334379193, 7081267704642323359, 1138579644799190265, 6816098567856159337],[955354816556227546, -5608818666292082671, -2213749324930478731, 3370184655072534373],[-4367371493473424729, 8947240243186294947, 527577705635746255, 6273059374650919118],[-633648180006067805, -6838281311390116497, -3974170605907551208, 143766334722254992]]"
values_18,9,120,"[[1516282238988211001, 3428060845840207804, -943294465520674712, -5512535194600770564, 1727723270333535787, 2301224106599556405, 8426041187870606727, 2144039239401046147, -1856531866319427881],[3900904346087616731, 4414727305974241102, -5581393395828647918, 1140317735751557720, -660959736406851195, 8006289866877252975, -6342628371822598940, -1588961907570098312, 7347827437234527073],[2947820647082968037, 4246718333727318573, -6899574976849749552, 4581952119885252242, -2996447269157018828, 2454383574109762692, 6087113834752372999, 7958854958082194958, 7602047843081194518],[-7541201017668926510, -70181461900281211, -6993174845533021890, -6601805328398571757, -3096397265237677605, -2784269628021186762, -6816508782743131935, -8087752582534264850, 6560708559360502862],[-8536791092147284022, -8351572743500972375, -6123874630811661517, -4946133874824700050, 1763357992634266994, -2717905655972660875, -4735935908482669295, -2258667014134899418, -1971386448120601732],[3882056775538654913, 2458395937154652530, -8261429313901063796, -4584452231540711696, -540436211462501793, 5124982842979299912, 2991744187785597109, 9107859386118494934, 8294719919354921192],[1764167969646854832, 5524978358898108229, 46518289720430388, -8975531788090388796, -9202973313555480784, -7590411691792179389, 2915418447934797685, 2181993105125009654, -4115064865550604824],[-8641664215933254986, 6166971063095801858, 495363106632073020, 4921244634384229970, 5722848787978781888, -4171591173748620096, 8275605215449787506, 6428799797757568711, -3848159832846936427],[-223166807481816819, -5495457123834759725, 4503879430790380425, 5556363080881673634, -3914674566867498035, 1819663911689575397, 6865581214737815016, 1863915661534098655, -8975326866022810542]]"
values_52,10,79,"[[3253594446861419296, -5420335630281637143, -9133971526057912860, 2000158013233173154, -26022840267533360, -8713738461547896193, -1176777973592168323, -7817899436277140118, -2314185820499230627, 6854696742000844098],[-350105890624498884, 874699122371511651, 1857421464852135425, 3371813724297204564, 6974031177124368196, -5887748874571084829, -9121044728808328519, 5270889836471283665, 3843857730031000997, -2402209429945194472],[8659458987292382241, -5713210449260300005, -5838065471435077300, 5193791272549024177, 1163411657664894427, 4090823912295979083, 8022198124839499294, -7919169446368080804, 6115394193113963610, 2742403048593899718],[2546404708441243199, 6390951520776355845, 2739616421028262789, -2392235888436873508, 8903214469385194773, 8865494621980039350, 7914998274859033244, 4923150342755534792, 615952917414594730, -8867959773248333566],[3386256710799139112, 1862666997362880358, 6528702958671492971, -371894128464829887, -6536136840382378358, -9072050375617987456, -6157373413281564559, -2209710640621276981, -1544690325253100612, 834952774619206133],[4015366297584479542, -5042051287572433233, 3423712320615323273, -8388667859375027441, -8737728161729064864, 2965902465691433087, -2634656267273183113, 8679537376384416115, -7036423622906301832, -8696230654424112861],[-6889125247659356792, -3497932923333528161, -8225690346052728248, 464422511022358520, -544411589757319504, 6299598280021222633, 3002522357965579874, -1641087959401450749, -2948157905165889469, -586520618926579452],[-4805427492371801745, -3336263533216476286, 32468651406755697, 8199960690308702846, 2367204015633810955, 371310498654237334, 123656665309182113, -4445910194905188056, 4599924896534776330, -1622266260149619458],[8630411626938218218, -2848884705343243003, 647069980761110894, 2850223177095771715, -8015881138824597049, 595529361285237135, -8222108014402125097, 6216567498135949572, -3730730900349325695, -3825796212458563849],[-7095144621433255081, -5673324865294162979, 2963508627718417413, 37193832999854516, -8682474069028259263, 4005514021887455659, 7132981322700463110, 2165517069546501328, -8388920491497314995, -6851369640109346629]]"
values_44,11,24,"[[-2231963857899353272, 2860797331856136034, -5904164274168776427, -2555421577802507952, -3209986275946090362, -6456879685564107747, 4164030394248299974, 7567826369973055519, 8663605587524228318, -2187863209033449311, -2339681143648946130],[690456290224015478, -3054992317214393453, -1172310441059686036, 5992891859059291825, 6948223807754749084, -4471149429834286313, 3690633305454717586, -3654075303629525040, -9079402292838345724, 6961850972731262603, 6603591025377871177],[9190079913999167190, -9070513930137714580, 4672641414868802780, -1636005328593798091, -1210716404450973798, 867692397654985552, 3580383756756994583, -5423162995689395233, -5534535663268506052, -5323009847302297464, -5689641411728916059],[3914549382890439741, 285243607389506470, -143830963134302615, 7483686029613078860, 5959507676526476658, -143477189161741916, 4312723729964220578, -1920440034958402240, 2995557942239569682, 989335328830122540, 867011436409665007],[-1438203437075898331, -5624077344476002728, -5394119735306495275, 4761487888558655327, -257325927534409308, 5276044630675727116, -5867588385405621656, -6159303076053726185, 2465911767035177574, -7829200202613470739, -9056188512972677979],[5916764495502891626, -7521345290154772036, -955237440695982403, 3715521108351487852, 8582151357333742874, 3648172001959469170, -5779645841343996330, -7698816825543284110, -2845143877448049142, -821605498131399443, 6714495326790130302],[-61300220790572390, -5480919862920830840, -8959762419100257937, -5204676295038839418, -7048588959414093791, -4862792648492666775, 1168903954000533087, 4323327418578709697, -1223491696468547772, 7830979456045522346, -9050390872764093819],[-5003909975582428054, -7923650058825275146, -5103624149165823699, 1738794990143669968, -252387056405164028, 547333893705916386, 8552480661678429707, -879938499280925109, -5707463937029434594, 879650550548452403, 5428299118602517424],[-1177019034512511907, -4512585264533058866, -4376247339429743845, -7614756585677848270, -3020850084087348749, -4127199402216566786, 9098789087649391765, -5483919544950576827, -8950615690325021534, -5534299390346795453, 500625013956004846],[-2339027808160904005, 5225704198673807811, 961275539396824149, 7227840431287965756, 6292651583454153644, -3316012683445549103, -8741805206282999494, 8321509284663749361, -4720732104344165964, 8704015603274754278, -5245603431102387021],[-7455801239665995372, -6198958458495467183, 471647972973208995, 8179112685578435483, -5541278173403807358, 2362010346473152853, -3636261417696105497, -8879914705951649429, 5749924062952491905, -3734290816052370487, -3523197065182170950]]"
values_17,9,101,"[[8390493498249881005, 125627454637354737, -6601025228925600760, -8554782416298385131, -8192162603027176818, 4643528564124337346, 2215356896624814995, -7939923961631046889, 171730837066541149],[1604237646978827587, -5074548736981487853, 8928225289227969373, 5451778026856283156, -3030581882296354234, 3072112335818750960, 6579074524891912464, -6032925000967409266, -2740129833778985009],[5355747877957008719, -3569764278445267019, -7268073906594293879, -841153239490661045, 5990244069555069924, 7781832431046917286, -7463982990460334088, 2045328982727429491, -7003534016692506696],[-6142979515408337872, 2527302904183233358, 7718306668352110172, -1747183301543933814, 8402283177664727256, -6227012882919037077, -8142061492744306, 4877600873161285260, -8265486908926628865],[3798236995312840082, -2404818624080480825, 2257051124122423978, -6555832967763013630, 5820944796913038834, 6137643394789027941, -7761587481663522072, -7286984362564679122, 4764757789493494942],[518136982504180035, -6501666759019576025, 1023719005595306838, 6422891020781499021, -5543399089109288338, 216268605359759557, 9216613340057406866, -1443968327064631207, -4753525292955134625],[-7322234251393969770, -7036378191524922085, 1770419575421551182, -3608653364600774306, -846874074520651703, 7043433934859756858, -3788130826455708122, 9061417711194966030, 8202183161306760521],[-883930456393947317, -1214356328798841367, -7781947169952862444, 4509550723884137202, 5177965372534719425, 7556334829409024853, 2689053319331670095, 2944507252915502070, 3211685463837911603],[-2917901662319124368, -1416836911747874511, 8328867757217282843, -5038034230343537725, 6712468367946375859, -2255800346515331084, 3954911327702399500, -2464274825059170031, -2515258091713667211]]"
values_36,11,196,"[[-2624106183391043527, 7230002854890985324, 7421767337906297818, -9051721354054624787, -8688803464230761909, 5498744000885667111, 8469093553353923442, 7310163377172402497, 8367282768251594021, 1713237609060113553, 8724037478570675366],[6844999355763856031, -4825875088952432346, 6816627240539354848, 9216454034509348278, 6006548320929313770, -4985160462179595867, 3188586094631061274, 6462463734087604326, -3471596231055130545, 7467523829571873579, -6898184190103529799],[-7109741242087960063, 632930407951686749, -5863512679481435194, 7009269721106012336, -8191075991220262964, -1203628336171797024, 3188807097670930016, -3697054451503475419, 1656350334194939055, -7342666654213518108, 700197038636621359],[-8463014038816065889, -3932526515802189838, -2369285154466518497, -6706202734377134355, 8479510158284442356, -3291449534788339523, -8785703502560200315, 7104774096789649450, -7108502903082802363, 8800488965373804948, -4673107739678021547],[-3372420600585470590, 2104766124157549298, 7801087418022355537, -1233761606686128510, -6272218281500555651, 5248639110849873593, -8668326006584121187, -7021678491379510008, -5192612410387046088, 8863274834932895579, 1823129202342028802],[-3780153745584813053, -5848473885570039439, 8121260165668988746, -5016433532791236997, 1845401764286800694, 3728175068867369868, 7526521833586251315, -7205851717867558440, -7090061387342326118, 733772336507801168, 4331303048507851968],[-5735253334142294141, -1853567803052057810, -425278706470979710, -3641777073195157684, 1508189978907279523, -27432124791460657, -8289947142824129033, 6476354576326871553, -6331749160685081005, 8349172693824379076, 9142016189182049176],[-1221626792640836961, -6051111395423384421, -392803376103112226, 1438816163340111036, -9124987614286943318, -8878093554746026138, 8918092311291723685, -3033887946172740941, -6980431028377419287, 3786560107245121727, -8963805681877822105],[-6620748189148792579, 4732356475266844119, -7636693885040599074, -9134075151745576215, 4320637431881180459, -5907658658778625980, -5580515033529622747, 3407633548401563247, 7477015265766166124, -4077775803483041022, -4963528610869887221],[6949530914055895324, -4210011812249199630, 3731633541569803888, 23238549163150979, 2587664315330029368, 4295800609657469818, 555911210036955556, 1727533153720631839, 9084706664384060704, 4412089599623219885, -4202580662928976681],[1735306503758442540, -1363442685718475179, -6728244593761443264, -5159455313836204636, -2295076461954367976, -932063215983730510, 2398768819831505578, 6171122235619369121, -8148040410462598812, -3213263191956135059, -8698958184985473334]]"
values_49,11,47,"[[7666838837622505989, 8443056696033709695, 3720424515718543630, 6089504419829920614, -787812901484968055, -2422644735871972967, 5705512246263543736, -713327863229043463, 4583206263796441994, -16341657648786633, 9081109312238367682],[486999038261353843, 2719693727198793564, 4919182692549259808, -4501069570263636161, 4559231297871421801, 1847172137652219941, -227689074674677656, -4564211209500350540, -6061305424505892956, 7701452491190203474, 3792927666114617658],[-7059914783962849872, -395785379531206629, 4785206116808416947, -1962923054006804272, 3050851399995957173, -4232405842954006322, 6704118440420697145, -1821037609187617865, 907265202324034198, -8177047451619227865, 919347369127647631],[4276912812662531821, -1299075851553199377, -4962835208215525687, -5253525685171770048, 6454193390939812662, 5922109438485940265, 6166552631775971282, -2505820955964590033, -3241805386017541954, 1238403053139907680, -3387157135109367086],[-7775382739641463099, 4402017413037537767, -901847636340034699, 8951585883493406877, 6210748088509761393, -541133149909933862, 1440790447931467532, -5602420469119628867, 9062946385702793716, 7497016301899406546, 3826348211721527673],[3939710426978228776, 3532108384712689654, -2590685918308151564, 6607842601530503409, -5003309007874021951, -7757535155125202650, 3039330158871646528, 8721443350596500734, 1636977543081547739, 9020672703709022409, -9055030628197393849],[6743260333994536129, 1902024979067998154, 8469762855656919345, -1003768478317736085, 3021730990909500812, 5707375321986320996, 4734627197358756554, 2916644632455487656, 8506925197077242230, -381468357920631631, -4862454004361413490],[-1528398802743608095, -2431480892783838632, -3342757965360988426, 1896726440752715638, -2388250727162448668, 6509820789975270997, 7353881430837913466, 5187549029053458488, -1224987428413768760, 1888752595720475903, 1611109264692567010],[-8975620717122962429, 4886598145352717645, -7199981433988878304, -4752387415281210443, 3607700708414980634, -8352635511846976664, 4546979442805987394, -8057022478475845134, -5801079328379252851, 7352225400713792351, -103675679897990044],[5688168715812234784, 1813093328840117015, -9016286692147827683, 3465249269096984532, 4506280000323260939, -2922667892854470438, -4877918118826800919, -4775679480401631035, -2955627877304038097, 3043464759107956479, 6074494913387300699],[-8348996516342607254, -9037615163929944165, -5195654177345210199, 2358190749989951174, -3934986137927994006, -709992264561781573, -5489097648345574214, 7953395971233666346, 8833952831420685835, 4284207089521541546, -8942490943952960929]]"
values_86,9,196,"[[3861052665368701586, 1007543758842492469, 8254015578188561468, 704151063443584642, 7795396746992964636, 8195609657584251568, -7567351457376841975, 1781716275611676561, 8816873385006039231],[-6930144204184432925, 7986854276772428422, -6363881470462194045, -1370448870245096390, 2626615094128627667, 7225094893059878202, -7936250380342164362, -3452113773217586948, -9042326153267618836],[3633501532916175507, -1379232882082611441, -1698451272405721766, -6951212767778004153, 6668388374103835992, -7558799014941993888, -528126615351867099, 1625024055805905327, -3886033879087363931],[-1657285794537967968, -7593125548304127719, 2373392608975136991, -7091344879008137477, -8271064865039602405, -2874698053428706546, 2972094727341485447, 2609678607591298680, -5734562756835737165],[-2481363522450718391, 4219845014786797413, 2800609923298310758, -7646040927446236287, -8396870716602334524, -2940977773243715614, -3769743039816250011, -4110088508414146083, -245266127876007073],[-8613757147028500329, 6631500614024468951, 6772517593518560467, -2173648316639190013, -6339400829672348368, 5477348246150422928, 5490962467011899535, -1330982992960598902, -6677242667473765413],[7012110203811736344, 8807673869142665066, -8595694396498329142, -1556397105249967910, -389756295309859378, -4668675316815931765, 7906693082263689605, 7008126092867358404, -7649810859674301373],[-7768573734495244121, 2888421551983239938, -2768739033051671266, -3362616687029100048, -8570762143836240733, 3024597477027153441, -3724459301861808199, 898144307040578256, 6800696828776587691],[-1204223804566225133, 6484645061604734038, -9202947589197197575, 5128666382238084407, 6993576840808295900, -2845629469583428232, 5188087518798952669, 6373039991010961807, -1298922890752672313]]"
