inputName,size,available[size],allocated[size][size],max[size][size]
values_53,7,"{1605376210.773, 2095524727.298, 316704352.671, 1904655692.915, 496109096.006, 1944414796.162, 1792551753.686","[[2002110822.204, 3206559306.52, 1053651546.296, 878059005.383, 3842108297.022, 3693059576.385, 2085788415.192],[1500198001.193, 721424892.266, 1299766049.174, 2943197672.844, 1734269054.926, 3191681453.844, 3384619445.909],[3685235744.432, 683179771.639, 176339655.697, 724909090.05, 306636612.028, 210648420.109, 3637333083.781],[4025877447.35, 1055261506.402, 967664341.887, 862049127.07, 2232386853.757, 3445271809.982, 3171359190.981],[2540070680.223, 2902685764.063, 2991628071.349, 910702481.841, 2382021827.568, 3342885583.342, 10335591.706],[3142509719.038, 1600127209.887, 822749998.5, 9043927.356, 184909363.753, 884438946.097, 501715719.074],[2468354256.754, 2171591351.126, 925080527.334, 1731122234.468, 292934495.312, 3095759107.33, 3714321011.509]]","[[1899394056.988, 2936783377.623, 2990343700.17, 2869694654.935, 2779495827.942, 2365942679.46, 2647815589.02],[3942336750.51, 2380102119.215, 4186343078.229, 1395895442.682, 3192419652.416, 724092483.512, 2414728944.014],[2459184531.407, 22305857.553, 213311989.319, 782309537.448, 3914589711.302, 173453611.831, 3352985914.389],[3079013140.323, 2580247534.0, 973386417.47, 3812546758.23, 3238998664.894, 2806616052.973, 1318432596.283],[2717530320.424, 2763758938.878, 1365176146.203, 3344581658.673, 3216054614.38, 3732762885.525, 3346989180.091],[2734166626.423, 2060268184.042, 3783366383.903, 3628434207.155, 545396213.227, 3657262972.78, 2386063842.581],[3441054552.515, 1606433409.133, 2469003936.435, 2775838493.658, 3127638674.765, 2562359155.286, 2552654610.2]]"
values_8,12,"{513151066.958, 1900425875.233, 2910696393.647, 4010513938.376, 975898763.807, 1153041135.334, 4083044818.436, 4271617633.603, 3716611745.982, 2182906308.695, 3594189532.604, 635101657.921","[[3611149868.658, 3593370352.362, 1367335876.099, 2205524271.74, 1517126873.02, 2065511115.009, 2929498292.61, 3478738475.725, 2395946624.252, 4183406117.079, 1071017586.43, 1541294188.723],[2689908328.962, 376660251.416, 4069949881.992, 3696491974.989, 1031539792.844, 3281995231.261, 2324764013.868, 2927300908.485, 158246002.84, 240464395.204, 658243267.433, 1932239498.895],[1650586229.519, 1239525012.015, 2191547068.376, 2317388876.079, 3554979390.803, 2949092273.202, 437437239.711, 2159901503.605, 3437355596.203, 461150913.153, 168215160.795, 1587270341.987],[3903688914.717, 2088101151.489, 1442196717.416, 567290635.317, 3224318242.978, 3807538884.855, 336287005.268, 2851421994.618, 1761884578.316, 2577544189.915, 3538168382.396, 1605648841.718],[2746854876.592, 1605040366.919, 1321200724.054, 1645457826.109, 2455586232.312, 273941827.405, 692593556.029, 4275125798.72, 908645051.86, 3091621533.022, 1973915717.717, 1993608390.932],[3097499958.871, 2811453946.617, 1412188288.404, 2685672221.524, 2715291785.039, 1877666119.122, 3745067485.402, 951690262.79, 1876341313.255, 450494047.664, 3792682917.159, 1943362663.45],[1557255803.406, 1911858516.067, 1461598317.377, 2917319774.842, 1603987011.037, 3970079715.117, 1499986732.316, 3681601356.626, 1795013446.931, 3211315784.473, 3666819386.516, 1399100418.389],[142658885.445, 503265792.947, 236991260.017, 3065565414.17, 3973227659.841, 2163252399.566, 2098488660.799, 1149014207.889, 1687853862.893, 671456479.737, 3772205097.955, 3841121001.129],[1603780306.908, 1321720208.83, 968409882.852, 2671024122.143, 513212244.515, 2107146301.507, 408330246.817, 1413143759.99, 920148140.772, 560208992.51, 748072641.48, 2586658282.458],[3555857441.71, 2221480540.106, 3204985865.825, 2965728222.912, 875246426.253, 3093586906.315, 1596637364.544, 1742532061.989, 1620884659.399, 3522549197.417, 1070741942.812, 2219052450.725],[3048996681.459, 1849083040.145, 2021400614.062, 2501926545.895, 3138755025.034, 154175426.061, 2589174202.646, 562263723.307, 1774796981.665, 2230803925.671, 1667276598.286, 954993233.687],[2917018472.747, 3447871996.829, 1676559989.047, 1718414997.907, 2211798090.42, 4030473532.84, 1741964695.142, 857418910.271, 2039718483.059, 3810043043.51, 3994539383.001, 1886636173.982]]","[[4111638762.551, 1669687440.387, 2694759591.474, 3091347969.86, 501947841.601, 2263974305.135, 3630874792.246, 1797652950.745, 2152145004.832, 3310432064.048, 2726370188.498, 2794615436.455],[3940584288.346, 2753662402.113, 3409114681.301, 2283179652.436, 3577988440.434, 2014895300.602, 266603883.294, 948512359.951, 4131770741.134, 3768160291.941, 1576247305.133, 303618432.644],[2958070952.762, 3325776427.114, 3975646270.275, 3426374857.4, 2135283490.222, 1793994750.487, 2114954448.739, 3606684607.63, 2241820845.812, 1821320198.745, 3464313301.502, 234196393.37],[3956259715.68, 3203213906.037, 1059299540.75, 1800760348.068, 2772839352.281, 1617563114.87, 3313135276.478, 942446856.938, 315486850.411, 3841295285.066, 3523000704.88, 1100981638.511],[15135387.605, 1039599411.991, 2980633779.834, 1445227497.25, 3746319079.918, 2573085223.476, 3415865986.755, 523104428.854, 2767105154.68, 671782438.747, 193216645.407, 1967823151.8],[991897937.753, 3861422404.355, 1468823165.336, 1019975781.687, 3242515554.462, 3627160061.218, 1724924293.281, 3971716124.97, 2304362540.754, 3899378775.8, 4157812573.853, 3939269113.139],[3697620451.557, 584575228.888, 1829186138.769, 2553041836.621, 2322767902.717, 2288662199.922, 4073148436.407, 1270597581.195, 2145925683.05, 1473913645.199, 2372094028.793, 305933982.217],[2469887918.175, 533325802.924, 3348734406.983, 2678037148.43, 1352992960.373, 3406796354.777, 126940902.593, 2016758857.382, 198137688.999, 420347476.619, 20513215.182, 629778157.273],[3191651794.568, 529049916.381, 3404928455.591, 1611061704.301, 2518204077.779, 264562898.997, 1396937707.123, 4030609035.51, 2266668358.513, 827149199.753, 2478067915.463, 2384320260.99],[498931616.139, 1406518788.467, 558406270.537, 797043623.328, 831292829.571, 1410680748.217, 1849610754.666, 2915839741.343, 737098881.477, 1975085737.895, 2827417026.883, 1364215118.809],[3557957583.319, 606392985.703, 1880152560.145, 4202074350.654, 927393977.728, 226018208.504, 3520705097.875, 603608189.796, 3596826037.064, 1945386344.789, 3889543744.223, 51423766.293],[316933785.033, 2157491527.557, 1970170487.869, 1046793121.29, 642442637.974, 2309589647.331, 3207296890.609, 82579255.874, 2361217818.478, 1958844015.546, 3534277369.249, 2446336509.836]]"
values_39,8,"{3598534864.818, 664665465.967, 2715507500.647, 3085723023.993, 589680418.195, 3622018256.749, 3779752144.311, 2850106778.451","[[1337955108.828, 3864704028.488, 978328287.457, 2722673480.37, 1103241342.659, 2840638237.178, 2087894083.729, 3820622911.543],[3020700580.699, 86929567.797, 2595383404.073, 3447425095.46, 4291152043.355, 4283572781.735, 1304787818.929, 937848279.14],[3606925259.82, 1614158831.198, 4051986858.655, 899442498.318, 3757155431.3, 1771784159.538, 2604263846.776, 1035351808.606],[3657210117.339, 2887932748.284, 1302051887.749, 3349687760.672, 4135194937.064, 3407560040.214, 310929734.146, 585691921.586],[2345135326.708, 3852965210.917, 3537014631.496, 336345851.537, 1756219326.958, 1062721647.809, 3378612566.512, 461502220.644],[1540016839.781, 3710601233.978, 2304030635.132, 3841624933.729, 903400349.594, 1663859202.604, 2389183154.755, 2156155431.677],[1430378481.19, 991459637.761, 3924992252.987, 1732433060.445, 2418558349.675, 3439725211.524, 3712765744.216, 3917599680.877],[2551352711.891, 3252110211.489, 309730498.05, 963256925.299, 4282263944.023, 110579186.19, 997539960.547, 2826119198.386]]","[[1150808030.884, 2902971849.553, 863592536.578, 784578922.896, 2623815509.889, 1309494764.757, 352901619.096, 2049623259.352],[3413206520.127, 1691154693.834, 1723336167.387, 689473474.516, 2647980831.161, 2215744269.316, 3484309926.369, 637016161.853],[1181107091.96, 457963071.059, 2806644532.805, 732983432.308, 484340409.565, 1014515434.147, 4220518941.927, 3650012275.619],[22235840.361, 80555361.944, 809098779.118, 2174451369.587, 2895922555.541, 3151963079.759, 3599021884.603, 1187395395.612],[3813396387.404, 434467963.816, 149652736.094, 1297310471.111, 3455375878.817, 721651841.48, 451823868.045, 836870727.791],[1659727648.854, 2802119496.832, 2884611863.254, 949379276.647, 3757745046.168, 2988380068.17, 9559693.905, 2216488549.93],[4010179896.811, 2494021035.739, 1749687567.546, 2842925261.077, 1709442438.817, 478273324.69, 931409451.808, 2788796976.253],[1596838880.327, 3469594574.645, 2676745121.917, 711178155.022, 101749328.591, 3836946572.518, 2717213575.242, 2956956908.713]]"
values_47,6,"{3368931884.826, 1404755109.418, 1869537153.183, 3157253822.246, 1328900973.541, 1988349931.341","[[2870660864.229, 1793444314.988, 1030857705.552, 891091325.358, 1609082217.666, 443734706.542],[2693293111.444, 2096655652.083, 1555142637.126, 1906837422.518, 1748678663.124, 803050937.465],[1642049917.173, 3916169373.051, 502725048.646, 962184359.95, 4156773421.506, 4293373745.633],[965608088.611, 1840028732.01, 596299981.45, 4152902829.264, 3098104169.818, 1766887888.793],[2059857312.287, 4242039759.106, 3413969099.921, 684770190.843, 4110308598.085, 1705558841.542],[108547078.923, 1721458884.19, 2481776046.807, 941624542.851, 1341468307.515, 2719003309.145]]","[[1788379118.405, 3348663512.869, 1017704661.164, 1666197279.308, 1481573264.554, 864995531.468],[584214779.89, 1131444310.928, 4278094322.535, 1399352657.704, 2511226890.35, 3244020599.082],[519814197.72, 1181225415.712, 3905893435.804, 1100038452.299, 104408677.257, 1397511009.007],[1190371646.832, 2707269893.771, 3163705461.607, 1086529581.819, 1155348000.75, 3940342221.861],[494326418.899, 2611579782.349, 1069164808.222, 1890123118.599, 214491054.727, 3131723243.58],[3676566204.683, 1670185879.158, 2764235996.767, 3525429473.651, 1414524196.662, 1092695967.109]]"
values_60,6,"{831494663.354, 2988556399.894, 582252273.1, 2438171260.298, 3084789728.621, 2277678198.542","[[2828008339.347, 3587279999.886, 3169873607.079, 1414333880.895, 580625621.772, 19356332.283],[2885286643.979, 2369921632.628, 2472928426.628, 2903506348.196, 3867867700.125, 2642173248.61],[1409566377.723, 2578782705.495, 3075708452.101, 4094550031.187, 3272042943.169, 1709407284.99],[3717155003.926, 2388816611.059, 3494142019.455, 4006652211.871, 1933689576.428, 2880679428.739],[2243203857.309, 3758815789.472, 2488620453.2, 2227865639.442, 3782889434.965, 3725028531.906],[1538053621.198, 2850911667.961, 1917747678.794, 2649956063.073, 4181559411.425, 430749855.161]]","[[3503829517.355, 848965711.241, 2046287081.06, 40916663.073, 536545701.216, 2959186877.825],[4198108054.036, 353338227.041, 3440976924.115, 1748776766.962, 3004411162.665, 1316907186.697],[3464100093.749, 721869169.017, 1733177566.654, 2895205980.99, 1859056487.631, 1128818037.634],[1305411992.162, 3489857575.927, 606885708.352, 4197676550.231, 1110208702.414, 2968184666.328],[589033064.225, 1446964447.065, 334898610.614, 370080720.433, 363614775.555, 3462759386.074],[1981498254.874, 3472019901.903, 515864505.922, 877798215.558, 2582830083.658, 1961629355.186]]"
values_89,2,"{3386963591.567, 3466678764.784","[[2609071293.986, 447426074.061],[224842629.876, 3128477257.776]]","[[2500123760.61, 3697689712.609],[12852424.63, 1910975105.122]]"
values_51,13,"{2726429493.663, 2656318395.147, 30882384.489, 1299184896.424, 3148635061.977, 1755602084.031, 1749949402.071, 4282567352.268, 2695619995.306, 2793966256.137, 2834114377.233, 2004743191.858, 1985744739.05","[[847202599.64, 1104052402.342, 371976598.266, 3314181415.466, 3697766926.803, 4241895164.113, 1456948844.02, 939336019.989, 1952212560.065, 3747554253.386, 1433055935.675, 904757998.988, 1961123061.138],[3784001749.513, 3998470939.823, 2279310978.867, 3483786220.562, 91161644.566, 3447968189.206, 1623386490.834, 2449114098.841, 2130239363.387, 3168476383.772, 991012727.675, 1524899369.658, 680319726.945],[1126025627.28, 3787244417.168, 1594825522.43, 1325723033.249, 3181963456.638, 1808588050.984, 2161029484.862, 1443029415.768, 2850484761.005, 1255917803.737, 3351792239.583, 3384135656.24, 2325081838.334],[2465059734.249, 612917146.979, 2806383467.928, 3664267728.92, 976754457.71, 112891976.39, 2136093359.09, 438469423.639, 1219112264.204, 2004018484.879, 4218261739.652, 1640908175.791, 544668304.851],[3732540009.718, 1121265029.973, 788741127.562, 2038775526.56, 3917854529.297, 3215470781.435, 2137898172.707, 908827811.296, 1689087188.678, 2720888494.942, 370672175.861, 3591215188.155, 1350504227.864],[1152765114.106, 1333235168.535, 2665053779.794, 3909733783.37, 608499513.784, 3083267234.71, 2221211443.945, 1061687776.275, 1867210115.488, 4006537945.948, 4197742153.775, 2777981039.847, 959148297.678],[3496348443.346, 127731853.33, 3419800124.787, 461129702.723, 336405924.278, 3401881287.345, 3339260116.432, 1368271181.643, 2855157553.204, 2295704691.564, 1571520503.266, 3146166944.54, 1784684148.908],[2778072829.167, 1248180151.683, 1871637600.052, 1686694284.79, 3333476605.046, 12201143.841, 3054157291.268, 727044818.838, 1825512305.496, 1280380402.832, 2303025701.998, 1992649376.802, 408185082.225],[3476735423.414, 1630884536.957, 3416744749.604, 4240623721.208, 71998614.689, 935710358.23, 3683523593.125, 1350673138.045, 55219771.128, 809284257.617, 757926878.113, 2000486096.529, 2234442998.155],[1968800492.606, 361941038.77, 2265314251.687, 3982095179.295, 3366190464.381, 2041027003.455, 2845880858.602, 1601748946.12, 4112298186.362, 1264456160.813, 3091433884.099, 3818087004.835, 2694245545.957],[1499095469.853, 995656742.432, 3371471574.751, 2526677156.067, 3043998378.758, 717899304.947, 3703062247.709, 1893949781.857, 3851471409.334, 1830283379.606, 1238913103.441, 3197062707.496, 789808706.431],[693969260.791, 851966976.861, 1523340148.2, 1638824525.824, 3212283204.449, 3983161358.163, 1332908346.259, 317881817.183, 4021595889.599, 3010037239.543, 2955647044.973, 3744367056.56, 3161806073.107],[1388344506.462, 2617834437.082, 2776857816.66, 2634413652.213, 481490108.072, 1960198708.058, 2777445460.887, 615594503.638, 857515947.631, 2832920913.377, 2204795244.025, 834310540.122, 946889419.516]]","[[912739314.021, 109004012.31, 2100769839.686, 1035083621.342, 2653837498.585, 704342710.735, 3287542109.507, 2107533758.038, 1032630912.212, 456593863.589, 3292489191.552, 343038947.719, 1229777819.703],[3325082153.436, 3556961554.097, 2586867438.928, 992403047.109, 2259572038.616, 372096413.859, 1393753487.766, 3188866941.751, 211079968.858, 769918923.259, 3469433092.861, 198732852.028, 1059594092.928],[3804360789.2, 376928349.334, 218572265.654, 710488342.465, 2176548361.254, 3116292468.717, 2465793663.897, 1888415532.056, 1741730673.258, 58410387.332, 2181578435.797, 4144186396.125, 2161565294.095],[3375085879.34, 2061061077.097, 3943302259.812, 1971221078.796, 3608819757.229, 3089565347.155, 856440354.691, 2081245474.322, 725149186.008, 1849233970.537, 2571449091.051, 1357448285.773, 4225014787.453],[367376588.899, 1367236180.626, 531496705.282, 297381130.909, 2500818118.183, 3959363920.767, 196371146.511, 717661838.329, 2054480849.007, 1725044367.142, 1625309188.589, 4269252530.732, 3242923010.169],[1764166814.294, 613073332.985, 2951305734.414, 1766877668.099, 1898309388.065, 3448418889.883, 61496275.951, 1729345349.211, 482238674.478, 667488819.445, 3506110558.6, 3297642511.818, 1300515112.491],[3476733673.079, 1670589346.629, 1239020277.603, 3338721971.117, 3152727450.428, 1066457065.571, 1932349833.16, 3117545909.089, 2648867406.863, 1049106296.245, 396967640.794, 4019193584.327, 1511853692.293],[3549051070.153, 3154036787.968, 565674306.613, 2276015457.778, 3780047830.505, 1940087712.451, 1915927139.323, 927003459.032, 3256250056.718, 2573820159.72, 1488598423.327, 2858312186.626, 2497091569.777],[1070109858.602, 4044716229.591, 3750544661.444, 1325846790.792, 3687478999.382, 1357324744.297, 3973763159.383, 2618956297.473, 2193716758.978, 3206492182.321, 2675156443.276, 647713899.023, 4101879562.704],[2263933327.903, 166856393.663, 1737374258.038, 4000784509.43, 4087664701.768, 393278925.079, 4193376566.9, 2593737037.955, 200116977.036, 3538575273.733, 1787995503.767, 4103907562.586, 2492513794.368],[3758152314.697, 3357160933.943, 1700848845.897, 1137615938.306, 2156981856.303, 2591887950.331, 365164645.072, 3678366103.618, 2933213823.321, 3616715704.652, 4266427218.458, 4246653031.335, 1154233854.888],[72449122.895, 3491613108.312, 1581854413.46, 2139907806.808, 350134641.388, 2596520338.361, 476317777.962, 2725384548.521, 4274899375.184, 4212700504.651, 1326421735.306, 1724784329.795, 3587463248.542],[1218124175.859, 1963043225.474, 2001876222.485, 4098737919.596, 2971516096.453, 653836422.938, 1187536704.089, 1138647197.073, 380247183.857, 585790741.892, 3713977055.031, 3691865543.043, 3546918517.532]]"
values_14,11,"{647440902.969, 1758095051.349, 3566078563.261, 4078373705.724, 342289788.56, 3868160663.461, 2503801196.623, 3541665297.303, 2772636386.718, 1054466253.22, 3545715022.15","[[395648301.519, 1141335266.819, 3526636679.273, 2155319780.719, 1516971019.014, 154134562.454, 3479677338.151, 3662021510.866, 921088270.511, 2734179302.477, 1733804095.519],[2336050795.782, 2689966414.211, 1136796173.941, 1504732265.961, 3132693024.583, 3820361055.693, 3358888710.068, 2679353480.09, 2391053466.954, 1802261788.088, 3885391361.181],[472987606.951, 2878056340.127, 2766395431.419, 1288686034.577, 2000925838.131, 89235062.818, 1443962944.764, 3029768897.216, 1198154427.04, 102187312.747, 717740244.433],[4138904269.159, 4173060089.979, 3639330778.423, 3581108425.121, 141453420.249, 3214409006.639, 2246697944.287, 2995306424.277, 570778450.328, 1853622491.871, 1071102271.336],[2612706394.92, 2104789966.627, 2388054603.528, 1426802646.546, 3156571462.926, 122884226.708, 1305120991.217, 2954094917.436, 3990128899.028, 1192178348.651, 1002213186.765],[2869405552.919, 1879678250.982, 2732056393.345, 97880571.38, 2455136776.239, 2054675502.285, 4240290365.492, 4195246925.034, 4032010720.063, 4261110029.115, 2439359675.105],[1498862317.501, 2847541573.008, 1675548055.02, 3814920449.531, 3775004491.599, 2696868782.824, 401388298.85, 2354700724.718, 795456821.292, 3913834534.013, 2583494095.966],[2532734091.593, 226195684.386, 2526280045.101, 4103352902.58, 3198102627.974, 1185839217.886, 2350313077.681, 3413918683.734, 2450504380.595, 3021462677.691, 2538167430.708],[1252130799.65, 2658102224.287, 1128263316.154, 124123788.494, 2477939192.654, 1159186186.474, 1530519390.316, 2672373173.331, 1444123629.215, 203382929.304, 1505780537.068],[2556760626.939, 2600721778.535, 3742206801.834, 4146584232.549, 2127159096.172, 98130581.869, 1943464838.462, 824805753.596, 356107982.427, 3245296538.161, 1151826727.53],[202550204.288, 3488268699.674, 588000653.718, 649272520.102, 3366752929.5, 3846702801.565, 3481683221.486, 2152459763.438, 3366056684.952, 3016593958.83, 569306345.553]]","[[4241429000.183, 1159351127.894, 2511513401.042, 108650243.571, 2607909088.319, 4067211577.604, 1129412800.951, 2170211568.255, 984785982.692, 3153383120.272, 3796641623.926],[1543610421.058, 3080436559.419, 2709992811.181, 1666387277.564, 2265008015.669, 396520502.509, 3883848861.388, 4027421801.891, 114070354.638, 4088134166.069, 3400323830.4],[3355675446.82, 519057167.87, 2036882358.601, 3909243125.587, 3176471016.216, 85243831.158, 3154081840.481, 1815307233.65, 863551294.427, 3337644017.474, 1207168541.986],[2894449069.249, 1751474518.481, 4058720064.929, 1118926245.725, 1767207646.649, 2208020980.494, 2334482093.185, 1526088957.148, 3537982629.309, 193968546.929, 1111625458.065],[2735851898.128, 4185076130.039, 2542408765.336, 3282397392.917, 656380850.718, 3684679821.444, 1638655949.022, 955063271.099, 2472011207.198, 187266878.832, 1636406757.669],[1201074067.705, 4175584290.022, 911390406.476, 2515237300.19, 195859368.655, 3862921330.923, 1465989050.789, 4167422738.814, 1202919687.892, 733567460.126, 249173190.434],[1680768021.919, 756714821.056, 2493030083.413, 1199866498.282, 4266031558.719, 2707940485.847, 586194257.856, 3784931299.189, 3298653755.01, 2005931846.624, 2059870247.276],[811083575.847, 3320089950.769, 3849690619.289, 1352514126.981, 4144000198.113, 187145956.74, 1510808596.351, 1742480900.252, 370945266.452, 2237034078.269, 4117767796.733],[249018074.538, 3006708287.377, 3976194328.406, 3948301102.554, 4111981241.917, 2491309675.673, 3872663516.837, 1467811877.916, 4014473214.511, 3373941778.358, 903322611.776],[1813182983.74, 3897321794.104, 1701956434.552, 2735568271.928, 2670032182.286, 427943636.107, 244702662.991, 1058799916.829, 178727899.771, 552228413.703, 1582195861.868],[658340762.115, 875842364.671, 4076338315.543, 78080337.554, 2891811771.245, 4091104127.623, 340702513.266, 4258280381.52, 433648244.106, 1192013554.568, 1974177195.369]]"
values_28,8,"{3621207068.641, 1268258676.544, 1275574175.571, 3746887817.536, 2676751423.92, 1845587543.967, 3086684683.01, 4218857255.985","[[253242379.511, 1263945239.631, 1063651517.791, 1783490493.214, 448155229.748, 3253774197.028, 3788139174.038, 2431507766.651],[2520133863.944, 2556214220.373, 792597621.53, 3767706390.528, 3015193905.334, 3076018711.577, 339479647.835, 1955060618.03],[1937649988.169, 3179150877.254, 801625862.7, 68615670.913, 3235232108.674, 3241551626.79, 1656342117.931, 2471182475.453],[67715808.488, 2793779719.666, 3874412001.975, 639646007.382, 2788986459.283, 1930245639.053, 2842877711.191, 343602085.559],[3126140300.661, 2892040174.236, 2895059388.097, 128891585.031, 2207615348.771, 51940022.45, 740420176.21, 3013606171.971],[1823989539.417, 2109431464.372, 210219368.588, 887461376.206, 2691145449.768, 1687956666.285, 3289868334.497, 3314791409.703],[3394114173.445, 1820316418.005, 853617651.941, 1822488335.232, 2812725648.235, 2618333739.286, 2368411881.501, 3538216666.557],[2111857401.592, 3568579247.216, 2434035661.308, 1165199699.053, 2388435955.576, 867791436.802, 2113335060.638, 1813996328.554]]","[[524021468.004, 73186040.412, 1389666620.155, 3110964336.335, 280385265.961, 3961390731.288, 954733329.935, 2685177074.019],[2201903625.399, 71184059.62, 3962681643.535, 1477098748.459, 1489772554.654, 3390367463.247, 3203275555.607, 850006425.69],[2771619988.208, 661475197.565, 3372493459.541, 2883710946.938, 2849690017.947, 3476687879.913, 2993884791.857, 1948982233.512],[2680343052.07, 376308366.767, 1395235595.467, 3518392940.276, 377888430.277, 1979912109.605, 1679517197.749, 3417521318.613],[3084876981.399, 1355438524.813, 1896919455.484, 1177744831.797, 3532938920.839, 3802958818.551, 3112039996.304, 113697485.115],[65697606.472, 1616051860.285, 922728939.773, 1110350502.222, 2678162915.748, 4238198180.22, 1336614298.549, 688223286.285],[2858545909.269, 234637716.595, 2207755980.736, 2112633238.75, 3450943766.844, 197318873.212, 669113507.816, 995103811.932],[1476387141.702, 498443177.067, 4163080202.009, 4223886033.895, 45585992.077, 3472278647.597, 567245264.83, 2374478180.235]]"
values_16,2,"{537180738.665, 3920360348.546","[[2828251347.819, 1996215716.449],[1759727557.831, 1805515566.195]]","[[3068286890.781, 3677549254.831],[649813362.581, 2749657024.3]]"
values_34,4,"{1879009291.763, 2630342459.287, 4031220802.058, 3011538673.649","[[1818752893.022, 2368604620.622, 1622514879.766, 717585893.197],[1107593361.401, 1005656807.238, 3681121400.254, 1393641734.381],[2155659070.676, 2633144033.841, 3761640942.713, 446978115.667],[433706895.104, 863066347.927, 2147986037.341, 3207916330.034]]","[[907953686.895, 3809386184.498, 986461556.667, 2339136708.293],[2313622683.163, 263186222.399, 122390187.613, 2692643359.466],[3184468706.357, 2104625264.24, 3196375509.123, 1946813883.718],[3927015282.198, 3845108008.558, 3733514570.093, 1561461568.309]]"
values_82,10,"{3237725735.017, 289203158.827, 2093566815.117, 3100960586.512, 3803902107.895, 964521586.133, 2441750138.454, 1856254006.359, 4235693508.38, 1547096992.245","[[1499661880.447, 1163292090.66, 915402584.889, 1221819924.874, 1329242496.5, 3345499863.394, 3028609765.228, 2096713751.51, 2876821391.602, 2183116244.989],[2945615597.077, 2885541429.862, 1614988758.176, 235789293.899, 2788677292.969, 1610840491.128, 1558973006.473, 2782944984.613, 3833913483.654, 1993946347.691],[3705836240.434, 3681384915.564, 2592002246.996, 3945299768.321, 2411192304.938, 3581608238.747, 434945102.806, 107251954.681, 3109966169.29, 3442651366.226],[608764162.104, 4186059548.309, 4248113129.944, 505190338.131, 2956976664.804, 3961092980.948, 1401467977.948, 1053395574.925, 1403212992.309, 3773387685.694],[1690797874.468, 2587159363.2, 1608546337.077, 2665248294.75, 351052329.771, 2205769.104, 526872829.658, 2302412492.983, 2243524735.415, 2535111392.837],[953435945.037, 1889884694.936, 2234459757.888, 814175310.917, 1854816609.982, 2947995765.45, 549570657.766, 3126547809.155, 2929746501.407, 1620440340.162],[4179724917.057, 1954851406.537, 1507739305.12, 1406069556.625, 162429591.133, 1355609553.974, 2688283654.17, 774112199.657, 3815557250.805, 2703130831.657],[1548220089.926, 1250052193.928, 2660775887.982, 2267799841.594, 1346311356.085, 1133381342.342, 2365498996.237, 383483828.285, 2261020540.525, 920369734.776],[2819536564.907, 478117659.766, 1542360952.867, 1847665387.874, 886839094.268, 1304798956.381, 3592781876.877, 3861521394.823, 682480373.497, 3841671847.805],[1541202670.445, 2740474725.573, 2072894407.105, 724018825.466, 4000838824.565, 847046322.621, 3056721387.798, 880157721.876, 3810674614.007, 458411797.606]]","[[2349394489.465, 2742393888.974, 2193434932.245, 1385174034.891, 1647897966.923, 3005956281.341, 2734496445.091, 1668113334.73, 1251637468.363, 3569114410.832],[2222110608.58, 1232200867.788, 170436269.165, 872862487.354, 1586236450.639, 3572174653.664, 1590038575.417, 1000741274.288, 166490026.054, 2468268660.725],[918925761.346, 446431016.209, 3002840635.574, 3781023195.679, 3501238402.768, 3837924999.204, 4068168489.57, 576789377.933, 1270564417.975, 2693896189.039],[4208028180.959, 3012129654.43, 4062066058.366, 3479085505.404, 2409549146.344, 1829331235.022, 3876376942.814, 375452041.045, 362882959.143, 2066768995.834],[1528035312.223, 2491250432.666, 3485672795.288, 2400360996.329, 3382387133.74, 2449840607.198, 761977094.69, 890397834.023, 1473018915.427, 909611449.871],[3296832316.87, 1905330386.538, 1974198616.947, 1798765532.344, 1070917237.958, 3063438759.473, 3087127297.478, 2944728035.859, 1650251848.983, 2107863032.514],[3405326861.128, 2440595858.617, 3294487390.267, 777694734.28, 1507796526.441, 4239593743.369, 1558771600.393, 1224350396.003, 661746128.881, 2644389624.358],[4091696845.2, 3687605892.276, 2331228032.906, 2364864468.703, 1531160132.02, 4283835987.837, 723687280.958, 1846350131.099, 2020611892.321, 2102049106.089],[498592100.969, 1780977478.72, 1043406096.907, 3820827142.044, 1144982662.203, 1509894589.672, 1053424642.044, 3891916943.001, 1268317402.174, 3212041888.334],[1931877979.678, 1565312092.064, 4259262174.831, 227376861.069, 1702240170.744, 2414613977.172, 1086445729.962, 50884908.683, 3551940741.109, 174026107.134]]"
values_46,2,"{3432584953.556, 591462873.455","[[1548781958.6, 962778751.325],[2635217054.03, 283950568.024]]","[[1230936479.054, 1411236608.172],[3352045997.28, 2596699552.171]]"
